,RIC,error
NNY,NNY,
NPI,,No best match available
PAI,PAI,
PEO,PEO,
PCF,PCF,
PIM,PIM,
RVT,RVT,
SAF.1,,No best match available
SNF,,No best match available
ALM.2,,No best match available
TSI,TSI,
GIM,GIM,
TTF,,No best match available
TAI.1,,No best match available
ZIF,,No best match available
ZF.1,,No best match available
LEO,LEO,
CPF.2,,No best match available
MTH,MTH,
ARCH,,No best match available
CMT,CMT,
CIM.1,,No best match available
NABZY,,No best match available
PPT,PPT,
LENS.,,No best match available
VSTH.,,No best match available
GLRP,,No best match available
UTRX,,No best match available
PLFE,,No best match available
WRB,WRB,
CINF,,No best match available
OCAS,,No best match available
ORI,ORI,
TW.1,,No best match available
IEIB,,No best match available
FCRM,,No best match available
BGB,BGB,
SZC,SZC,
BRSI,,No best match available
GLYT,,No best match available
JRJRQ,,No best match available
LFAP,,No best match available
TLTD,,No best match available
AURRF,,No best match available
LEOM,,No best match available
TLTE,,No best match available
GLOV,,No best match available
MGPI,,No best match available
VOD,,No best match available
MSEL,,No best match available
DDD,DDD,
PDE,,No best match available
EIX1,,No best match available
AUSI,,No best match available
NOVN.,,No best match available
NTP,NTP,
DVN,DVN,
LOGC.,,No best match available
CLGZF,,No best match available
LNN,LNN,
AFTM,,No best match available
LH,LH,
VEGYF,,No best match available
DMF,DMF,
MVF,MVF,
PHF,,No best match available
VKC,,No best match available
CM.2,,No best match available
CSBR,,No best match available
VASO,,No best match available
PRPEF,,No best match available
BIF,,No best match available
EXM.,,No best match available
ACAVF,,No best match available
ADWPF,,No best match available
GEAC.,,No best match available
GLNIF,,No best match available
MGHRF,,No best match available
PNGKF,PNGKF.PK^L11,
PHXCF,,No best match available
TMTNF,,No best match available
CGRIF,,No best match available
UCPLF,,No best match available
TORM,,No best match available
CXA.H,,No best match available
TDZ.,,No best match available
GG,,No best match available
IFSPF,,No best match available
PKIUF,,No best match available
WDAY,,No best match available
HERXF,,No best match available
SGLX,SGLXFL27G7^1,
CNQ,CNQ,
MESG,,No best match available
MODVF,,No best match available
CPE,CPE,
YPPN,,No best match available
SU,SU,
EP3,,No best match available
SVCTF,,No best match available
TCLAF,,No best match available
BR.2,,No best match available
CCBEF,CCBEF.PK^H10,
LWAY,,No best match available
AAIAF,,No best match available
9614B,,No best match available
CVRR,,No best match available
WFICF,,No best match available
BCKMF,,No best match available
MFA,MFA,
CGA.1,,No best match available
BEC,,No best match available
LYO,,No best match available
RPT,RPT,
TEP,,No best match available
BAM1,,No best match available
TRZ,,No best match available
LKAI,,No best match available
5672A,,No best match available
STAR,,No best match available
BKT,BKT,
QMN,QMN,
8552B,,No best match available
MCBK,,No best match available
PCZ,,No best match available
AGM,AGM,
3SKYT,,No best match available
STFA,STFAu.J,
5685B,,No best match available
FCAU,,No best match available
AWGI.,,No best match available
VODG,,No best match available
BBVA,,No best match available
COMT.,,No best match available
CHFC,,No best match available
SRCE,,No best match available
FTSSF,,No best match available
NFB,,No best match available
FMCC,,No best match available
ZTR,ZTR,
DREUF,,No best match available
CAPL,,No best match available
OVAS,OVAS.W^E14,
VSTI,,No best match available
6386B,,No best match available
KTF,KTF,
ALDW,ALDW.W^E14,
HIS,,No best match available
WWR,,No best match available
PWEI,,No best match available
VLO,VLO,
TRS,,No best match available
CKXE,,No best match available
DRLCQ,,No best match available
IEX,IEX,
WLTGQ,,No best match available
EPLN,,No best match available
UAL1,,No best match available
AH.Z,,No best match available
HNR,,No best match available
OPIX,,No best match available
FSII,,No best match available
MCN1,,No best match available
SCTY,,No best match available
REPYY,,No best match available
ELEYY,,No best match available
BNSO,,No best match available
BTUI,,No best match available
AKZOY,,No best match available
EMMS,,No best match available
MLI,,No best match available
PRST,,No best match available
BPT,BPT,
3VLCR,,No best match available
NCC.A,,No best match available
ABIX,,No best match available
WBK,WBK,
TCF,,No best match available
ARGO,,No best match available
AOF.1,,No best match available
AMF,,No best match available
OIA,OIA,
PIA,,No best match available
CXE,CXE,
CIF,CIF,
CXH,CXH,
FT,FT,
KMM,,No best match available
KSM,KSM,
VAPO.,,No best match available
MCX.1,,No best match available
MPV,MPV,
MHF,MHF,
MEN,MEN,
PDF,,No best match available
PHY,,No best match available
PYM,,No best match available
PMM,PMM,
JMM,JMM,
TFC,,No best match available
SXCP,SXCP.W^E14,
VLT,VLT,
PVVLF,,No best match available
ESWB.,,No best match available
BNGPY,BNGPY.PK^F12,
PGRA.,,No best match available
XMSC,XMSC.PK^J11,
TECH,,No best match available
IAX,,No best match available
BRO,BRO,
3TISI,,No best match available
AMBA,,No best match available
RQI.,,No best match available
RAVI,,No best match available
CRH,CRH,
EMIS,,No best match available
GP.A,GPa.TO^I06,
CIN3,,No best match available
LNCOQ,LNCOQ.PQ^B17,
HHHEF,,No best match available
5293B,,No best match available
TG,,No best match available
OIB,,No best match available
NPP,,No best match available
HCTL,HCTL.B^J07,
QSND,,No best match available
SYNX,,No best match available
UBMRF,,No best match available
HAJ.,,No best match available
HAD.,,No best match available
HGEN,,No best match available
PTPF,,No best match available
TEKCQ,,No best match available
ABNYY,ABNYY.PK^K08,
AIBYY,,No best match available
NGLOY,,No best match available
HSBC,,No best match available
SIG,SIG,
SPLS,,No best match available
BNPQY,,No best match available
DDC,,No best match available
HVMGY,HVMGY.PK^J08,
PRTK,,No best match available
SRAX,,No best match available
AVVIY,,No best match available
DNKEY,,No best match available
DB,DB,
BMO,BMO,
CM,,No best match available
BNS,BNS,
AEG,AEG,
POFNF,,No best match available
NMR,NMR,
ING,ING,
NTIOF,,No best match available
OGES,,No best match available
RY,RY,
RBS,RBS,
BOXC,BOXC.W^E14,
CEGX,,No best match available
TKOMY,,No best match available
RSNAY,,No best match available
IX,IX,
UOVEY,,No best match available
TRI,TRI,
TD,,No best match available
AGN.2,,No best match available
PCL,,No best match available
GFWQZ,,No best match available
HHER,,No best match available
AZSEY,,No best match available
DBSDY,,No best match available
DRAX,,No best match available
PUK,PUK,
SCGLY,,No best match available
ALLI,,No best match available
DHCC,,No best match available
NVLN,,No best match available
NWRZ,NWRZ.PK^J12,
HGBL,,No best match available
RLIFF,,No best match available
SYMC,,No best match available
CSLR,,No best match available
ANZBY,,No best match available
EMCR,,No best match available
LYG,LYG,
PQEFF,,No best match available
IVPAF,,No best match available
MGPHF,,No best match available
SPWH,,No best match available
YY,,No best match available
SPHD,,No best match available
QRHC,,No best match available
PMB.U,,No best match available
BWI.U,,No best match available
SDLP,,No best match available
TSCEF,,No best match available
PUGE,,No best match available
WLFFF,,No best match available
8622B,,No best match available
JPEX,,No best match available
TSCRF,,No best match available
MRCC,,No best match available
BGH,BGH,
INVU,,No best match available
EDI,EDI,
ABBV,,No best match available
SPPP,,No best match available
APAM,,No best match available
CONE,,No best match available
GOE.,,No best match available
GMRE,,No best match available
SMRS,,No best match available
GFIS,,No best match available
MPAY,,No best match available
OFS,,No best match available
SCM,SCM,
VSC.,,No best match available
VNFTF,,No best match available
VDY.,,No best match available
VSP.,,No best match available
VFV.,,No best match available
6120B,,No best match available
CGNX,,No best match available
WES,WES,
WAMUQ,WAMUQ.PK^C12,
PBCT,,No best match available
ENTA,,No best match available
AGRPY,,No best match available
CRIUF,,No best match available
ISNPY,,No best match available
VOYA,,No best match available
CRUS,,No best match available
SNSAY,SNSAY.PK^E07,
RKUS,,No best match available
BPO1,,No best match available
ELFIF,,No best match available
FRFHF,,No best match available
GWLIF,,No best match available
LRCDF,,No best match available
CWP,,No best match available
ECHO.,,No best match available
6189B,,No best match available
NEOG,,No best match available
HNGR,,No best match available
APPZ,,No best match available
KERMF,,No best match available
JCOUF,,No best match available
LEVI,,No best match available
LEA,LEA,
EOG,EOG,
RSPI,,No best match available
STGSC,,No best match available
NCA,NCA,
HUWX.,,No best match available
BCC,BCC,
ZILA,,No best match available
RXAF,,No best match available
RVRKF,,No best match available
RCO.U,,No best match available
NRF.U,,No best match available
APX.2,,No best match available
AHII,,No best match available
ZSP.,,No best match available
ZGD.,,No best match available
ZIN.,,No best match available
ZPR.,,No best match available
VREYF,,No best match available
FARE,,No best match available
ATVK,,No best match available
EFRTF,,No best match available
ARDC,,No best match available
ZIXI,,No best match available
FEI,FEI,
PRLX,,No best match available
GEMS,,No best match available
MSXX,,No best match available
SILJ,,No best match available
SFBS,,No best match available
FGBDF,,No best match available
AWCMY,,No best match available
WSCO,,No best match available
9126B,,No best match available
AEF,AEF,
CMK,,No best match available
FMI.1,,No best match available
HTR,,No best match available
MCR,MCR,
DTLR,,No best match available
NTR,NTR,
PGM.1,,No best match available
HGKGY,,No best match available
LSCC,,No best match available
3NSRG,,No best match available
JSHG.,,No best match available
PHDG,,No best match available
WHF,,No best match available
POTRF,,No best match available
AEC..,,No best match available
ALFA.,,No best match available
NAMG,NAMG.PK^H09,
ASBI,,No best match available
ATAX,,No best match available
APRO.,,No best match available
AMFIQ,AMFIQ.PK^F11,
ADSW,,No best match available
RTI,,No best match available
TMHC,,No best match available
NID,NID,
NSRRF,,No best match available
APPB.,,No best match available
RIR.U,,No best match available
RIH.U,,No best match available
AROW,,No best match available
RIL.U,,No best match available
AAME,,No best match available
GRAN,,No best match available
BBX.2,,No best match available
BKUNQ,BKUNQ.PK^C12,
BVC.1,,No best match available
CLTX.,,No best match available
NBN,,No best match available
BMTC,,No best match available
RESI,,No best match available
ATW.,,No best match available
CPF,CPF,
MRGR,,No best match available
DGII,,No best match available
DGICA,,No best match available
EMCI,,No best match available
BSTG,,No best match available
AAMC,,No best match available
EA,,No best match available
KPTSF,,No best match available
MGXX,MGXX.PK^I11,
HMHC,,No best match available
PRTA,,No best match available
CERG,,No best match available
CNBKA,,No best match available
FMCO,,No best match available
SURP,,No best match available
DBIZ,,No best match available
FSBI,,No best match available
GSGO,,No best match available
CHZ,,No best match available
GSMA,,No best match available
GSAX,,No best match available
GSRA,,No best match available
CIA,CIA,
FBNC,,No best match available
FCTR.,,No best match available
CHCO,,No best match available
CNVLZ,,No best match available
CBH.1,,No best match available
CEBK,,No best match available
IRIG,,No best match available
CBU,CBU,
CMTY,,No best match available
GHY,GHY,
CBF.,,No best match available
FNM.U,,No best match available
ARTL.,,No best match available
QDF,QDF,
QDEF,,No best match available
QDYN,,No best match available
FBP,FBP,
FFKY,,No best match available
PCLB,,No best match available
BRAMF,,No best match available
GBCI,,No best match available
FFCH,,No best match available
FFHS,,No best match available
FINB,,No best match available
FRME,,No best match available
FMSB,,No best match available
RTRX,,No best match available
FOBB,,No best match available
TTE.U,,No best match available
FOOT,,No best match available
ELLH,,No best match available
HCFT,,No best match available
HRZB,,No best match available
HIIQ,,No best match available
IFSB,,No best match available
INDB,,No best match available
IBCP,,No best match available
TPH.3,,No best match available
IFCJ,,No best match available
LSBX,,No best match available
SLTTF,,No best match available
NBBC,,No best match available
MASB,,No best match available
MFLR,,No best match available
NSLPQ,,No best match available
MBVT,,No best match available
KLSC,,No best match available
ATNM,,No best match available
HGIC,,No best match available
HNBC,,No best match available
HARL,,No best match available
PZE.,,No best match available
HIFS,,No best match available
ANY,,No best match available
INCB,,No best match available
MXLGF,,No best match available
OFG,OFG,
PVSA,,No best match available
PTYA,,No best match available
PEBK,,No best match available
BNK.3,,No best match available
PXT.1,,No best match available
TRII,,No best match available
LSXMK,,No best match available
XONE,,No best match available
FLAG.,,No best match available
IGAP,,No best match available
SLOT,,No best match available
PBKS,,No best match available
MCY,MCY,
AMXEF,,No best match available
ZFC,,No best match available
MLPJ,MLPJ.W^E14,
XOOM,,No best match available
CNOB.,,No best match available
NYM,,No best match available
FCAL.,,No best match available
NPBC,,No best match available
ADHD,ADHD.W^E14,
NSEC,,No best match available
NWLI,,No best match available
NAVG,,No best match available
LSBG,LSBG.LJ^A07,
CHJRF,,No best match available
CREL,,No best match available
NMIL,,No best match available
ONB,,No best match available
BA3,,No best match available
IMGN,,No best match available
MFV,MFV,
NCP,,No best match available
NNP,,No best match available
PBCI,,No best match available
PEBO,,No best match available
SLR,,No best match available
SIGI,,No best match available
SIVB,,No best match available
QGOG,,No best match available
DHFT,,No best match available
STD2,,No best match available
IHC,IHC,
WSFS,,No best match available
SCNB,SCNB.C^D17,
PXF.,,No best match available
RBNC.,,No best match available
WAFD,,No best match available
WSB,,No best match available
WBS,WBS,
WSBC,,No best match available
WHCI,,No best match available
GAYGF,,No best match available
RBPAA,,No best match available
ZSEV,ZSEV.PK^H07,
ACNB,,No best match available
DMPI,,No best match available
SNFCA,,No best match available
SBCF,,No best match available
XXII,,No best match available
ACRVF,,No best match available
CMAUF,,No best match available
FFBC,,No best match available
UVIC,,No best match available
GM2,,No best match available
BLFS,,No best match available
DSM,DSM,
GEHL,,No best match available
AANB,,No best match available
PCI,PCI,
ISEYF,,No best match available
ADKT,,No best match available
ENGA,,No best match available
TKS.1,,No best match available
TALO,,No best match available
FLAG,,No best match available
SUSQ,,No best match available
IMTXQ,,No best match available
KND,,No best match available
TMP,TMP,
TRST,,No best match available
UBSI,,No best match available
UFCS,,No best match available
3799B,,No best match available
UBMT,,No best match available
CRDT,,No best match available
UAM,,No best match available
ASRV,,No best match available
NVEE,,No best match available
FUND,,No best match available
SFIV,,No best match available
CWGL,,No best match available
IBDI,,No best match available
SBGL,,No best match available
HTWO,HTWO.W^E14,
AZRH,,No best match available
PFSI,,No best match available
WAIN,,No best match available
CYNK,,No best match available
UTMR,,No best match available
NIQ,NIQ,
TSGLE,,No best match available
DGJI,,No best match available
BIZD,,No best match available
YMLI,,No best match available
FPE,FPE,
FORX,,No best match available
ARTNA,,No best match available
SKKY,,No best match available
TTPH,,No best match available
XSLV,,No best match available
XMLV,,No best match available
AVMC,,No best match available
AMNB,,No best match available
MRIN,,No best match available
PDIV.,,No best match available
AHOTF,,No best match available
BYAGF,,No best match available
SPVNF,,No best match available
BYLK,,No best match available
ANAV,,No best match available
BIT,BIT,
BTHS,,No best match available
NVGS,,No best match available
AIF,AIF,
RCAPQ,,No best match available
ATLCY,,No best match available
PME,,No best match available
HYLS,,No best match available
DNAP.,,No best match available
HBR.,,No best match available
BASFY,,No best match available
HVPW,,No best match available
BDGE,,No best match available
PEX,PEX,
SPWZ.,,No best match available
KELTF,,No best match available
IBTX,,No best match available
DANOY,,No best match available
KNOP,,No best match available
BRBW,,No best match available
MST.U,,No best match available
DRIO,,No best match available
RPGIF,RPGIF.PK^I11,
DIV,DIV,
CMXC,,No best match available
VGEN,,No best match available
MMMB,,No best match available
CMRX,,No best match available
OMTH,,No best match available
THST,,No best match available
RALY,,No best match available
GKPRF,,No best match available
IMII.,,No best match available
CCNE,,No best match available
CRADY,,No best match available
LBTD,,No best match available
MGORF,,No best match available
CSKKY,,No best match available
HAWK,,No best match available
MODN,,No best match available
MINC,,No best match available
BPY,,No best match available
PF.1,,No best match available
IBMG,,No best match available
PETX,PETX.W^E14,
PGFY,,No best match available
THHY,THHY.W^E14,
TXTR,,No best match available
HRR.U,,No best match available
BUA.U,,No best match available
TONS,,No best match available
FSB,FSB,
GDG.U,,No best match available
IFL.U,,No best match available
UCD.U,,No best match available
RBNC,,No best match available
PTRC,,No best match available
BHRB,,No best match available
ZMP.,,No best match available
ZLU.,,No best match available
BURCA,,No best match available
ZDY.,,No best match available
ZPL.,,No best match available
ZMU.,,No best match available
ZUD.,,No best match available
ZIC.,,No best match available
CLAC.,,No best match available
AHH,AHH,
EMESQ,,No best match available
RRDMF,,No best match available
AMH,AMH,
TSFG,,No best match available
BKSC,,No best match available
RZLT,,No best match available
ADMA,,No best match available
TGRF,,No best match available
CCFN,,No best match available
IXLDF,,No best match available
IXLCF,,No best match available
NGE,NGE,
AZIA,,No best match available
PVVTF,,No best match available
SRLN,,No best match available
PALS,,No best match available
ASDR,,No best match available
EMDR,,No best match available
RUDR,,No best match available
HCCA,,No best match available
HMTV,,No best match available
RCPT,,No best match available
UCP,,No best match available
CYNI,,No best match available
MKTO,MKTO.W^E14,
CRRB.,,No best match available
DATA,,No best match available
TSC,,No best match available
CST,,No best match available
CBTC,,No best match available
SQCC,,No best match available
BRZU,,No best match available
KORU,,No best match available
WBBW,,No best match available
CANWF,,No best match available
FNBCQ,,No best match available
CVLY,,No best match available
AXIM,,No best match available
CAPP,,No best match available
IVREF,,No best match available
CNOB,,No best match available
EKSO,,No best match available
NEEB,,No best match available
XEF.,,No best match available
XEC.,,No best match available
XUS.,,No best match available
TPNI,,No best match available
AEYE,,No best match available
IQDF,,No best match available
IQDE,,No best match available
CBCRQ,,No best match available
SUND,,No best match available
IQDY,,No best match available
HASI,,No best match available
MTUM,,No best match available
SIZE,,No best match available
VLUE,,No best match available
WCBO,,No best match available
IELG,,No best match available
IESM,,No best match available
UMF.A,UMFa.TMX^I15,
IBCB,,No best match available
IBCC,,No best match available
IBCD,,No best match available
IBCE,,No best match available
CNAF,,No best match available
DPSM,,No best match available
LITB,,No best match available
EPZM,,No best match available
LIQDQ,,No best match available
ECOM,,No best match available
HDS,,No best match available
BYBK,,No best match available
GRNBF,,No best match available
OROE,,No best match available
NXE,NXE,
DDAIF,,No best match available
DMB,DMB,
DSL,DSL,
CTMQF,CTMQF.PK^L07,
WPTIF,,No best match available
CFFC,,No best match available
EARN,,No best match available
FCUUF,,No best match available
BRZS,,No best match available
KORZ,,No best match available
MR.UN,,No best match available
TMUS,,No best match available
NCBS,,No best match available
CHMG,,No best match available
NRZ,NRZ,
PGLO,,No best match available
FTSL,,No best match available
IKNX,,No best match available
HCAP,,No best match available
QIWI,,No best match available
ORXPF,,No best match available
SVRGF,,No best match available
ALNC,,No best match available
HTBX,,No best match available
7150B,,No best match available
SFR,,No best match available
JRVS,,No best match available
CWBS,,No best match available
ALLMQ,,No best match available
AEGG,,No best match available
CBCA,,No best match available
PFEM,,No best match available
IQV,IQV,
PTLA,,No best match available
TRDQ,TRDQ.PK^J11,
PSXP,,No best match available
SFM,,No best match available
QEPM,,No best match available
0186A,,No best match available
GFI,GFI,
HYHG,,No best match available
FI,,No best match available
ALYE,,No best match available
AGSM,,No best match available
FUD.,,No best match available
FDY.,,No best match available
FDE.,,No best match available
BPOL,,No best match available
AMTCQ,,No best match available
ELRN,,No best match available
ESBK,,No best match available
ELB.U,,No best match available
HGENF,,No best match available
MLE.U,,No best match available
CSTM,,No best match available
BLUE,,No best match available
TCEC,,No best match available
PGEM,PGEM.W^E14,
CCS,CCS,
CSG,,No best match available
MWRX,,No best match available
ENBP,,No best match available
NSTG,,No best match available
3ERIF,,No best match available
TGRUF,,No best match available
DGRW,,No best match available
BMIX,,No best match available
KGET,,No best match available
EVRYQ,,No best match available
NERO,,No best match available
DRUNF,,No best match available
EXSR,,No best match available
COMM,,No best match available
CZNC,,No best match available
FPF,FPF,
DFP,DFP,
FRBK,,No best match available
NWSA,,No best match available
IVH,IVH,
NDLS,,No best match available
GDCT,,No best match available
FNB,FNB,
LXFT,LXFT.W^E14,
FNBF,,No best match available
TLRA,,No best match available
TIPX,,No best match available
WDIV,,No best match available
BIMUF,,No best match available
REXR,,No best match available
RGDO,RGDO.W^E14,
CHMI,,No best match available
AZUL,,No best match available
RNA,,No best match available
PWCO,,No best match available
MNK,MNK,
NHLE,,No best match available
FMBL,,No best match available
UTLT,,No best match available
RVNU,,No best match available
BFOR,,No best match available
LSCP,,No best match available
CCPT,,No best match available
9075B,,No best match available
FNJN,,No best match available
JONEQ,,No best match available
FFKT,,No best match available
BNDX,,No best match available
VWOB,,No best match available
TGEN,,No best match available
ICEL,,No best match available
ARTH,,No best match available
PMXRF,,No best match available
BXF.,,No best match available
GLG,,No best match available
DOC,DOC,
CFIN,,No best match available
AGIO,,No best match available
CNAT,,No best match available
ESPR,,No best match available
GULD,,No best match available
ITEN,,No best match available
STCK.,,No best match available
NWHM,,No best match available
ONTX,,No best match available
EVOK,,No best match available
ACSX,ACSX.PK^J17,
SALE,SALE.W^E14,
WPT,,No best match available
ATBPF,,No best match available
FDBC,,No best match available
NGHC,,No best match available
PGHY,,No best match available
ICOL,,No best match available
FBAK,,No best match available
ANIP,,No best match available
EXOXF,,No best match available
TRSK,,No best match available
SPXH,,No best match available
GGM,GGM,
GFOX,,No best match available
JPNL,,No best match available
FNIN,,No best match available
IRKO,,No best match available
CTYV,,No best match available
JPNS,,No best match available
ISRA,,No best match available
LFDEF,,No best match available
WTER,,No best match available
SLNN,,No best match available
SAEX,,No best match available
CNAB,,No best match available
FTNW,,No best match available
FCF,FCF,
CBA,,No best match available
EFF,EFF,
JPW,,No best match available
PGZ,PGZ,
KCG,,No best match available
FNBG,FNBGu.J,
IDOG,,No best match available
ERM.,,No best match available
DXJS,,No best match available
DXPS,DXPS.W^E14,
ORM,,No best match available
EMDG,,No best match available
FVCB,,No best match available
SMDWF,,No best match available
MBII,,No best match available
YUME,YUME.W^E14,
CSHX,,No best match available
THFF,,No best match available
SGM,,No best match available
6719B,,No best match available
ASC,ASC,
DSS,DSS,
CTRL,CTRL.W^E14,
ECIGQ,,No best match available
CWEN,,No best match available
USDF,,No best match available
PPRQF,,No best match available
KITM.,,No best match available
IBDA,,No best match available
FKYS,,No best match available
SPSM,,No best match available
SC,,No best match available
FLIC,,No best match available
IBDB,IBDB.W^E14,
IBDC,,No best match available
IBDD,,No best match available
USFD,,No best match available
IRMTF,,No best match available
XON,,No best match available
FOXF,,No best match available
CINR,,No best match available
CVT,,No best match available
OCSI,,No best match available
EAGL.,,No best match available
CACQ,,No best match available
BUSE,,No best match available
EFRMF,,No best match available
FCBN,,No best match available
0172A,,No best match available
MYCC,MYCC.W^E14,
IOUFF,,No best match available
VXSYF,,No best match available
OCRX,OCRX.W^E14,
EQXFF,,No best match available
ENCR,,No best match available
BSCL,,No best match available
FUNC,,No best match available
BSCM,,No best match available
FCEC,,No best match available
FSCI,,No best match available
RIHT,,No best match available
BGI.U,,No best match available
QUAL,,No best match available
HDGI,,No best match available
BRX,BRX,
FRAF,,No best match available
STRP,STRP.W^E14,
CBDS,,No best match available
INPCF,,No best match available
CARO,,No best match available
ADGS,,No best match available
ALKM,,No best match available
EAST,,No best match available
KFYP,,No best match available
WDS,,No best match available
DGRS,,No best match available
LPCN,,No best match available
AEGA.,,No best match available
AZURQ,,No best match available
KIO,KIO,
FVPI,,No best match available
FPRX,,No best match available
WNRL,WNRL.W^E14,
EVHC.,,No best match available
ALRS,,No best match available
ERW,,No best match available
SFXEQ,,No best match available
FRGBQ,,No best match available
TPRE,,No best match available
ATHL,,No best match available
AR,,No best match available
FUJHY,,No best match available
FJTSY,,No best match available
PAGP,,No best match available
FMI,,No best match available
DGRE,,No best match available
KWEB,,No best match available
JASN,,No best match available
WWWW.,,No best match available
NASH,NASH.W^E14,
FMF,FMF,
FEYE,,No best match available
NXTD,,No best match available
VEND,,No best match available
HOTF,,No best match available
IRT,IRT,
INVS,,No best match available
MUSA,,No best match available
MLPX,,No best match available
CMDT,,No best match available
IPWR,,No best match available
XLRN,,No best match available
TRSWF,,No best match available
VUN.,,No best match available
VGH.,,No best match available
VGG.,,No best match available
VDU.,,No best match available
VCN.,,No best match available
HBNC,,No best match available
ACTL,,No best match available
BINDQ,BINDQ.PQ^J16,
EMHD,,No best match available
FNDB,,No best match available
FNDX,,No best match available
FNDA,,No best match available
FNDF,,No best match available
FNDC,,No best match available
FNDE,,No best match available
CLRO,,No best match available
CHGG,,No best match available
OUTD,,No best match available
BNFT,,No best match available
FATE,,No best match available
OBDE,,No best match available
AAOI,,No best match available
IMNPQ,,No best match available
IF.,,No best match available
COVS,COVS.W^E14,
ISEE,,No best match available
QTS,QTS,
6760B,,No best match available
AXPWQ,,No best match available
RMAX,,No best match available
ROIQ,,No best match available
GFELF,,No best match available
FUEL,,No best match available
TNTMF,,No best match available
MONT,,No best match available
FLI.,,No best match available
FID,,No best match available
6765B,,No best match available
ENZY,,No best match available
CPXX,,No best match available
FROT,FROT.MKE,
CANN,,No best match available
VRRKF,,No best match available
FSL.,,No best match available
VMEMQ,,No best match available
PINC,,No best match available
LDRH,,No best match available
GLOB,,No best match available
LGIH,,No best match available
RNG,RNG,
LOGG,,No best match available
FGL,,No best match available
DEO,DEO,
NTRP,,No best match available
PDF.,,No best match available
PHE.,,No best match available
HDNG,,No best match available
PRA.,,No best match available
MGNX,,No best match available
EPEG,,No best match available
TRXC,,No best match available
PIN.,,No best match available
CRSXF,,No best match available
BURL,,No best match available
PEGI,,No best match available
SEMI,,No best match available
SAIC,,No best match available
AROSF,,No best match available
ACAN,,No best match available
VEEV,,No best match available
CBFV,,No best match available
PTC,,No best match available
CTRRF,,No best match available
TKF,,No best match available
WGR,,No best match available
ALPXF,,No best match available
APVVF,,No best match available
FNNGF,,No best match available
KEWL,,No best match available
KNBWY,,No best match available
HXE.,,No best match available
LKFN,,No best match available
HXF.,,No best match available
JOEY,,No best match available
SPEX,,No best match available
ESNT,,No best match available
LARL,,No best match available
GDEF.,,No best match available
VJET,,No best match available
AERI,,No best match available
CRTO,,No best match available
NEAR,,No best match available
LAACZ,,No best match available
WLKR,,No best match available
TSLF,,No best match available
VLP,,No best match available
6823B,,No best match available
FRL.U,,No best match available
BSJJ,,No best match available
BSJK,,No best match available
CPTA,,No best match available
DE.,,No best match available
PROP,,No best match available
EMCG,,No best match available
CEN,CEN,
GLPI,,No best match available
HPTG,,No best match available
IAUS,,No best match available
MA.,,No best match available
GDTK,,No best match available
FLNA,,No best match available
RGT,RGT,
DBUK,DBUK.W^E14,
DBEU,,No best match available
HAUZ,,No best match available
RDIV,,No best match available
CUDA,,No best match available
PBPB,,No best match available
SCAI,SCAI.W^E14,
TCS,TCS,
SEII,,No best match available
HFP.,,No best match available
ESBA,,No best match available
IOFB,,No best match available
JNUG,,No best match available
JDST,,No best match available
ARCX,,No best match available
OCIP,,No best match available
WIX,,No best match available
OPVS,,No best match available
QUNR,QUNR.W^E14,
TWTR,,No best match available
COSM,,No best match available
EXPI,,No best match available
GLYC,,No best match available
MVNR,,No best match available
UBIQ,,No best match available
CUEN,,No best match available
RIGS,,No best match available
AMRX,,No best match available
WCVC.,,No best match available
TKAT,,No best match available
BCRH,,No best match available
TNDM,,No best match available
ZU,,No best match available
NFRA,,No best match available
CHNA.,,No best match available
NOBL,,No best match available
ULST,,No best match available
TRVN,,No best match available
DLNG,,No best match available
IRWNQ,,No best match available
CLDN,,No best match available
KPTI,,No best match available
SYHTY,SYHTY.PK^J10,
VTL,,No best match available
CDX,,No best match available
XNCR,,No best match available
IPO,IPO,
PSA.,,No best match available
MFBP,,No best match available
VCYT,,No best match available
MCHB,,No best match available
CXUS,,No best match available
DXGE,,No best match available
DTLA.,,No best match available
OPHI,,No best match available
JALSQ,JALSQ.PK^A11,
SLQD,,No best match available
SHYG,,No best match available
D3,,No best match available
TLOG,,No best match available
PMHG,,No best match available
NMBL,NMBL.W^E14,
RLYP,,No best match available
ROBO,,No best match available
STKS,,No best match available
ZCOR,,No best match available
OXFD,,No best match available
XXM.B,,No best match available
YXM.,,No best match available
IHL.U,,No best match available
MQI.U,,No best match available
CSOC.,,No best match available
FTGC,,No best match available
MMI,MMI,
FDIS,,No best match available
FSTA,,No best match available
FENY,,No best match available
FNCL,,No best match available
FHLC,,No best match available
FIDU,,No best match available
FTEC,,No best match available
FMAT,,No best match available
FCOM,,No best match available
FUTY,,No best match available
PKIN,,No best match available
QTET,QTET.W^E14,
NACB,,No best match available
IBNKQ,,No best match available
REPH,,No best match available
WUBA,,No best match available
3NQDR,,No best match available
MOXC,,No best match available
NRDCQ,,No best match available
ARMF,,No best match available
GOMO,,No best match available
JAT,,No best match available
WBAI,,No best match available
VRNS,,No best match available
BTFG,,No best match available
VIDI,,No best match available
MONM,,No best match available
MBTF,,No best match available
ENFR,,No best match available
NEFB,,No best match available
NRGN,,No best match available
CWH,CWH,
MENXF,,No best match available
TMMFF,,No best match available
FTSD,,No best match available
IGHG,,No best match available
