,RIC,error
464289420,,No best match available
464289446,,No best match available
464289438,,No best match available
89078W992,,No best match available
749397105,RCM.O,
46269C102,IRDM.O,
13599A933,,No best match available
464286566,,No best match available
19761R307,,No best match available
19761R406,,No best match available
G3441J102,,No best match available
230150104,CULL.PK,
98978K107,ZMTP.PK,
53227K101,,No best match available
44974L103,IMV.TO,
31811Q304,FVGCF.PK,
25675T107,DOL.TO,
87817A107,,No best match available
108404104,,No best match available
87199E933,,No best match available
63486R101,,No best match available
72201R601,,No best match available
72201R882,,No best match available
46138E503,,No best match available
Y0553W103,,No best match available
16890A205,,No best match available
92534K107,VTNR.O,
16948Q103,,No best match available
169442100,,No best match available
05547X106,,No best match available
68217C208,OMNT.PK^E19,
87101R105,SWHN.PK^J18,
68619K204,ORGS.O,
457685105,IC.CD^C15,
G32335104,,No best match available
368736104,GNRC.K,
458173309,IPCI.TO,
67088K109,,No best match available
75806P102,,No best match available
12556J101,,No best match available
41751R105,,No best match available
71647B600,,No best match available
00162Q403,,No best match available
00162Q601,,No best match available
45409B602,,No best match available
45409B883,,No best match available
229894100,,No best match available
70137X106,PKT.V,
05584E201,,No best match available
096911102,,No best match available
055975106,,No best match available
05585A208,,No best match available
055685101,,No best match available
055976104,,No best match available
05590B100,,No best match available
05577N101,,No best match available
05576Y108,,No best match available
29414G103,PRFC.PK,
67089E102,,No best match available
G0199X937,,No best match available
90187B408,TWO,
040414203,ASPW.PK,
15135U109,CVE.TO,
808524102,,No best match available
90385N105,,No best match available
808524201,,No best match available
808524607,,No best match available
808524805,,No best match available
223622606,COWN.O,
34380C102,FLNT.O,
87311V201,,No best match available
04521E408,ABZ.V,
87652B103,,No best match available
58993Y938,,No best match available
530322304,,No best match available
65158L106,,No best match available
042315507,ARR,
65477B409,NZZ.V,
856190103,STBZ.O^A19,
92189F791,,No best match available
70509V100,PEB,
084080308,BRGO.PK,
88146M101,TRNO.K,
400685202,GPRC.PK,
G5478K100,,No best match available
98418X107,,No best match available
33833F100,,No best match available
69946Q104,PXT.TO,
464294107,,No best match available
46138G805,,No best match available
45409B800,,No best match available
72201R833,,No best match available
74039M101,POAI.O,
149738106,,No best match available
91288X109,,No best match available
33737A108,,No best match available
433551108,,No best match available
03674U300,ANTH.PK,
705482115,,No best match available
42245Q109,HTR.V,
46432H103,,No best match available
89236M001,,No best match available
559271101,MTT.V,
81783J101,,No best match available
136614104,,No best match available
44049U104,,No best match available
67087D106,OCS_u.TO,
70320T102,PCD_u.TO,
53577V103,,No best match available
206277105,CCM,
464289529,,No best match available
268277308,ECOB.PK,
28852N109,EFC,
13100M509,CALX.K,
16949B113,,No best match available
92206C870,,No best match available
92206C813,,No best match available
92206C409,,No best match available
92206C706,,No best match available
92206C847,,No best match available
92206C102,,No best match available
92206C771,,No best match available
19842X109,STK,
95790C107,GDO,
00184X105,,No best match available
095428108,,No best match available
16948W100,HGSH.O,
670735109,JLS,
92189F783,,No best match available
72201R866,,No best match available
87999U939,,No best match available
G8060N102,,No best match available
21900C308,CRMD.K,
25459W771,,No best match available
25460E521,,No best match available
25490K299,,No best match available
25459W649,,No best match available
37950E408,,No best match available
37950E705,,No best match available
800110504,SSP.V,
165240102,CHSP.K,
60743E204,MFON.PK,
78463M107,SPSC.O,
317219103,,No best match available
66799B937,,No best match available
51499Z939,,No best match available
464289511,,No best match available
464289479,,No best match available
30605Q207,,No best match available
46138E800,,No best match available
30605Q306,,No best match available
30605Q504,,No best match available
37950E804,,No best match available
38299Z938,,No best match available
86031P106,STEV.PK,
897054102,,No best match available
44051L117,,No best match available
04624A105,,No best match available
29276K101,EGC.O^J18,
317485100,FNGN.O^G18,
37950E606,,No best match available
92346G104,VRS.V,
808524300,,No best match available
808524409,,No best match available
16949D101,,No best match available
30605Q108,,No best match available
30605Q405,,No best match available
37950E507,,No best match available
65199C933,,No best match available
81663A105,SEMG.K,
78464A474,,No best match available
03099F938,,No best match available
19075F304,,No best match available
011295102,ALME.PK,
07784K102,BLGV.CD,
053588109,AVEO.O,
67088D105,,No best match available
76622W107,RIB_u.TO,
09354A100,BLNK.O,
37611E102,GOK.V,
83499Y935,,No best match available
59047Q103,,No best match available
83172M109,,No best match available
98410X105,,No best match available
75525F104,,No best match available
49579A204,KGJI.O,
666676101,,No best match available
54287V102,,No best match available
55347P209,MRIC.K,
781365101,,No best match available
88034G208,TNGNQ.PK,
G49715108,,No best match available
29384D106,ENT.TO,
97717X701,,No best match available
92209M107,VELh.V^L18,
13740H100,CDG.V,
003260106,,No best match available
003262102,,No best match available
879455103,TNAV.O,
35922K106,FGC.V,
26817F104,,No best match available
92921W300,VUZI.O,
89685K100,,No best match available
16999X957,,No best match available
45172L209,,No best match available
047042106,,No best match available
464289412,,No best match available
464289388,,No best match available
464289362,,No best match available
464289339,,No best match available
464289313,,No best match available
464289271,,No best match available
723836300,PPSI.O,
68629A105,,No best match available
46432G105,,No best match available
808524888,,No best match available
808524706,,No best match available
37950E242,,No best match available
63245Q105,NAUH.PK,
23703Q203,DQ,
553573106,MSGN.K,
872240106,,No best match available
13566X106,,No best match available
57682B100,,No best match available
46138Y103,,No best match available
00162Q809,,No best match available
21201Q105,CRGC.OB^C13,
32055Y201,FIBK.O,
043004100,,No best match available
92529P103,VPY.V,
243564101,,No best match available
74347R180,,No best match available
74347R172,,No best match available
64045C106,NMX.TO,
68216R107,OABC.O^L14,
846786101,,No best match available
47759T100,JKS,
45384K205,IFLM.PK,
28225B105,EFLT.PK,
464289164,,No best match available
464289172,,No best match available
464289198,,No best match available
464289180,,No best match available
464289214,,No best match available
05571K103,,No best match available
05571J106,,No best match available
05571L309,,No best match available
05575G108,,No best match available
05590G109,,No best match available
05590D106,,No best match available
05575H106,,No best match available
05590C108,,No best match available
05571N107,,No best match available
300415106,,No best match available
29101X104,,No best match available
46430C106,,No best match available
46429X103,,No best match available
46430D104,,No best match available
46429R106,,No best match available
46429Q108,,No best match available
46430B108,,No best match available
21257W105,,No best match available
314162108,,No best match available
92912X101,IDE,
693139107,,No best match available
005057302,,No best match available
19761R703,,No best match available
19761R802,,No best match available
682283106,ONSS.PK,
393057203,GRYN.PK,
92799M939,,No best match available
16890M100,CNBI.PK,
69889U104,,No best match available
854179207,,No best match available
037612306,APO,
46333X108,IRWD.O,
25960R105,PLOW.K,
785135104,SANW.O,
72201R874,,No best match available
78532P107,,No best match available
74874Q100,QNST.O,
067642108,BGM.V,
08662B107,,No best match available
44047L106,,No best match available
44047K108,,No best match available
844027102,,No best match available
438586208,,No best match available
44048W101,,No best match available
83413U100,SLRC.O,
130264203,CGM.CD,
74347X823,,No best match available
74347G309,,No best match available
74347X815,,No best match available
74348A392,,No best match available
74347X799,,No best match available
74348A152,,No best match available
097316103,,No best match available
44050P101,,No best match available
44051E105,,No best match available
44051C109,,No best match available
74347G408,,No best match available
74347X831,,No best match available
364668103,,No best match available
69644Q109,,No best match available
42226N109,HCMC.PK,
268461837,,No best match available
653371104,,No best match available
00434L109,,No best match available
30219E103,EXPR.K,
92189F775,,No best match available
46138E404,,No best match available
12008B102,,No best match available
136012200,CIQ_u.TO,
04317X107,AVTD.PK,
23336Q109,,No best match available
29413Q201,EVSI.O,
30699Y934,,No best match available
16890G202,,No best match available
Y7542C130,,No best match available
76028Q100,,No best match available
95790B109,DMO,
67074R100,JMT,
757457106,,No best match available
268461829,,No best match available
G49823100,,No best match available
627335201,MSLP.PK,
172681108,,No best match available
60252Q101,MGG.V,
40637W106,HALN.PK,
85207H104,PHYSu.TO,
829354109,SUIC.PK,
39304D102,GDOT.K,
G9340K108,,No best match available
71399X933,,No best match available
Y1820X106,,No best match available
09071W104,,No best match available
34520N703,,No best match available
950446104,,No best match available
70469W106,PKPH.PK,
674215108,OAS,
G75700107,,No best match available
30068C109,,No best match available
44332N106,HTHT.O,
84921Y204,,No best match available
18383M498,,No best match available
18383M480,,No best match available
46137Y203,,No best match available
54100T102,,No best match available
563508100,MTU.V,
86802T105,,No best match available
03209T109,AMPE.K,
52989W105,LNDT.PK,
78463X558,,No best match available
25459W359,,No best match available
25459W367,,No best match available
25459W375,,No best match available
25490K331,,No best match available
25460E182,,No best match available
25459W458,,No best match available
71426V306,PTXTQ.PK^F19,
11283Q206,CA11283Q206=,
71390A106,,No best match available
63861C109,NSM^G18,
33734X838,,No best match available
12503M108,CBOE.K,
33734X812,,No best match available
Y00923105,,No best match available
30227B109,,No best match available
11133B409,,No best match available
74347X641,,No best match available
74347X559,,No best match available
74347X658,,No best match available
60743A103,,No best match available
74165N105,PRMW.O,
G1288E103,,No best match available
14899Y936,,No best match available
87973Q102,,No best match available
45409B826,,No best match available
45409B867,,No best match available
00687B105,ADFT.PK,
372309104,GNMK.O,
82621K102,SIA.TO,
G80751129,,No best match available
08771Y204,BTTR.PK,
57776J100,MXL,
667495105,NWH_u.TO,
40431B100,HQGE.PK,
96108P103,WMLPQ.PK,
42983D104,,No best match available
29404K106,ENV,
26824A205,EACO.PK,
81373C102,SES.TO,
66979P102,NVFY.O,
79379T202,,No best match available
228891206,CZNI.PK,
29438A207,,No best match available
74733T105,,No best match available
G6331P104,,No best match available
13648X108,CPS.V,
89708X105,,No best match available
07557X109,BECM.C^G14,
72703B203,,No best match available
46138G201,,No best match available
46138E164,,No best match available
46138E156,,No best match available
46138E123,,No best match available
46138E115,,No best match available
46138E172,,No best match available
46138G409,,No best match available
46138E149,,No best match available
46138E180,,No best match available
57060U530,,No best match available
471892208,,No best match available
007767106,,No best match available
74347R214,,No best match available
74347B789,,No best match available
04682R107,ATH.TO,
295625107,ERINQ.PK,
16949L103,CGPI.PK,
71646V409,PDQ.V,
78499H932,,No best match available
49726K105,,No best match available
33733H107,,No best match available
98742T103,,No best match available
45409B768,,No best match available
44044Q116,,No best match available
44044R106,,No best match available
16112R101,,No best match available
75604L105,,No best match available
23327U101,,No best match available
04099V931,,No best match available
46118H104,,No best match available
49699Q931,,No best match available
05634Q105,,No best match available
16950V206,,No best match available
835658105,,No best match available
16208T102,CLDT.K,
38173M102,GBDC.O,
458166105,,No best match available
339041105,FLT,
37954Y848,,No best match available
64051T100,NPTN.K,
44925K105,IASO.K,
37954Y830,,No best match available
21146A108,CNL.TO,
90069C102,,No best match available
31863B106,DOF_u.TO^D12,
44924N100,,No best match available
87582Y108,,No best match available
03236M200,AMRS.O,
169444403,,No best match available
N6596X109,,No best match available
55309D103,,No best match available
85855A302,,No best match available
872438106,TCRD.O,
74347X484,,No best match available
74347X476,,No best match available
29101U407,,No best match available
881601108,TXL.TO^H16,
919144402,VLE.TO,
747301109,QUAD.K,
87043B101,NTRL.V,
45252S306,IMKI.PK,
44939Q106,IDM.V^D19,
94354D106,,No best match available
16890T105,BORNY.PK,
67074C103,NBB,
74347B490,,No best match available
74347X534,,No best match available
74347X526,,No best match available
74347X518,,No best match available
86181P104,,No best match available
92399R932,,No best match available
891826109,TOWR.K,
65489A100,,No best match available
570372102,MRZM.PK,
134852102,CCW.V,
051621100,,No best match available
75606N109,RP.O,
38141A107,GGA.TO,
524692100,,No best match available
35804H106,,No best match available
10567D204,BVA.V,
G4999R934,,No best match available
G9796W101,,No best match available
46429B309,,No best match available
46429B507,,No best match available
464286681,,No best match available
14150E108,CRDE.PK,
387366107,GFGY.PK,
75703V103,REGX.PK,
56899B937,,No best match available
535771109,LRSV.PK,
782474522,,No best match available
G2114H104,,No best match available
53080A109,,No best match available
78464A276,,No best match available
536800105,,No best match available
16950E105,,No best match available
29482P100,,No best match available
89367A107,,No best match available
80013L308,,No best match available
91732L107,,No best match available
87261Q103,,No best match available
67059M100,,No best match available
13466Y105,,No best match available
G88615102,,No best match available
16936D205,,No best match available
16950U109,,No best match available
842199101,,No best match available
31847R102,FAF,
05661P103,,No best match available
89612W102,TCN.TO,
70422P107,,No best match available
45409B750,,No best match available
78464A151,,No best match available
12674A107,,No best match available
137641205,,No best match available
74734L101,QING.PK,
303046106,,No best match available
303047104,,No best match available
303048102,,No best match available
30304P104,,No best match available
30304T106,,No best match available
09256U105,BSL,
911717106,,No best match available
05560J109,,No best match available
05571X303,,No best match available
05590K100,,No best match available
05560G105,,No best match available
05560R101,,No best match available
05570F303,,No best match available
05571V109,,No best match available
05560F107,,No best match available
34416E106,FMS.V,
46429B606,,No best match available
047438304,AHROQ.PK,
89399N945,,No best match available
98138J206,WKHS.O,
36106P101,,No best match available
10947W104,,No best match available
842551103,,No best match available
89675R107,TPWR.C^G14,
77487N109,ROZh.V^J15,
35903E103,,No best match available
98974X103,,No best match available
22041D106,,No best match available
953555109,WKM.V,
04399Q939,,No best match available
92870X309,VLTC.PK,
46138E636,,No best match available
88160R101,TSLA.O,
74735A104,,No best match available
74399Z916,,No best match available
463225102,,No best match available
493722102,,No best match available
G27631103,,No best match available
89399E002,,No best match available
444097109,HPP,
18383M886,,No best match available
18383M597,,No best match available
18383M589,,No best match available
18383M571,,No best match available
18383M563,,No best match available
18383M555,,No best match available
18383M548,,No best match available
873868103,THO.TO^B19,
207324104,CFF.TO,
74365L305,PTQ.V,
N87237108,,No best match available
88166A102,,No best match available
770609105,,No best match available
75990A200,RMSL.PK,
46138G607,,No best match available
90212Y100,TWY.V,
228803102,CRMBQ.PK,
05330F106,,No best match available
84688W904,,No best match available
380738104,GSV.TO,
45772F107,IPHI.K,
85303B100,STND.O,
493723100,KEYW.O^F19,
695255109,,No best match available
285409108,ELMD.K,
37950E788,,No best match available
37958K109,GBML.V,
02361E108,AMRC.K,
18507T106,,No best match available
92189F759,,No best match available
78468N100,,No best match available
44047V104,,No best match available
50187Q102,OIL.V^F16,
92835K103,VPG,
09071D106,,No best match available
184692101,CEM,
27829M103,EXD,
00999Z931,,No best match available
57143F104,,No best match available
88650V208,TIER.K^F19,
07724Q102,,No best match available
13322V105,,No best match available
290791102,EMYB.PK,
98421D106,XTEG.PK,
41753D104,,No best match available
18385G101,,No best match available
50188A106,,No best match available
21870Q105,COR,
78572W103,,No best match available
46123D205,,No best match available
09216Q103,ANFC.PK,
36165B100,,No best match available
G54971208,,No best match available
98420P308,XTNT.K,
10567B109,,No best match available
92335C106,VRA.O,
169588100,CKE.TO,
19762B889,,No best match available
711037101,,No best match available
22529R106,CLCN.PK,
37950E846,,No best match available
89901P107,TUD.V,
00768Y404,,No best match available
05208T105,,No best match available
09689U201,,No best match available
16950F102,,No best match available
05605H100,BWXT.K,
96467A200,WCP.TO,
09531B302,BCYP.PK,
25459W417,,No best match available
25459W391,,No best match available
25460E158,,No best match available
25459Y322,,No best match available
98952V103,,No best match available
44050G101,,No best match available
464289636,,No best match available
464289628,,No best match available
464289594,,No best match available
464289552,,No best match available
464289610,,No best match available
464289586,,No best match available
464289578,,No best match available
464289560,,No best match available
464289545,,No best match available
44051F102,,No best match available
138080106,PBY_u.TO,
698103108,,No best match available
02322P200,AMBO.K,
64118V106,,No best match available
M6787E101,,No best match available
30555Q108,FMSA.K^F18,
89678B109,TSG.V,
44051G100,,No best match available
00768Y206,,No best match available
54304R100,,No best match available
045396108,ASMB.O,
85570W100,TSGI.TO,
37954Y855,,No best match available
92189H300,,No best match available
16890V100,,No best match available
552704108,MEG.TO,
542281209,LSTG.PK,
89148B101,NTG,
44051W113,,No best match available
87074U101,,No best match available
V5633W109,,No best match available
29358Y102,ENSV.K,
235499100,DNA.TO^I18,
90266D994,,No best match available
911521102,USC.TO^B14,
37950E838,,No best match available
72348P104,PF^J18,
17887R102,CIVI.K^C19,
85254J102,STAG.K,
82655B101,,No best match available
563499102,MEIh.V,
37953G103,BRSS.K^G19,
74039L103,APTS.K,
20454K104,,No best match available
14070V107,CATG.PK,
808524870,,No best match available
808524862,,No best match available
808524854,,No best match available
62599F939,,No best match available
688410208,OSN.O,
G46188101,,No best match available
46433T106,,No best match available
73899R937,,No best match available
23328Q208,DNAX.PK,
05337B603,,No best match available
25272T104,,No best match available
G8499P942,,No best match available
29282R504,EL.V,
93148P102,WD,
18270P109,CLAR.O,
30040P103,EVTC.K,
97717X867,,No best match available
19762B806,,No best match available
816645204,LEDS.O,
73939Q204,PWON.PK,
03740J107,AWON.PK,
L8517V107,,No best match available
866082100,INN,
764759106,,No best match available
05358T103,,No best match available
87499Z933,,No best match available
64399U934,,No best match available
367257201,GFS.TO^D15,
23299T934,,No best match available
29102N105,EMGC.PK,
69404D108,PACB.O,
17163X401,,No best match available
86845R207,SPRN.PK,
752246108,RWWI.PK,
29269A102,ECYT.O^L18,
29299V001,,No best match available
G55329109,,No best match available
16950K101,CPHB.PK,
92189F767,,No best match available
00162Q866,,No best match available
38501D808,GCM.TO,
966084204,WSR,
88708W109,,No best match available
221013105,KOR.TO,
27899W932,,No best match available
92299R933,,No best match available
359671104,,No best match available
33738E109,FSD,
31660A103,FSZ.TO,
019621309,,No best match available
464289123,,No best match available
37950V103,GPHG.PK,
159302108,,No best match available
86221R102,SRX.TO,
11680F100,ESCT.C^G14,
G3727Q101,,No best match available
37891B109,GLBR.PK,
30606C108,FPC.V,
49899Y932,,No best match available
22238M109,,No best match available
16951C108,,No best match available
87600X207,,No best match available
53227U208,LTCP.PK,
69499Z931,,No best match available
87612G101,TRGP.K,
922908363,,No best match available
921932505,,No best match available
921932703,,No best match available
921932885,,No best match available
921932869,,No best match available
921932844,,No best match available
921932828,,No best match available
921932794,,No best match available
921932778,,No best match available
16950M107,CCIH.O,
78463X541,,No best match available
19762B509,,No best match available
024013104,AAT,
30711Y201,SFUN.K,
227462108,XCLK.PK^F19,
44049A124,,No best match available
290348101,,No best match available
88430R105,TDCH.PK,
922120209,VRCV.PK,
401664107,GBAB.K,
88312P102,,No best match available
675607105,OFED.O,
31527R885,FRN.V,
37951A108,,No best match available
04517Y103,,No best match available
72201R825,,No best match available
72201R817,,No best match available
593168107,,No best match available
30066A105,,No best match available
647551100,NMFC.K,
826598302,SGLB.O,
16950H306,,No best match available
95768B107,HYI,
92206C730,,No best match available
92206C680,,No best match available
92206C714,,No best match available
92206C599,,No best match available
92206C649,,No best match available
92206C623,,No best match available
92206C664,,No best match available
119442101,BUCJ.J,
67074P104,,No best match available
86799S938,,No best match available
97717X859,,No best match available
78573L106,SBRA.O,
34954W104,,No best match available
G19867103,,No best match available
095486106,,No best match available
970506101,WSML.PK,
46431N101,,No best match available
848577102,SAVE.K,
03959D205,ARCS.PK,
464289131,,No best match available
46429B200,,No best match available
46429B408,,No best match available
150823102,,No best match available
36191G107,GNC,
21925Y103,CSOD.O,
37252J105,GMA.V,
G1986Y104,,No best match available
74734R108,,No best match available
81943P104,,No best match available
04962H506,ATOS.O,
25250T209,,No best match available
69999U937,,No best match available
17254A302,,No best match available
71672W107,,No best match available
26999A915,,No best match available
45866J106,,No best match available
58403M201,,No best match available
715302204,PGLC.O^D19,
60743L109,,No best match available
02971T107,,No best match available
00899W939,,No best match available
521168104,,No best match available
26927B209,EWSI.PK^E19,
52177G102,LEAF.K,
40408T100,,No best match available
195615109,CAD.V,
46432N100,,No best match available
829359108,,No best match available
29414C300,ENZB.PK,
21899G930,,No best match available
98418W109,,No best match available
874080104,TAL,
17163X203,,No best match available
92261V102,VTT.V,
380126102,,No best match available
67089M104,,No best match available
M9068E105,,No best match available
Y1771G102,,No best match available
804136208,SENY.PK,
978196103,WHHT.PK,
003263100,,No best match available
65487X102,NOAH.K,
749394102,,No best match available
00768Y800,,No best match available
G3163G104,,No best match available
125013102,CUBG.PK,
44267D107,HHC,
609013107,,No best match available
904074101,UMAM.PK,
92189F742,,No best match available
85207K107,PSLVu.TO,
44899B917,,No best match available
09072C107,,No best match available
73942D109,PYNh.V^E15,
855198206,,No best match available
67787B202,OOIh.V,
44045A102,HRZN.O,
36760B208,,No best match available
06652K103,BKU,
72201R809,,No best match available
46186M407,NVIV.O,
78468K106,,No best match available
922042676,,No best match available
75656R109,,No best match available
37954Y863,,No best match available
695127100,PCRX.O,
091727107,BITA.K,
74978P107,RTSO.PK,
37954Y871,,No best match available
802816108,STIE.PK,
75971J105,REN.V,
872058102,,No best match available
16999G939,,No best match available
02318X100,,No best match available
19654L102,CXO.V,
14899Z933,,No best match available
G06368107,,No best match available
37950E747,,No best match available
46434G798,,No best match available
96336D104,,No best match available
880797204,TGZ.TO,
099502106,BAH,
756551107,,No best match available
526681101,LTV.V,
89903T107,,No best match available
872215108,TBSS.PK,
74102M103,PSDO.O,
767217102,RIO.V,
00444T100,ACRX.O,
90456P302,,No best match available
98742U100,,No best match available
G36830100,,No best match available
25774M201,DFHL.PK,
766582100,RNET.O,
22945C105,CTPR.PK,
26833A105,,No best match available
09777B107,,No best match available
98563A407,,No best match available
255380107,DS.TO,
899736102,,No best match available
67087L108,OSL_u.TO,
526353107,LASLY.PK,
36256R105,GTWO.V,
26923B104,,No best match available
71366R703,,No best match available
83084G109,,No best match available
89413J102,,No best match available
182717108,,No best match available
25862T100,DBV.V,
46431J100,,No best match available
89388L108,TLSS.PK,
78484X207,,No best match available
749527107,REVG.K,
02917L101,,No best match available
149798308,,No best match available
89156V106,TOU.TO,
44051D107,,No best match available
86254Q104,SDY.TO,
67074Q102,,No best match available
48661E108,KMF,
19248Y107,PSF,
26950W104,EGL.TO,
39530T202,GRSU.PK,
420031106,,No best match available
46183V103,,No best match available
75846B105,RCIT.PK,
429090103,,No best match available
44051U208,,No best match available
30151E814,,No best match available
23127B105,,No best match available
89102U103,TRCH.O,
05758P107,BKKN.PK,
463008102,,No best match available
46429B747,,No best match available
46138E594,,No best match available
46138E610,,No best match available
73936Q785,,No best match available
46138E586,,No best match available
45778G109,,No best match available
74347X310,,No best match available
46489B108,,No best match available
56580Q102,MOZ.TO,
786692103,,No best match available
25460E844,,No best match available
25490K133,,No best match available
78355W593,,No best match available
46137V183,,No best match available
46137V225,,No best match available
78355W544,,No best match available
46138E552,,No best match available
46634Y102,,No best match available
010293108,,No best match available
532403201,LLEX.K,
44051H108,,No best match available
11120Q302,BBB.V,
74344U103,,No best match available
761378207,RVEN.O,
67053L108,NUG.V,
35353C102,,No best match available
485672208,KRN.TO,
562678102,MN.V,
808831101,,No best match available
564604106,MHYR.PK,
35199V934,,No best match available
780357109,RNX.TO,
G3828T103,,No best match available
08662V111,,No best match available
08660L206,,No best match available
620097105,,No best match available
21077F100,CTGO.PK,
92834V209,,No best match available
57475Q108,,No best match available
67087K100,OCH_u.TO^L12,
136715109,UTE_u.TO,
052561107,,No best match available
41754A109,,No best match available
398693101,,No best match available
607674108,MDRM.PK,
67551V103,OCN.V,
81763U100,SREV.O,
74139C102,PVG.TO,
83083Q108,,No best match available
31865N108,,No best match available
44050F103,,No best match available
71674V107,,No best match available
75915M107,REG.V,
16867Q100,,No best match available
126633106,UAN,
86164T107,EDF,
90346C206,,No best match available
83427E209,,No best match available
98935P108,ZEN.V,
477177109,,No best match available
868459108,SUPN.O,
380485102,GGSM.PK,
960354108,WHN.V,
25470Q100,DCGD.PK,
379463102,GWRS.O,
58499A939,,No best match available
10566L108,BHT.V,
16999T931,,No best match available
91829B103,VOC,
698097102,,No best match available
G57919105,,No best match available
39539Q100,GRPX.PK,
Y67305105,,No best match available
74347W171,,No best match available
74347W338,,No best match available
G7707W152,,No best match available
53055T109,,No best match available
03350F106,ANDX.K^G19,
98982X202,,No best match available
37950E713,,No best match available
97717W125,,No best match available
227443108,XBOR.PK,
396854101,,No best match available
60686A409,MKA.V,
G06207115,,No best match available
48190B104,LRN.V^B17,
60921T205,MNVN.PK,
31949B104,FCHS.PK,
74979J100,RYU.V,
097773105,,No best match available
78355W528,,No best match available
808524847,,No best match available
808524508,,No best match available
26923C102,,No best match available
64105A107,,No best match available
L00849106,,No best match available
500688106,KOS,
137802104,,No best match available
00912X302,AL,
58503F106,MCC,
09739C102,WIFI.O,
691543102,OXLC.O,
977880103,,No best match available
89355R203,TCO.V,
37950E663,,No best match available
37950E671,,No best match available
18383M456,,No best match available
18383M449,,No best match available
18383M431,,No best match available
18383M423,,No best match available
74972G103,RPXC.O^F18,
446413106,HII,
17799Z911,,No best match available
70422P206,,No best match available
30051B100,EVM.V,
78464A581,,No best match available
78464A532,,No best match available
78464A540,,No best match available
00768Y883,,No best match available
04521C105,,No best match available
003057106,ACP,
09257D102,BGX,
36465E101,GNT,
29102K200,,No best match available
12674R100,CJ,
921909768,,No best match available
68276A101,,No best match available
53578A108,,No best match available
319850103,FBNK.O^J18,
83083J104,,No best match available
265182105,,No best match available
150818102,CTOP.PK,
536216104,LIO.V,
78573J101,,No best match available
89818A102,,No best match available
88166A201,,No best match available
37950E655,,No best match available
827290107,,No best match available
88362T103,THR,
836119107,SOUPQ.PK,
74965L101,RLJ,
27888G104,ESSI.PK,
84609P103,SLCO.PK,
75972W105,,No best match available
05560U104,,No best match available
05579A107,,No best match available
05572K102,,No best match available
05572J105,,No best match available
05568V104,,No best match available
05572P101,,No best match available
05562J107,,No best match available
05572R107,,No best match available
05562R109,,No best match available
05572Q109,,No best match available
G4233R104,,No best match available
16951R105,CMCI.PK,
74164U100,PGCG.PK,
81282V100,SEAS.K,
74347X336,,No best match available
808040109,,No best match available
29977G102,,No best match available
18999R931,,No best match available
G72436101,,No best match available
374396406,GEVO.O,
70469M108,PKK.CD,
44049M102,,No best match available
761248103,,No best match available
00101D109,,No best match available
74199W931,,No best match available
486577109,,No best match available
391518107,JAWS.C^G14,
135047108,,No best match available
00400H207,ABHD.PK^C19,
47759U107,,No best match available
51699P939,,No best match available
730206109,,No best match available
62913M107,NGL,
00951E108,ATCH.PK^B19,
74348X202,PGRX.PK^G19,
698354107,P^B19,
876140104,TRGM.PK,
37950E648,,No best match available
03600C101,ANNC.PK,
649172103,,No best match available
33737K205,,No best match available
64704U306,,No best match available
59131N107,,No best match available
17163X302,,No best match available
45409C105,,No best match available
55609L102,,No best match available
04624H100,,No best match available
21255E107,,No best match available
14712T106,,No best match available
88166A300,,No best match available
97751C100,WIZD.PK,
037636107,AFT,
67074U103,JMF,
14110Q100,CRBO.PK,
42099W939,,No best match available
44048V103,,No best match available
337139109,,No best match available
292039104,EMPM.PK,
63010B200,VNTH.PK,
78463X533,,No best match available
78464A391,,No best match available
G6648D109,,No best match available
83416M105,SUNS.O,
651511107,NLNK.O,
03878Q105,,No best match available
00752T106,,No best match available
37951E100,,No best match available
46430G404,,No best match available
21050C108,CCGN.PK,
344102108,,No best match available
46138G508,,No best match available
37950E259,,No best match available
554795203,,No best match available
96111A200,WMTN.PK,
G4096D200,,No best match available
662546308,NSRS.PK,
773140108,RXM.CD,
12551W107,,No best match available
30767X107,FLAF.PK,
00089L107,DRWN.PK,
49799L931,,No best match available
14846A106,CAP.V,
13551Q108,CCI_u.TO,
852193101,SGL.TO^A16,
001228105,MITT.K,
74965F203,,No best match available
988802104,ZYQG.PK,
680209103,,No best match available
36112J107,,No best match available
10699P935,,No best match available
13650V107,,No best match available
57060U415,,No best match available
37950E234,,No best match available
37950E598,,No best match available
14186G200,,No best match available
97717X842,,No best match available
37950E267,,No best match available
65199V931,,No best match available
43739Q100,,No best match available
88105A106,,No best match available
03799W934,,No best match available
74734M109,,No best match available
53577L105,,No best match available
22099V933,,No best match available
853616100,SMPR.PK,
44049V102,,No best match available
091930206,BBSh.V,
04519J104,,No best match available
76702R200,RIOB.PK^D19,
57162P108,MMF_u.CD,
74641P104,,No best match available
45409B834,,No best match available
74347R131,,No best match available
03763V102,,No best match available
04301X105,,No best match available
458488400,ICLD.PK,
25459Y108,,No best match available
25459Y405,,No best match available
25459Y306,,No best match available
37956L109,HGI_u.TO,
565297108,MGW.NLB,
86722A103,SXC,
G2114T108,,No best match available
82808Q203,SPD.V,
86887P101,SRNA.PK,
92339V100,VER,
G0457F107,,No best match available
74347R123,,No best match available
09214V104,BKI.TO,
65341P105,NXO.V,
34416W502,,No best match available
34416W601,,No best match available
34416W700,,No best match available
34416W809,,No best match available
