Company name,CIK,Bankruptcy,Bankruptcy chapter,Form type,Date,URL
Protective Life Secured Trust 2004-33,0001295967,False,-1,8-K,12/17/2004,https://www.sec.gov/Archives/edgar/data/1295967/000130295204000005/0001302952-04-000005.txt
Protective Life Secured Trust 2004-33,0001295967,False,-1,8-K,11/19/2004,https://www.sec.gov/Archives/edgar/data/1295967/000128700904000003/0001287009-04-000003.txt
Protective Life Secured Trust 2004-33,0001295967,False,-1,8-K,10/22/2004,https://www.sec.gov/Archives/edgar/data/1295967/000128549504000103/0001285495-04-000103.txt
Protective Life Secured Trust 2004-33,0001295967,False,-1,8-K,09/17/2004,https://www.sec.gov/Archives/edgar/data/1295967/000128549504000071/0001285495-04-000071.txt
Protective Life Secured Trust 2004-35,0001296536,False,-1,8-K,12/17/2004,https://www.sec.gov/Archives/edgar/data/1296536/000130295204000006/0001302952-04-000006.txt
Protective Life Secured Trust 2004-35,0001296536,False,-1,8-K,11/19/2004,https://www.sec.gov/Archives/edgar/data/1296536/000128700904000004/0001287009-04-000004.txt
Protective Life Secured Trust 2004-35,0001296536,False,-1,8-K,10/22/2004,https://www.sec.gov/Archives/edgar/data/1296536/000128549504000104/0001285495-04-000104.txt
Protective Life Secured Trust 2004-35,0001296536,False,-1,8-K,09/17/2004,https://www.sec.gov/Archives/edgar/data/1296536/000128549504000072/0001285495-04-000072.txt
Protective Life Secured Trust 2004-37,0001297785,False,-1,8-K,12/17/2004,https://www.sec.gov/Archives/edgar/data/1297785/000130295204000007/0001302952-04-000007.txt
Protective Life Secured Trust 2004-37,0001297785,False,-1,8-K,11/19/2004,https://www.sec.gov/Archives/edgar/data/1297785/000128700904000005/0001287009-04-000005.txt
Protective Life Secured Trust 2004-37,0001297785,False,-1,8-K,10/22/2004,https://www.sec.gov/Archives/edgar/data/1297785/000128549504000105/0001285495-04-000105.txt
Protective Life Secured Trust 2004-37,0001297785,False,-1,8-K,09/17/2004,https://www.sec.gov/Archives/edgar/data/1297785/000128549504000073/0001285495-04-000073.txt
Protective Life Secured Trust 2004-38,0001300729,False,-1,8-K,12/17/2004,https://www.sec.gov/Archives/edgar/data/1300729/000130295204000008/0001302952-04-000008.txt
Protective Life Secured Trust 2004-38,0001300729,False,-1,8-K,11/19/2004,https://www.sec.gov/Archives/edgar/data/1300729/000128700904000006/0001287009-04-000006.txt
Protective Life Secured Trust 2004-38,0001300729,False,-1,8-K,10/22/2004,https://www.sec.gov/Archives/edgar/data/1300729/000128549504000106/0001285495-04-000106.txt
Protective Life Secured Trust 2004-38,0001300729,False,-1,8-K,09/17/2004,https://www.sec.gov/Archives/edgar/data/1300729/000128549504000074/0001285495-04-000074.txt
Protective Life Secured Trust 2004-40,0001301977,False,-1,8-K,12/17/2004,https://www.sec.gov/Archives/edgar/data/1301977/000130295204000009/0001302952-04-000009.txt
Protective Life Secured Trust 2004-40,0001301977,False,-1,8-K,11/19/2004,https://www.sec.gov/Archives/edgar/data/1301977/000128700904000007/0001287009-04-000007.txt
Protective Life Secured Trust 2004-40,0001301977,False,-1,8-K,10/22/2004,https://www.sec.gov/Archives/edgar/data/1301977/000128549504000107/0001285495-04-000107.txt
Protective Life Secured Trust 2004-41,0001303025,False,-1,8-K,12/17/2004,https://www.sec.gov/Archives/edgar/data/1303025/000130295204000010/0001302952-04-000010.txt
Protective Life Secured Trust 2004-41,0001303025,False,-1,8-K,11/19/2004,https://www.sec.gov/Archives/edgar/data/1303025/000128700904000008/0001287009-04-000008.txt
Protective Life Secured Trust 2004-41,0001303025,False,-1,8-K,10/22/2004,https://www.sec.gov/Archives/edgar/data/1303025/000128549504000108/0001285495-04-000108.txt
Protective Life Secured Trust 2004-43,0001304527,False,-1,8-K,12/17/2004,https://www.sec.gov/Archives/edgar/data/1304527/000130295204000011/0001302952-04-000011.txt
Protective Life Secured Trust 2004-43,0001304527,False,-1,8-K,11/19/2004,https://www.sec.gov/Archives/edgar/data/1304527/000128700904000009/0001287009-04-000009.txt
Protective Life Secured Trust 2004-43,0001304527,False,-1,8-K,10/22/2004,https://www.sec.gov/Archives/edgar/data/1304527/000128549504000109/0001285495-04-000109.txt
Protective Life Secured Trust 2004-45,0001305226,False,-1,8-K,12/17/2004,https://www.sec.gov/Archives/edgar/data/1305226/000130295204000012/0001302952-04-000012.txt
Protective Life Secured Trust 2004-45,0001305226,False,-1,8-K,11/19/2004,https://www.sec.gov/Archives/edgar/data/1305226/000128700904000010/0001287009-04-000010.txt
Protective Life Secured Trust 2004-47,0001306401,False,-1,8-K,12/17/2004,https://www.sec.gov/Archives/edgar/data/1306401/000130295204000013/0001302952-04-000013.txt
Protective Life Secured Trust 2004-47,0001306401,False,-1,8-K,11/19/2004,https://www.sec.gov/Archives/edgar/data/1306401/000128700904000011/0001287009-04-000011.txt
Protective Life Secured Trust 2004-49,0001309522,False,-1,8-K,12/17/2004,https://www.sec.gov/Archives/edgar/data/1309522/000130295204000014/0001302952-04-000014.txt
PROTECTIVE LIFE SECURED TRUST 2004-A,0001286060,False,-1,8-K,10/04/2004,https://www.sec.gov/Archives/edgar/data/1286060/000128549504000087/0001285495-04-000087.txt
Protective Life Secured Trust 2004-B,0001296865,False,-1,8-K,10/22/2004,https://www.sec.gov/Archives/edgar/data/1296865/000128549504000102/0001285495-04-000102.txt
Protective Life Secured Trust 2004-C,0001302952,False,-1,8-K,12/17/2004,https://www.sec.gov/Archives/edgar/data/1302952/000130295204000017/0001302952-04-000017.txt
Protective Life Secured Trust 2005-1,0001314737,False,-1,8-K,07/18/2005,https://www.sec.gov/Archives/edgar/data/1314737/000128549505000075/0001285495-05-000075.txt
Protective Life Secured Trust 2005-10,0001324233,False,-1,8-K,12/16/2005,https://www.sec.gov/Archives/edgar/data/1324233/000131473705000052/0001314737-05-000052.txt
Protective Life Secured Trust 2005-10,0001324233,False,-1,8-K,11/15/2005,https://www.sec.gov/Archives/edgar/data/1324233/000131473705000038/0001314737-05-000038.txt
Protective Life Secured Trust 2005-10,0001324233,False,-1,8-K,10/13/2005,https://www.sec.gov/Archives/edgar/data/1324233/000131473705000024/0001314737-05-000024.txt
Protective Life Secured Trust 2005-10,0001324233,False,-1,8-K,09/20/2005,https://www.sec.gov/Archives/edgar/data/1324233/000131473705000015/0001314737-05-000015.txt
Protective Life Secured Trust 2005-10,0001324233,False,-1,8-K,08/18/2005,https://www.sec.gov/Archives/edgar/data/1324233/000132708005000011/0001327080-05-000011.txt
Protective Life Secured Trust 2005-10,0001324233,False,-1,8-K,07/18/2005,https://www.sec.gov/Archives/edgar/data/1324233/000128549505000081/0001285495-05-000081.txt
Protective Life Secured Trust 2005-10,0001324233,False,-1,8-K,06/15/2005,https://www.sec.gov/Archives/edgar/data/1324233/000128549405000068/0001285494-05-000068.txt
Protective Life Secured Trust 2005-10,0001324233,False,-1,8-K,05/18/2005,https://www.sec.gov/Archives/edgar/data/1324233/000128606005000006/0001286060-05-000006.txt
Protective Life Secured Trust 2005-11,0001328195,False,-1,8-K,11/17/2005,https://www.sec.gov/Archives/edgar/data/1328195/000131473705000041/0001314737-05-000041.txt
Protective Life Secured Trust 2005-12,0001328194,False,-1,8-K,12/16/2005,https://www.sec.gov/Archives/edgar/data/1328194/000131473705000053/0001314737-05-000053.txt
Protective Life Secured Trust 2005-12,0001328194,False,-1,8-K,11/15/2005,https://www.sec.gov/Archives/edgar/data/1328194/000131473705000039/0001314737-05-000039.txt
Protective Life Secured Trust 2005-12,0001328194,False,-1,8-K,10/13/2005,https://www.sec.gov/Archives/edgar/data/1328194/000131473705000026/0001314737-05-000026.txt
Protective Life Secured Trust 2005-12,0001328194,False,-1,8-K,09/20/2005,https://www.sec.gov/Archives/edgar/data/1328194/000131473705000016/0001314737-05-000016.txt
Protective Life Secured Trust 2005-12,0001328194,False,-1,8-K,08/18/2005,https://www.sec.gov/Archives/edgar/data/1328194/000132708005000012/0001327080-05-000012.txt
Protective Life Secured Trust 2005-12,0001328194,False,-1,8-K,07/18/2005,https://www.sec.gov/Archives/edgar/data/1328194/000128549505000082/0001285495-05-000082.txt
Protective Life Secured Trust 2005-12,0001328194,False,-1,8-K,06/15/2005,https://www.sec.gov/Archives/edgar/data/1328194/000128549405000069/0001285494-05-000069.txt
Protective Life Secured Trust 2005-13,0001328881,False,-1,8-K,12/16/2005,https://www.sec.gov/Archives/edgar/data/1328881/000131473705000054/0001314737-05-000054.txt
Protective Life Secured Trust 2005-14,0001329400,False,-1,8-K,12/16/2005,https://www.sec.gov/Archives/edgar/data/1329400/000131473705000055/0001314737-05-000055.txt
Protective Life Secured Trust 2005-14,0001329400,False,-1,8-K,11/15/2005,https://www.sec.gov/Archives/edgar/data/1329400/000131473705000040/0001314737-05-000040.txt
Protective Life Secured Trust 2005-14,0001329400,False,-1,8-K,10/13/2005,https://www.sec.gov/Archives/edgar/data/1329400/000131473705000027/0001314737-05-000027.txt
Protective Life Secured Trust 2005-14,0001329400,False,-1,8-K,09/20/2005,https://www.sec.gov/Archives/edgar/data/1329400/000131473705000017/0001314737-05-000017.txt
Protective Life Secured Trust 2005-14,0001329400,False,-1,8-K,08/18/2005,https://www.sec.gov/Archives/edgar/data/1329400/000132708005000013/0001327080-05-000013.txt
Protective Life Secured Trust 2005-14,0001329400,False,-1,8-K,07/18/2005,https://www.sec.gov/Archives/edgar/data/1329400/000128549505000083/0001285495-05-000083.txt
Protective Life Secured Trust 2005-15,0001330789,False,-1,8-K,12/16/2005,https://www.sec.gov/Archives/edgar/data/1330789/000131473705000056/0001314737-05-000056.txt
Protective Life Secured Trust 2005-15,0001330789,False,-1,8-K,11/15/2005,https://www.sec.gov/Archives/edgar/data/1330789/000131473705000032/0001314737-05-000032.txt
Protective Life Secured Trust 2005-15,0001330789,False,-1,8-K,10/13/2005,https://www.sec.gov/Archives/edgar/data/1330789/000131473705000025/0001314737-05-000025.txt
Protective Life Secured Trust 2005-15,0001330789,False,-1,8-K,09/20/2005,https://www.sec.gov/Archives/edgar/data/1330789/000131473705000007/0001314737-05-000007.txt
Protective Life Secured Trust 2005-15,0001330789,False,-1,8-K,08/18/2005,https://www.sec.gov/Archives/edgar/data/1330789/000132708005000014/0001327080-05-000014.txt
Protective Life Secured Trust 2005-15,0001330789,False,-1,8-K,07/18/2005,https://www.sec.gov/Archives/edgar/data/1330789/000128549505000084/0001285495-05-000084.txt
Protective Life Secured Trust 2005-16,0001330788,False,-1,8-K,12/16/2005,https://www.sec.gov/Archives/edgar/data/1330788/000131473705000057/0001314737-05-000057.txt
Protective Life Secured Trust 2005-2,0001314739,False,-1,8-K,12/16/2005,https://www.sec.gov/Archives/edgar/data/1314739/000131473705000047/0001314737-05-000047.txt
Protective Life Secured Trust 2005-2,0001314739,False,-1,8-K,11/15/2005,https://www.sec.gov/Archives/edgar/data/1314739/000131473705000033/0001314737-05-000033.txt
Protective Life Secured Trust 2005-2,0001314739,False,-1,8-K,10/13/2005,https://www.sec.gov/Archives/edgar/data/1314739/000131473705000019/0001314737-05-000019.txt
Protective Life Secured Trust 2005-2,0001314739,False,-1,8-K,09/20/2005,https://www.sec.gov/Archives/edgar/data/1314739/000131473705000008/0001314737-05-000008.txt
Protective Life Secured Trust 2005-2,0001314739,False,-1,8-K,08/18/2005,https://www.sec.gov/Archives/edgar/data/1314739/000132708005000006/0001327080-05-000006.txt
Protective Life Secured Trust 2005-2,0001314739,False,-1,8-K,07/18/2005,https://www.sec.gov/Archives/edgar/data/1314739/000128549505000076/0001285495-05-000076.txt
Protective Life Secured Trust 2005-2,0001314739,False,-1,8-K,06/15/2005,https://www.sec.gov/Archives/edgar/data/1314739/000128549405000063/0001285494-05-000063.txt
Protective Life Secured Trust 2005-2,0001314739,False,-1,8-K,05/18/2005,https://www.sec.gov/Archives/edgar/data/1314739/000128606005000001/0001286060-05-000001.txt
Protective Life Secured Trust 2005-2,0001314739,False,-1,8-K,04/14/2005,https://www.sec.gov/Archives/edgar/data/1314739/000131473905000005/0001314739-05-000005.txt
Protective Life Secured Trust 2005-2,0001314739,False,-1,8-K,03/11/2005,https://www.sec.gov/Archives/edgar/data/1314739/000128516905000001/0001285169-05-000001.txt
Protective Life Secured Trust 2005-2,0001314739,False,-1,8-K,02/11/2005,https://www.sec.gov/Archives/edgar/data/1314739/000131473905000004/0001314739-05-000004.txt
Protective Life Secured Trust 2005-3,0001319334,False,-1,8-K,12/16/2005,https://www.sec.gov/Archives/edgar/data/1319334/000131473705000048/0001314737-05-000048.txt
Protective Life Secured Trust 2005-3,0001319334,False,-1,8-K,11/15/2005,https://www.sec.gov/Archives/edgar/data/1319334/000131473705000034/0001314737-05-000034.txt
Protective Life Secured Trust 2005-3,0001319334,False,-1,8-K,10/13/2005,https://www.sec.gov/Archives/edgar/data/1319334/000131473705000020/0001314737-05-000020.txt
Protective Life Secured Trust 2005-3,0001319334,False,-1,8-K,09/20/2005,https://www.sec.gov/Archives/edgar/data/1319334/000131473705000009/0001314737-05-000009.txt
Protective Life Secured Trust 2005-3,0001319334,False,-1,8-K,08/18/2005,https://www.sec.gov/Archives/edgar/data/1319334/000132708005000007/0001327080-05-000007.txt
Protective Life Secured Trust 2005-3,0001319334,False,-1,8-K,07/18/2005,https://www.sec.gov/Archives/edgar/data/1319334/000128549505000077/0001285495-05-000077.txt
Protective Life Secured Trust 2005-3,0001319334,False,-1,8-K,06/15/2005,https://www.sec.gov/Archives/edgar/data/1319334/000128549405000064/0001285494-05-000064.txt
Protective Life Secured Trust 2005-3,0001319334,False,-1,8-K,05/18/2005,https://www.sec.gov/Archives/edgar/data/1319334/000128606005000002/0001286060-05-000002.txt
Protective Life Secured Trust 2005-3,0001319334,False,-1,8-K,04/14/2005,https://www.sec.gov/Archives/edgar/data/1319334/000131473905000006/0001314739-05-000006.txt
Protective Life Secured Trust 2005-4,0001319333,False,-1,8-K,09/20/2005,https://www.sec.gov/Archives/edgar/data/1319333/000131473705000010/0001314737-05-000010.txt
Protective Life Secured Trust 2005-5,0001320763,False,-1,8-K,09/20/2005,https://www.sec.gov/Archives/edgar/data/1320763/000131473705000011/0001314737-05-000011.txt
Protective Life Secured Trust 2005-6,0001320764,False,-1,8-K,12/16/2005,https://www.sec.gov/Archives/edgar/data/1320764/000131473705000049/0001314737-05-000049.txt
Protective Life Secured Trust 2005-6,0001320764,False,-1,8-K,11/15/2005,https://www.sec.gov/Archives/edgar/data/1320764/000131473705000035/0001314737-05-000035.txt
Protective Life Secured Trust 2005-6,0001320764,False,-1,8-K,10/13/2005,https://www.sec.gov/Archives/edgar/data/1320764/000131473705000021/0001314737-05-000021.txt
Protective Life Secured Trust 2005-6,0001320764,False,-1,8-K,09/20/2005,https://www.sec.gov/Archives/edgar/data/1320764/000131473705000012/0001314737-05-000012.txt
Protective Life Secured Trust 2005-6,0001320764,False,-1,8-K,08/18/2005,https://www.sec.gov/Archives/edgar/data/1320764/000132708005000008/0001327080-05-000008.txt
Protective Life Secured Trust 2005-6,0001320764,False,-1,8-K,07/18/2005,https://www.sec.gov/Archives/edgar/data/1320764/000128549505000078/0001285495-05-000078.txt
Protective Life Secured Trust 2005-6,0001320764,False,-1,8-K,06/15/2005,https://www.sec.gov/Archives/edgar/data/1320764/000128549405000065/0001285494-05-000065.txt
Protective Life Secured Trust 2005-6,0001320764,False,-1,8-K,05/18/2005,https://www.sec.gov/Archives/edgar/data/1320764/000128606005000003/0001286060-05-000003.txt
Protective Life Secured Trust 2005-6,0001320764,False,-1,8-K,04/14/2005,https://www.sec.gov/Archives/edgar/data/1320764/000131473905000007/0001314739-05-000007.txt
Protective Life Secured Trust 2005-7,0001322056,False,-1,8-K,12/16/2005,https://www.sec.gov/Archives/edgar/data/1322056/000131473705000050/0001314737-05-000050.txt
Protective Life Secured Trust 2005-7,0001322056,False,-1,8-K,11/15/2005,https://www.sec.gov/Archives/edgar/data/1322056/000131473705000036/0001314737-05-000036.txt
Protective Life Secured Trust 2005-7,0001322056,False,-1,8-K,10/13/2005,https://www.sec.gov/Archives/edgar/data/1322056/000131473705000022/0001314737-05-000022.txt
Protective Life Secured Trust 2005-7,0001322056,False,-1,8-K,09/20/2005,https://www.sec.gov/Archives/edgar/data/1322056/000131473705000013/0001314737-05-000013.txt
Protective Life Secured Trust 2005-7,0001322056,False,-1,8-K,08/18/2005,https://www.sec.gov/Archives/edgar/data/1322056/000132708005000009/0001327080-05-000009.txt
Protective Life Secured Trust 2005-7,0001322056,False,-1,8-K,07/18/2005,https://www.sec.gov/Archives/edgar/data/1322056/000128549505000079/0001285495-05-000079.txt
Protective Life Secured Trust 2005-7,0001322056,False,-1,8-K,06/15/2005,https://www.sec.gov/Archives/edgar/data/1322056/000128549405000066/0001285494-05-000066.txt
Protective Life Secured Trust 2005-7,0001322056,False,-1,8-K,05/18/2005,https://www.sec.gov/Archives/edgar/data/1322056/000128606005000004/0001286060-05-000004.txt
Protective Life Secured Trust 2005-7,0001322056,False,-1,8-K,04/14/2005,https://www.sec.gov/Archives/edgar/data/1322056/000131473905000008/0001314739-05-000008.txt
Protective Life Secured Trust 2005-8,0001323534,False,-1,8-K,12/16/2005,https://www.sec.gov/Archives/edgar/data/1323534/000131473705000051/0001314737-05-000051.txt
Protective Life Secured Trust 2005-8,0001323534,False,-1,8-K,11/15/2005,https://www.sec.gov/Archives/edgar/data/1323534/000131473705000037/0001314737-05-000037.txt
Protective Life Secured Trust 2005-8,0001323534,False,-1,8-K,10/13/2005,https://www.sec.gov/Archives/edgar/data/1323534/000131473705000023/0001314737-05-000023.txt
Protective Life Secured Trust 2005-8,0001323534,False,-1,8-K,09/20/2005,https://www.sec.gov/Archives/edgar/data/1323534/000131473705000014/0001314737-05-000014.txt
Protective Life Secured Trust 2005-8,0001323534,False,-1,8-K,08/18/2005,https://www.sec.gov/Archives/edgar/data/1323534/000132708005000010/0001327080-05-000010.txt
Protective Life Secured Trust 2005-8,0001323534,False,-1,8-K,07/18/2005,https://www.sec.gov/Archives/edgar/data/1323534/000128549505000080/0001285495-05-000080.txt
Protective Life Secured Trust 2005-8,0001323534,False,-1,8-K,06/15/2005,https://www.sec.gov/Archives/edgar/data/1323534/000128549405000067/0001285494-05-000067.txt
Protective Life Secured Trust 2005-8,0001323534,False,-1,8-K,05/18/2005,https://www.sec.gov/Archives/edgar/data/1323534/000128606005000005/0001286060-05-000005.txt
Protective Life Secured Trust 2005-9,0001323533,False,-1,8-K,10/18/2005,https://www.sec.gov/Archives/edgar/data/1323533/000131473705000029/0001314737-05-000029.txt
Protective Life Secured Trust 2005-A,0001314020,False,-1,8-K,10/18/2005,https://www.sec.gov/Archives/edgar/data/1314020/000131473705000028/0001314737-05-000028.txt
Protective Life Secured Trust 2005-A,0001314020,False,-1,8-K,07/18/2005,https://www.sec.gov/Archives/edgar/data/1314020/000128549505000074/0001285495-05-000074.txt
Protective Life Secured Trust 2005-A,0001314020,False,-1,8-K,06/07/2005,https://www.sec.gov/Archives/edgar/data/1314020/000128549405000060/0001285494-05-000060.txt
Protective Life Secured Trust 2005-B,0001327080,False,-1,8-K,11/17/2005,https://www.sec.gov/Archives/edgar/data/1327080/000131473705000042/0001314737-05-000042.txt
Protective Life Secured Trust 2005-B,0001327080,False,-1,8-K,08/18/2005,https://www.sec.gov/Archives/edgar/data/1327080/000132708005000005/0001327080-05-000005.txt
Protective Life Secured Trust 2005-D,0001343435,False,-1,8-K,12/16/2005,https://www.sec.gov/Archives/edgar/data/1343435/000131473705000046/0001314737-05-000046.txt
"Protective Products of America, Inc.",0001454238,True,11,8-K,01/25/2010,https://www.sec.gov/Archives/edgar/data/1454238/000111650210000084/0001116502-10-000084.txt
"Protective Products of America, Inc.",0001454238,True,11,8-K,01/14/2010,https://www.sec.gov/Archives/edgar/data/1454238/000111650210000054/0001116502-10-000054.txt
PROXIM CORP,0001112263,True,11,8-K/A,06/14/2005,https://www.sec.gov/Archives/edgar/data/1112263/000110465905027984/0001104659-05-027984.txt
PROXIM CORP,0001112263,True,11,8-K,06/13/2005,https://www.sec.gov/Archives/edgar/data/1112263/000110465905027815/0001104659-05-027815.txt
PROXYMED INC /FT LAUDERDALE/,0000906337,True,11,8-K,09/09/2008,https://www.sec.gov/Archives/edgar/data/906337/000095014408006956/0000950144-08-006956.txt
PROXYMED INC /FT LAUDERDALE/,0000906337,True,11,8-K,08/22/2008,https://www.sec.gov/Archives/edgar/data/906337/000095014408006666/0000950144-08-006666.txt
PROXYMED INC /FT LAUDERDALE/,0000906337,True,11,8-K,07/29/2008,https://www.sec.gov/Archives/edgar/data/906337/000095014408005795/0000950144-08-005795.txt
PROXYMED INC /FT LAUDERDALE/,0000906337,True,11,8-K,07/23/2008,https://www.sec.gov/Archives/edgar/data/906337/000095014408005651/0000950144-08-005651.txt
PSB GROUP INC,0001235091,False,-1,8-K,02/14/2011,https://www.sec.gov/Archives/edgar/data/1235091/000095012311013194/0000950123-11-013194.txt
PUBLIC MEDIA WORKS INC,0001108730,True,11,8-K,09/26/2011,https://www.sec.gov/Archives/edgar/data/1108730/000114420411054847/0001144204-11-054847.txt
PUBLICARD INC,0000081050,False,-1,8-K,05/18/2007,https://www.sec.gov/Archives/edgar/data/81050/000114420407027138/0001144204-07-027138.txt
PURCHASE POINT MEDIA CORP,0001001065,False,-1,8-K,01/29/2009,https://www.sec.gov/Archives/edgar/data/1001065/000114420409004065/0001144204-09-004065.txt
QSGI INC.,0000027960,False,-1,8-K,08/30/2011,https://www.sec.gov/Archives/edgar/data/27960/000095015911000575/0000950159-11-000575.txt
QSGI INC.,0000027960,True,11,8-K,03/24/2011,https://www.sec.gov/Archives/edgar/data/27960/000095015911000200/0000950159-11-000200.txt
QSGI INC.,0000027960,False,-1,8-K,02/08/2011,https://www.sec.gov/Archives/edgar/data/27960/000095015911000050/0000950159-11-000050.txt
QSGI INC.,0000027960,True,11,8-K,07/20/2010,https://www.sec.gov/Archives/edgar/data/27960/000095015910000647/0000950159-10-000647.txt
QSGI INC.,0000027960,True,11,8-K,09/01/2009,https://www.sec.gov/Archives/edgar/data/27960/000095015909001870/0000950159-09-001870.txt
QSGI INC.,0000027960,True,11,8-K,07/09/2009,https://www.sec.gov/Archives/edgar/data/27960/000095015909001605/0000950159-09-001605.txt
Quadrant 4 System Corp,0000878802,True,11,8-K,09/12/2018,https://www.sec.gov/Archives/edgar/data/878802/000118518518001671/0001185185-18-001671.txt
Quadrant 4 System Corp,0000878802,True,11,8-K,07/03/2018,https://www.sec.gov/Archives/edgar/data/878802/000118518518001210/0001185185-18-001210.txt
Quadrant 4 System Corp,0000878802,True,11,8-K,04/02/2018,https://www.sec.gov/Archives/edgar/data/878802/000118518518000580/0001185185-18-000580.txt
Quadrant 4 System Corp,0000878802,True,11,8-K,04/02/2018,https://www.sec.gov/Archives/edgar/data/878802/000118518518000578/0001185185-18-000578.txt
Quadrant 4 System Corp,0000878802,True,11,8-K,07/05/2017,https://www.sec.gov/Archives/edgar/data/878802/000118518517001520/0001185185-17-001520.txt
QUAKER FABRIC CORP /DE/,0000103341,True,11,8-K,08/17/2007,https://www.sec.gov/Archives/edgar/data/103341/000115752307008508/0001157523-07-008508.txt
QUANTUM FUEL SYSTEMS TECHNOLOGIES WORLDWIDE INC,0001166380,False,-1,8-K,05/02/2007,https://www.sec.gov/Archives/edgar/data/1166380/000118143107028912/0001181431-07-028912.txt
QUANTUM FUEL SYSTEMS TECHNOLOGIES WORLDWIDE INC,0001166380,False,-1,8-K,01/19/2007,https://www.sec.gov/Archives/edgar/data/1166380/000118143107004915/0001181431-07-004915.txt
"QUANTUM FUEL SYSTEMS TECHNOLOGIES WORLDWIDE, INC.",0001166380,False,-1,8-K,06/03/2016,https://www.sec.gov/Archives/edgar/data/1166380/000116638016000141/0001166380-16-000141.txt
"QUANTUM FUEL SYSTEMS TECHNOLOGIES WORLDWIDE, INC.",0001166380,False,-1,8-K,05/27/2016,https://www.sec.gov/Archives/edgar/data/1166380/000116638016000138/0001166380-16-000138.txt
"QUANTUM FUEL SYSTEMS TECHNOLOGIES WORLDWIDE, INC.",0001166380,False,-1,8-K,04/25/2016,https://www.sec.gov/Archives/edgar/data/1166380/000116638016000130/0001166380-16-000130.txt
"QUANTUM FUEL SYSTEMS TECHNOLOGIES WORLDWIDE, INC.",0001166380,True,11,8-K,03/23/2016,https://www.sec.gov/Archives/edgar/data/1166380/000116638016000125/0001166380-16-000125.txt
QUEST OIL CORP,0001089104,False,-1,8-K,05/29/2009,https://www.sec.gov/Archives/edgar/data/1089104/000117347309000038/0001173473-09-000038.txt
QUICKSILVER RESOURCES INC,0001060990,False,-1,8-K,09/01/2016,https://www.sec.gov/Archives/edgar/data/1060990/000106099016000161/0001060990-16-000161.txt
QUICKSILVER RESOURCES INC,0001060990,False,-1,8-K,08/22/2016,https://www.sec.gov/Archives/edgar/data/1060990/000106099016000157/0001060990-16-000157.txt
QUICKSILVER RESOURCES INC,0001060990,True,11,8-K,03/17/2015,https://www.sec.gov/Archives/edgar/data/1060990/000106099015000056/0001060990-15-000056.txt
QUIKSILVER INC,0000805305,True,11,8-K,02/05/2016,https://www.sec.gov/Archives/edgar/data/805305/000119312516452401/0001193125-16-452401.txt
QUIKSILVER INC,0000805305,True,11,8-K,09/11/2015,https://www.sec.gov/Archives/edgar/data/805305/000119312515318615/0001193125-15-318615.txt
R H DONNELLEY CORP,0000030419,True,11,8-K,01/15/2010,https://www.sec.gov/Archives/edgar/data/30419/000095012310002938/0000950123-10-002938.txt
R H DONNELLEY CORP,0000030419,True,11,8-K,05/29/2009,https://www.sec.gov/Archives/edgar/data/30419/000095014409004676/0000950144-09-004676.txt
R&G FINANCIAL CORP,0001016933,True,11,8-K,05/17/2010,https://www.sec.gov/Archives/edgar/data/1016933/000095012310049957/0000950123-10-049957.txt
R&G FINANCIAL CORP,0001016933,False,-1,8-K,04/30/2010,https://www.sec.gov/Archives/edgar/data/1016933/000095012310042013/0000950123-10-042013.txt
RADIOSHACK CORP,0000096289,True,11,8-K,02/11/2015,https://www.sec.gov/Archives/edgar/data/96289/000119312515044358/0001193125-15-044358.txt
RADNOR HOLDINGS CORP,0001029893,True,11,8-K,08/23/2006,https://www.sec.gov/Archives/edgar/data/1029893/000119312506178585/0001193125-06-178585.txt
RAINIER PACIFIC FINANCIAL GROUP INC,0001243800,False,-1,8-K,01/28/2013,https://www.sec.gov/Archives/edgar/data/1243800/000093905713000021/0000939057-13-000021.txt
RAINIER PACIFIC FINANCIAL GROUP INC,0001243800,False,-1,8-K,06/02/2010,https://www.sec.gov/Archives/edgar/data/1243800/000093905710000163/0000939057-10-000163.txt
RAINIER PACIFIC FINANCIAL GROUP INC,0001243800,False,-1,8-K,03/01/2010,https://www.sec.gov/Archives/edgar/data/1243800/000093905710000064/0000939057-10-000064.txt
RAIT Financial Trust,0001045425,True,11,8-K,09/03/2019,https://www.sec.gov/Archives/edgar/data/1045425/000119312519235912/0001193125-19-235912.txt
RAMP CORP,0000890784,True,11,8-K,06/08/2005,https://www.sec.gov/Archives/edgar/data/890784/000114420405018398/0001144204-05-018398.txt
RANCHER ENERGY CORP.,0001287900,True,11,8-K/A,09/20/2012,https://www.sec.gov/Archives/edgar/data/1287900/000107258812000137/0001072588-12-000137.txt
RANCHER ENERGY CORP.,0001287900,True,11,8-K,09/18/2012,https://www.sec.gov/Archives/edgar/data/1287900/000107258812000134/0001072588-12-000134.txt
RANCHER ENERGY CORP.,0001287900,True,11,8-K,06/28/2012,https://www.sec.gov/Archives/edgar/data/1287900/000107258812000092/0001072588-12-000092.txt
RANCHER ENERGY CORP.,0001287900,True,11,8-K,03/03/2011,https://www.sec.gov/Archives/edgar/data/1287900/000107258811000039/0001072588-11-000039.txt
