,Instrument,Stock Price,Cash and Short Term Investments,Market Value for Company,CIK Number,Inventories (CF),Price,"Working Capital, Period over Period Average (Pvt)",Retained Earnings (Accumulated Deficit),"Working Capital, Period over Period % Change (Pvt)",Bankruptcy Filing Date
32441,712815,,780000.0,,,70000.0,,,-18557000.0,,
32442,712815,,780000.0,,,70000.0,,,-18557000.0,,
32443,712815,,780000.0,,,70000.0,,,-18557000.0,,
32444,712815,,780000.0,,,70000.0,,,-18557000.0,,
32445,712815,,780000.0,,,70000.0,,,-18557000.0,,
32446,712815,,780000.0,,,70000.0,,,-18557000.0,,
32447,712815,,780000.0,,,70000.0,,,-18557000.0,,
32448,712815,,780000.0,,,70000.0,,,-18557000.0,,
32449,712815,,780000.0,,,70000.0,,,-18557000.0,,
32450,712815,,780000.0,,,70000.0,,,-18557000.0,,
32451,712815,,780000.0,,,70000.0,,,-18557000.0,,
32452,712815,,780000.0,,,70000.0,,,-18557000.0,,
32453,712815,,780000.0,,,70000.0,,,-18557000.0,,
32454,712815,,780000.0,,,70000.0,,,-18557000.0,,
32455,712815,,780000.0,,,70000.0,,,-18557000.0,,
32456,712815,,780000.0,,,70000.0,,,-18557000.0,,
32457,712815,,780000.0,,,70000.0,,,-18557000.0,,
32458,712815,,780000.0,,,70000.0,,,-18557000.0,,
32459,712815,,780000.0,,,70000.0,,,-18557000.0,,
32460,712815,,780000.0,,,70000.0,,,-18557000.0,,
32461,712815,,780000.0,,,70000.0,,,-18557000.0,,
32462,712815,,780000.0,,,70000.0,,,-18557000.0,,
32463,712815,,780000.0,,,70000.0,,,-18557000.0,,
32464,712815,,780000.0,,,70000.0,,,-18557000.0,,
32465,712815,,780000.0,,,70000.0,,,-18557000.0,,
32466,712815,,780000.0,,,70000.0,,,-18557000.0,,
32467,712815,,780000.0,,,70000.0,,,-18557000.0,,
32468,712815,,780000.0,,,70000.0,,,-18557000.0,,
32469,712815,,780000.0,,,70000.0,,,-18557000.0,,
32470,712815,,780000.0,,,70000.0,,,-18557000.0,,
32471,25598,,,,25598.0,,,,,,
32472,25598,,,,,,,,,,
32473,25598,,,,,,,,,,
32474,25598,,,,,,,,,,
32475,25598,,,,,,,,,,
32476,25598,,,,,,,,,,
32477,25598,,,,,,,,,,
32478,25598,,175492000.0,,,,,,725008000.0,,
32479,25598,,175492000.0,,,,,,725008000.0,,
32480,25598,,175492000.0,,,,,,725008000.0,,
32481,25598,,175492000.0,,,,,,725008000.0,,
32482,25598,,175492000.0,,,,,,725008000.0,,
32483,25598,,144565000.0,,,,,,922611000.0,,
32484,25598,,144565000.0,,,,,,922611000.0,,
32485,25598,,144565000.0,,,,,,922611000.0,,
32486,25598,,144565000.0,,,,,,922611000.0,,
32487,25598,,136223000.0,,,,,,1110121000.0,,
32488,25598,,136223000.0,,,,,,1110121000.0,,
32489,25598,,136223000.0,,,,,,1110121000.0,,
32490,25598,,136223000.0,,,,,,1110121000.0,,
32491,25598,,151348000.0,,,,,,1565074000.0,,
32492,25598,,151348000.0,,,,,,1565074000.0,,
32493,25598,,151348000.0,,,,,,1565074000.0,,
32494,25598,,151348000.0,,,,,,1565074000.0,,
32495,25598,,183513000.0,,,,,,1962881000.0,,
32496,25598,,183513000.0,,,,,,1962881000.0,,
32497,25598,,183513000.0,,,,,,1962881000.0,,
32498,25598,,183513000.0,,,,,,1962881000.0,,
32499,25598,,225072000.0,,,,,,2078281000.0,,
32500,25598,,225072000.0,,,,,,2078281000.0,,
32501,25598,,225072000.0,,,,,,2078281000.0,,
32502,25598,,225072000.0,,,,,,2078281000.0,,
32503,25598,,2073573000.0,,,,,,2008387000.0,,
32504,25598,,2073573000.0,,,,,,2008387000.0,,
32505,25598,,2073573000.0,,,,,,2008387000.0,,
32506,25598,,2073573000.0,,,,,,2008387000.0,,
32507,25598,,844865000.0,,,,,,701153000.0,,
32508,25598,,844865000.0,,,,,,701153000.0,,
32509,25598,,844865000.0,,,,,,701153000.0,,
32510,25598,,844865000.0,,,,,,701153000.0,,
32511,25598,,1292621000.0,,,,,,246911000.0,,
32512,25598,,1292621000.0,,,,,,246911000.0,,
32513,25598,,1292621000.0,,,,,,246911000.0,,
32514,25598,,1292621000.0,,,,,,246911000.0,,
32515,25598,,1381534000.0,,,,,,1462904000.0,,
32516,25598,,1381534000.0,,,,,,1462904000.0,,
32517,25598,,1381534000.0,,,,,,1462904000.0,,
32518,25598,,1381534000.0,,,,,,1462904000.0,,
32519,25598,,477469000.0,,,,,,1193181000.0,,
32520,25598,,477469000.0,,,,,,1193181000.0,,
32521,25598,,477469000.0,,,,,,1193181000.0,,
32522,25598,,477469000.0,,,,,,1193181000.0,,
32523,25598,,1357212000.0,,,,,,955591000.0,,
32524,25598,,1357212000.0,,,,,,955591000.0,,
32525,25598,,1357212000.0,,,,,,955591000.0,,
32526,25598,,1357212000.0,,,,,,955591000.0,,
32527,25598,,1357212000.0,,,,,,955591000.0,,
32528,25598,,374835000.0,,,,,,872951000.0,,
32529,25598,,374835000.0,,,,,,872951000.0,,
32530,25598,,374835000.0,,,,,,872951000.0,,
32531,25598,,749000000.0,,,,,,1321000000.0,,
32532,25598,,749000000.0,,,,,,1321000000.0,,
32533,25598,,749000000.0,,,,,,1321000000.0,,
32534,25598,,749000000.0,,,,,,1321000000.0,,
32535,25598,,321000000.0,,,,,,1341000000.0,,
32536,25598,,321000000.0,,,,,,1341000000.0,,
32537,25598,,321000000.0,,,,,,1341000000.0,,
32538,25598,,321000000.0,,,,,,1341000000.0,,
32539,25598,,240000000.0,,,,,,1546000000.0,,
32540,25598,,240000000.0,,,,,,1546000000.0,,
32541,25598,,240000000.0,,,,,,1546000000.0,,
32542,25598,,240000000.0,,,,,,1546000000.0,,
32543,25598,,958000000.0,,,,,,1482000000.0,,
32544,25598,,958000000.0,,,,,,1482000000.0,,
32545,25598,,958000000.0,,,,,,1482000000.0,,
32546,25598,,958000000.0,,,,,,1482000000.0,,
32547,25598,,663000000.0,,,,,,1940000000.0,,
32548,25598,,663000000.0,,,,,,1940000000.0,,
32549,1584207,,,,1584207.0,,,,,,
32550,1584207,,,,,,,,,,
32551,1584207,,,,,,,,,,
32552,1584207,,,,,,,,,,
32553,1584207,,,,,,,,,,
32554,1584207,,,,,,,,,,
32555,1584207,,,,,,,,,,
32556,1584207,,,,,,,,,,
32557,1584207,,,,,,,,,,
32558,1584207,,,,,,,,,,
32559,1584207,,,,,,,,,,
32560,1584207,,,,,,,,,,
32561,1584207,,,,,,,,,,
32562,1584207,,,,,,,,,,
32563,1584207,,,,,,,,,,
32564,1584207,,,,,,,,,,
32565,1584207,,,,,,,,,,
32566,1584207,,,,,,,,,,
32567,1584207,,,,,,,,,,
32568,1584207,,,,,,,,,,
32569,1584207,,,,,,,,,,
32570,1584207,,,,,,,,,,
32571,1584207,,,,,,,,,,
32572,1584207,,,,,,,,,,
32573,1584207,,,,,,,,,,
32574,1584207,,,,,,,,,,
32575,1584207,,,,,,,,,,
32576,1584207,,,,,,,,,,
32577,1584207,,,,,,,,,,
32578,1584207,,,,,,,,,,
32579,1584207,,,,,,,,,,
32580,1584207,,,,,,,,,,
32581,1584207,,,,,,,,,,
32582,1584207,,,,,,,,,,
32583,1584207,,,,,,,,,,
32584,1584207,,,,,,,,,,
32585,1584207,,,,,,,,,,
32586,1584207,,,,,,,,,,
32587,1584207,,,,,,,,,,
32588,1584207,,,,,,,,,,
32589,1584207,,,,,,,,,,
32590,1584207,,,,,,,,,,
32591,1584207,,,,,,,,,,
32592,1584207,,,,,,,,,,
32593,1584207,,,,,,,,,,
32594,1584207,,,,,,,,,,
32595,1584207,,,,,,,,,,
32596,1584207,,689586000.0,,,,,,1240119000.0,,
32597,1584207,,689586000.0,,,,,,1240119000.0,,
32598,1584207,,689586000.0,,,,,,1240119000.0,,
32599,1584207,,689586000.0,,,,,,1240119000.0,,
32600,1584207,,689586000.0,,,,,,1240119000.0,,
32601,1584207,,689586000.0,,,,,,1240119000.0,,
32602,1584207,,689586000.0,,,,,,1240119000.0,,
32603,1584207,,689586000.0,,,,,,1240119000.0,,
32604,1584207,,1554348000.0,,,,,,1021485000.0,,
32605,1584207,,431409000.0,,,,,,986690000.0,,
32606,1584207,,431409000.0,,,,,,986690000.0,,
32607,1584207,,431409000.0,,,,,,986690000.0,,
32608,1584207,,431409000.0,,,,,,986690000.0,,
32609,1584207,,879000000.0,,,,,,1492000000.0,,
32610,1584207,,879000000.0,,,,,,1492000000.0,,
32611,1584207,,879000000.0,,,,,,1492000000.0,,
32612,1584207,,879000000.0,,,,,,1492000000.0,,
32613,1584207,,939000000.0,,,,,,1308000000.0,,
32614,1584207,,939000000.0,,,,,,1308000000.0,,
32615,1584207,,939000000.0,,,,,,1308000000.0,,
32616,1584207,,939000000.0,,,,,,1308000000.0,,
32617,1584207,,579000000.0,,,,,,1523000000.0,,
32618,1584207,,579000000.0,,,,,,1523000000.0,,
32619,1584207,,579000000.0,,,,,,1523000000.0,,
32620,1584207,,579000000.0,,,,,,1523000000.0,,
32621,1584207,,987000000.0,,,,,,1706000000.0,,
32622,1584207,,987000000.0,,,,,,1706000000.0,,
32623,1584207,,987000000.0,,,,,,1706000000.0,,
32624,1584207,,987000000.0,,,,,,1706000000.0,,
32625,1584207,,679000000.0,,,,,,2151000000.0,,
32626,1584207,,679000000.0,,,,,,2151000000.0,,
32627,277924,,4239000.0,,277924.0,,,,3578000.0,,
32628,277924,,4239000.0,,,,,,3578000.0,,
32629,277924,,4239000.0,,,,,,3578000.0,,
32630,277924,,4239000.0,,,,,,3578000.0,,
32631,277924,,5110000.0,,,,,,4925000.0,,
32632,277924,,5110000.0,,,,,,4925000.0,,
32633,277924,,5110000.0,,,,,,4925000.0,,
32634,277924,,5110000.0,,,,,,4925000.0,,
32635,277924,,6102000.0,,,,,,6927000.0,,
32636,277924,,6102000.0,,,,,,6927000.0,,
32637,277924,,6102000.0,,,,,,6927000.0,,
32638,277924,,6102000.0,,,,,,6927000.0,,
32639,277924,,6910000.0,,,,,,8209000.0,,
32640,277924,,6910000.0,,,,,,8209000.0,,
32641,277924,,6910000.0,,,,,,8209000.0,,
32642,277924,,6910000.0,,,,,,8209000.0,,
32643,277924,,6663000.0,,,,,,5062000.0,,
32644,277924,,6663000.0,,,,,,5062000.0,,
32645,277924,,6663000.0,,,,,,5062000.0,,
32646,277924,,6663000.0,,,,,,5062000.0,,
32647,277924,,6889000.0,,,,,,8712000.0,,
32648,277924,,6889000.0,,,,,,8712000.0,,
32649,277924,,6889000.0,,,,,,8712000.0,,
32650,277924,,6889000.0,,,,,,8712000.0,,
32651,277924,,7430000.0,,,,,,13935000.0,,
32652,277924,,7430000.0,,,,,,13935000.0,,
32653,277924,,7430000.0,,,,,,13935000.0,,
32654,277924,,7430000.0,,,,,,13935000.0,,
32655,277924,,10201000.0,,,,,,19022000.0,,
32656,277924,,10201000.0,,,,,,19022000.0,,
32657,277924,,10201000.0,,,,,,19022000.0,,
32658,277924,,10201000.0,,,,,,19022000.0,,
32659,277924,,13668000.0,,,,,,24782000.0,,
32660,277924,,13668000.0,,,,,,24782000.0,,
32661,277924,,13668000.0,,,,,,24782000.0,,
32662,277924,,13668000.0,,,,,,24782000.0,,
32663,277924,,25376000.0,,,,,,31352000.0,,
32664,277924,,25376000.0,,,,,,31352000.0,,
32665,277924,,25376000.0,,,,,,31352000.0,,
32666,277924,,25376000.0,,,,,,31352000.0,,
32667,277924,,12983000.0,,,,,,16321000.0,,
32668,277924,,12983000.0,,,,,,16321000.0,,
32669,277924,,12983000.0,,,,,,16321000.0,,
32670,277924,,12983000.0,,,,,,16321000.0,,
32671,277924,,9169000.0,,,,,,18524000.0,,
32672,277924,,9169000.0,,,,,,18524000.0,,
32673,277924,,9169000.0,,,,,,18524000.0,,
32674,277924,,9169000.0,,,,,,18524000.0,,
32675,277924,,4800000.0,,,,,,21977000.0,,
32676,277924,,4800000.0,,,,,,21977000.0,,
32677,277924,,4800000.0,,,,,,21977000.0,,
32678,277924,,4800000.0,,,,,,21977000.0,,
32679,277924,,4800000.0,,,,,,21977000.0,,
32680,277924,,4800000.0,,,,,,21977000.0,,
32681,277924,,4800000.0,,,,,,21977000.0,,
32682,277924,,4800000.0,,,,,,21977000.0,,
32683,277924,,4800000.0,,,,,,21977000.0,,
32684,277924,,4800000.0,,,,,,21977000.0,,
32685,277924,,4800000.0,,,,,,21977000.0,,
32686,277924,,4800000.0,,,,,,21977000.0,,
32687,277924,,4800000.0,,,,,,21977000.0,,
32688,277924,,4800000.0,,,,,,21977000.0,,
32689,277924,,4800000.0,,,,,,21977000.0,,
32690,277924,,4800000.0,,,,,,21977000.0,,
32691,277924,,4800000.0,,,,,,21977000.0,,
32692,277924,,4800000.0,,,,,,21977000.0,,
32693,277924,,4800000.0,,,,,,21977000.0,,
32694,277924,,4800000.0,,,,,,21977000.0,,
32695,277924,,4800000.0,,,,,,21977000.0,,
32696,277924,,4800000.0,,,,,,21977000.0,,
32697,277924,,4800000.0,,,,,,21977000.0,,
32698,277924,,4800000.0,,,,,,21977000.0,,
32699,277924,,4800000.0,,,,,,21977000.0,,
32700,277924,,4800000.0,,,,,,21977000.0,,
32701,277924,,4800000.0,,,,,,21977000.0,,
32702,277924,,4800000.0,,,,,,21977000.0,,
32703,277924,,4800000.0,,,,,,21977000.0,,
32704,277924,,4800000.0,,,,,,21977000.0,,
32705,25657,,3509000.0,,25657.0,,,,-8220000.0,,
32706,25657,,3509000.0,,,,,,-8220000.0,,
32707,25657,,3000.0,,,,,,-13500000.0,,
32708,25657,,3000.0,,,,,,-13500000.0,,
32709,25657,,3000.0,,,,,,-13500000.0,,
32710,25657,,3000.0,,,,,,-13500000.0,,
32711,25657,,3000.0,,,,,,-12294000.0,,
32712,25657,,3000.0,,,,,,-12294000.0,,
32713,25657,,3000.0,,,,,,-12294000.0,,
32714,25657,,3000.0,,,,,,-12294000.0,,
32715,25657,,3000.0,,,,,,-12294000.0,,
32716,25657,,3000.0,,,,,,-12294000.0,,
32717,25657,,3000.0,,,,,,-15451000.0,,
32718,25657,,3000.0,,,,,,-15451000.0,,
32719,25657,,3000.0,,,,,,-15451000.0,,
32720,25657,,3000.0,,,,,,-15451000.0,,
32721,25657,,3000.0,,,,,,-18122000.0,,
32722,25657,,3000.0,,,,,,-18122000.0,,
32723,25657,,3000.0,,,,,,-18122000.0,,
32724,25657,,3000.0,,,,,,-18122000.0,,
32725,25657,,3000.0,,,,,,-18122000.0,,
32726,25657,,4000.0,,,,,,-19890000.0,,
32727,25657,,4000.0,,,,,,-19890000.0,,
32728,25657,,4000.0,,,,,,-19890000.0,,
32729,25657,,4000.0,,,,,,-19890000.0,,
32730,25657,,95000.0,,,,,,-15348000.0,,
32731,25657,,95000.0,,,,,,-15348000.0,,
32732,25657,,95000.0,,,,,,-15348000.0,,
32733,25657,,95000.0,,,,,,-15348000.0,,
32734,25657,,3237000.0,,,,,,-11497000.0,,
32735,25657,,3237000.0,,,,,,-11497000.0,,
32736,25657,,3237000.0,,,,,,-11497000.0,,
32737,25657,,3237000.0,,,,,,-11497000.0,,
32738,25657,,3237000.0,,,,,,-11497000.0,,
32739,25657,,3237000.0,,,,,,-11497000.0,,
32740,25657,,3237000.0,,,,,,-11497000.0,,
32741,25657,,3237000.0,,,,,,-11497000.0,,
32742,25657,,3237000.0,,,,,,-11497000.0,,
32743,25657,,3237000.0,,,,,,-11497000.0,,
32744,25657,,3237000.0,,,,,,-11497000.0,,
32745,25657,,3237000.0,,,,,,-11497000.0,,
32746,25657,,3237000.0,,,,,,-11497000.0,,
32747,25657,,3237000.0,,,,,,-11497000.0,,
32748,25657,,3237000.0,,,,,,-11497000.0,,
32749,25657,,3237000.0,,,,,,-11497000.0,,
32750,25657,,3237000.0,,,,,,-11497000.0,,
32751,25657,,3237000.0,,,,,,-11497000.0,,
32752,25657,,3237000.0,,,,,,-11497000.0,,
32753,25657,,3237000.0,,,,,,-11497000.0,,
32754,25657,,3237000.0,,,,,,-11497000.0,,
32755,25657,,3237000.0,,,,,,-11497000.0,,
32756,25657,,3237000.0,,,,,,-11497000.0,,
32757,25657,,3237000.0,,,,,,-11497000.0,,
32758,25657,,3237000.0,,,,,,-11497000.0,,
32759,25657,,3237000.0,,,,,,-11497000.0,,
32760,25657,,3237000.0,,,,,,-11497000.0,,
32761,25657,,3237000.0,,,,,,-11497000.0,,
32762,25657,,3237000.0,,,,,,-11497000.0,,
32763,25657,,3237000.0,,,,,,-11497000.0,,
32764,25657,,3237000.0,,,,,,-11497000.0,,
32765,25657,,3237000.0,,,,,,-11497000.0,,
32766,25657,,3237000.0,,,,,,-11497000.0,,
32767,25657,,3237000.0,,,,,,-11497000.0,,
32768,25657,,3237000.0,,,,,,-11497000.0,,
32769,25657,,3237000.0,,,,,,-11497000.0,,
32770,25657,,3237000.0,,,,,,-11497000.0,,
32771,25657,,3237000.0,,,,,,-11497000.0,,
32772,25657,,3237000.0,,,,,,-11497000.0,,
32773,25657,,3237000.0,,,,,,-11497000.0,,
32774,25657,,3237000.0,,,,,,-11497000.0,,
32775,25657,,3237000.0,,,,,,-11497000.0,,
32776,25657,,3237000.0,,,,,,-11497000.0,,
32777,25657,,3237000.0,,,,,,-11497000.0,,
32778,25657,,3237000.0,,,,,,-11497000.0,,
32779,25657,,3237000.0,,,,,,-11497000.0,,
32780,25657,,3237000.0,,,,,,-11497000.0,,
32781,25657,,3237000.0,,,,,,-11497000.0,,
32782,25657,,3237000.0,,,,,,-11497000.0,,
32783,1091862,,10543000.0,,1091862.0,-25475000.0,,,-200374000.0,,
32784,1091862,,10543000.0,,,-25475000.0,,,-200374000.0,,
32785,1091862,,10543000.0,,,-25475000.0,,,-200374000.0,,
32786,1091862,,10543000.0,,,-25475000.0,,,-200374000.0,,
32787,1091862,,20777000.0,,,-41546000.0,,,-133864000.0,,
32788,1091862,,20777000.0,,,-41546000.0,,,-133864000.0,,
32789,1091862,,20777000.0,,,-41546000.0,,,-133864000.0,,
32790,1091862,,20777000.0,,,-41546000.0,,,-133864000.0,,
32791,1091862,,21506000.0,,,22771000.0,,,-280350000.0,,
32792,1091862,,21506000.0,,,22771000.0,,,-280350000.0,,
32793,1091862,,21506000.0,,,22771000.0,,,-280350000.0,,
32794,1091862,,21506000.0,,,22771000.0,,,-280350000.0,,
32795,1091862,,16941000.0,,,22683000.0,,,-586555000.0,,
32796,1091862,,16941000.0,,,22683000.0,,,-586555000.0,,
32797,1091862,,16941000.0,,,22683000.0,,,-586555000.0,,
32798,1091862,,16941000.0,,,22683000.0,,,-586555000.0,,
32799,1091862,,39213000.0,,,39421000.0,,,-590157000.0,,
32800,1091862,,39213000.0,,,39421000.0,,,-590157000.0,,
32801,1091862,,39213000.0,,,39421000.0,,,-590157000.0,,
32802,1091862,,39213000.0,,,39421000.0,,,-590157000.0,,
32803,1091862,,158700000.0,,,-17127000.0,,,-647678000.0,,
32804,1091862,,158700000.0,,,-17127000.0,,,-647678000.0,,
32805,1091862,,158700000.0,,,-17127000.0,,,-647678000.0,,
32806,1091862,,158700000.0,,,-17127000.0,,,-647678000.0,,
32807,1091862,,138556000.0,,,33000000.0,,,-869873000.0,,
32808,1091862,,138556000.0,,,33000000.0,,,-869873000.0,,
32809,1091862,,138556000.0,,,33000000.0,,,-869873000.0,,
32810,1091862,,138556000.0,,,33000000.0,,,-869873000.0,,
32811,1091862,,95000000.0,,,18000000.0,,,-1128000000.0,,
32812,1091862,,95000000.0,,,18000000.0,,,-1128000000.0,,
32813,1091862,,95000000.0,,,18000000.0,,,-1128000000.0,,
32814,1091862,,95000000.0,,,18000000.0,,,-1128000000.0,,
32815,1091862,,77000000.0,,,10000000.0,,,-1179000000.0,,
32816,1091862,,77000000.0,,,10000000.0,,,-1179000000.0,,
32817,1091862,,77000000.0,,,10000000.0,,,-1179000000.0,,
32818,1091862,,77000000.0,,,10000000.0,,,-1179000000.0,,
32819,1091862,,68000000.0,,,-12000000.0,,,-2189000000.0,,
32820,1091862,,68000000.0,,,-12000000.0,,,-2189000000.0,,
32821,1091862,,68000000.0,,,-12000000.0,,,-2189000000.0,,
32822,1091862,,68000000.0,,,-12000000.0,,,-2189000000.0,,
32823,1091862,,236000000.0,,,85000000.0,,,-2482000000.0,,
32824,1091862,,236000000.0,,,85000000.0,,,-2482000000.0,,
32825,1091862,,236000000.0,,,85000000.0,,,-2482000000.0,,
32826,1091862,,236000000.0,,,85000000.0,,,-2482000000.0,,
32827,1091862,,201000000.0,,,-36000000.0,,,-3068000000.0,,
32828,1091862,,201000000.0,,,-36000000.0,,,-3068000000.0,,
32829,1091862,,201000000.0,,,-36000000.0,,,-3068000000.0,,
32830,1091862,,201000000.0,,,-36000000.0,,,-3068000000.0,,
32831,1091862,,179000000.0,,,-24000000.0,,,-2949000000.0,,
32832,1091862,,179000000.0,,,-24000000.0,,,-2949000000.0,,
32833,1091862,,179000000.0,,,-24000000.0,,,-2949000000.0,,
32834,1091862,,179000000.0,,,-24000000.0,,,-2949000000.0,,
32835,1091862,,363000000.0,,,-1000000.0,,,-2848000000.0,,
32836,1091862,,363000000.0,,,-1000000.0,,,-2848000000.0,,
32837,1091862,,363000000.0,,,-1000000.0,,,-2848000000.0,,
32838,1091862,,363000000.0,,,-1000000.0,,,-2848000000.0,,
32839,1091862,,549000000.0,,,-13000000.0,,,-3025000000.0,,
32840,1091862,,549000000.0,,,-13000000.0,,,-3025000000.0,,
32841,1091862,,549000000.0,,,-13000000.0,,,-3025000000.0,,
32842,1091862,,549000000.0,,,-13000000.0,,,-3025000000.0,,
32843,1091862,,392000000.0,,,-31000000.0,,,-2262000000.0,,
32844,1091862,,392000000.0,,,-31000000.0,,,-2262000000.0,,
32845,1091862,,392000000.0,,,-31000000.0,,,-2262000000.0,,
32846,1091862,,392000000.0,,,-31000000.0,,,-2262000000.0,,
32847,1091862,,323000000.0,,,-5000000.0,,,-2126000000.0,,
32848,1091862,,323000000.0,,,-5000000.0,,,-2126000000.0,,
32849,1091862,,323000000.0,,,-5000000.0,,,-2126000000.0,,
32850,1091862,,323000000.0,,,-5000000.0,,,-2126000000.0,,
32851,1091862,,220000000.0,,,-5000000.0,,,-2141000000.0,,
32852,1091862,,220000000.0,,,-5000000.0,,,-2141000000.0,,
32853,1091862,,220000000.0,,,-5000000.0,,,-2141000000.0,,
32854,1091862,,220000000.0,,,-5000000.0,,,-2141000000.0,,
32855,1091862,,220000000.0,,,-5000000.0,,,-2141000000.0,,
32856,1091862,,220000000.0,,,-5000000.0,,,-2141000000.0,,
32857,1091862,,220000000.0,,,-5000000.0,,,-2141000000.0,,
32858,1091862,,220000000.0,,,-5000000.0,,,-2141000000.0,,
32859,1091862,,220000000.0,,,-5000000.0,,,-2141000000.0,,
32860,1091862,,220000000.0,,,-5000000.0,,,-2141000000.0,,
32861,25793,,33328000.0,,25793.0,3766000.0,,,63974000.0,,
32862,25793,,33328000.0,,,3766000.0,,,63974000.0,,
32863,25793,,33328000.0,,,3766000.0,,,63974000.0,,
32864,25793,,33328000.0,,,3766000.0,,,63974000.0,,
32865,25793,,24729000.0,,,-2501000.0,,,55875000.0,,
32866,25793,,24729000.0,,,-2501000.0,,,55875000.0,,
32867,25793,,24729000.0,,,-2501000.0,,,55875000.0,,
32868,25793,,24729000.0,,,-2501000.0,,,55875000.0,,
32869,25793,,21497000.0,,,3729000.0,,,56855000.0,,
32870,25793,,21497000.0,,,3729000.0,,,56855000.0,,
32871,25793,,21497000.0,,,3729000.0,,,56855000.0,,
32872,25793,,21497000.0,,,3729000.0,,,56855000.0,,
32873,25793,,17972000.0,,,915000.0,,,61770000.0,,
32874,25793,,17972000.0,,,915000.0,,,61770000.0,,
32875,25793,,17972000.0,,,915000.0,,,61770000.0,,
32876,25793,,17972000.0,,,915000.0,,,61770000.0,,
32877,25793,,16221000.0,,,-103000.0,,,63547000.0,,
32878,25793,,16221000.0,,,-103000.0,,,63547000.0,,
32879,25793,,16221000.0,,,-103000.0,,,63547000.0,,
32880,25793,,16221000.0,,,-103000.0,,,63547000.0,,
32881,25793,,15502000.0,,,735000.0,,,62692000.0,,
32882,25793,,15502000.0,,,735000.0,,,62692000.0,,
32883,25793,,15502000.0,,,735000.0,,,62692000.0,,
32884,25793,,15502000.0,,,735000.0,,,62692000.0,,
32885,25793,,11074000.0,,,138000.0,,,63076000.0,,
32886,25793,,11074000.0,,,138000.0,,,63076000.0,,
32887,25793,,11074000.0,,,138000.0,,,63076000.0,,
32888,25793,,11074000.0,,,138000.0,,,63076000.0,,
32889,25793,,11307000.0,,,-9003000.0,,,66363000.0,,
32890,25793,,11307000.0,,,-9003000.0,,,66363000.0,,
32891,25793,,11307000.0,,,-9003000.0,,,66363000.0,,
32892,25793,,11307000.0,,,-9003000.0,,,66363000.0,,
32893,25793,,13572000.0,,,-6481000.0,,,72392000.0,,
32894,25793,,13572000.0,,,-6481000.0,,,72392000.0,,
32895,25793,,13572000.0,,,-6481000.0,,,72392000.0,,
32896,25793,,13572000.0,,,-6481000.0,,,72392000.0,,
32897,25793,,19822000.0,,,6213000.0,,,72886000.0,,
32898,25793,,19822000.0,,,6213000.0,,,72886000.0,,
32899,25793,,19822000.0,,,6213000.0,,,72886000.0,,
32900,25793,,19822000.0,,,6213000.0,,,72886000.0,,
32901,25793,,17660000.0,,,2114000.0,,,74741000.0,,
32902,25793,,17660000.0,,,2114000.0,,,74741000.0,,
32903,25793,,17660000.0,,,2114000.0,,,74741000.0,,
32904,25793,,17660000.0,,,2114000.0,,,74741000.0,,
32905,25793,,19164000.0,,,-5780000.0,,,83208000.0,,
32906,25793,,19164000.0,,,-5780000.0,,,83208000.0,,
32907,25793,,19164000.0,,,-5780000.0,,,83208000.0,,
32908,25793,,19164000.0,,,-5780000.0,,,83208000.0,,
32909,25793,,25991000.0,,,-1864000.0,,,91518000.0,,
32910,25793,,25991000.0,,,-1864000.0,,,91518000.0,,
32911,25793,,25991000.0,,,-1864000.0,,,91518000.0,,
32912,25793,,25991000.0,,,-1864000.0,,,91518000.0,,
32913,25793,,27347000.0,,,-1475000.0,,,100666000.0,,
32914,25793,,27347000.0,,,-1475000.0,,,100666000.0,,
32915,25793,,27347000.0,,,-1475000.0,,,100666000.0,,
32916,25793,,27347000.0,,,-1475000.0,,,100666000.0,,
32917,25793,,27347000.0,,,-1475000.0,,,100666000.0,,
32918,25793,,27347000.0,,,-1475000.0,,,100666000.0,,
32919,25793,,27347000.0,,,-1475000.0,,,100666000.0,,
32920,25793,,27347000.0,,,-1475000.0,,,100666000.0,,
32921,25793,,27347000.0,,,-1475000.0,,,100666000.0,,
32922,25793,,27347000.0,,,-1475000.0,,,100666000.0,,
32923,25793,,27347000.0,,,-1475000.0,,,100666000.0,,
32924,25793,,27347000.0,,,-1475000.0,,,100666000.0,,
32925,25793,,27347000.0,,,-1475000.0,,,100666000.0,,
32926,25793,,27347000.0,,,-1475000.0,,,100666000.0,,
32927,25793,,27347000.0,,,-1475000.0,,,100666000.0,,
32928,25793,,27347000.0,,,-1475000.0,,,100666000.0,,
32929,25793,,27347000.0,,,-1475000.0,,,100666000.0,,
32930,25793,,27347000.0,,,-1475000.0,,,100666000.0,,
32931,25793,,27347000.0,,,-1475000.0,,,100666000.0,,
32932,25793,,27347000.0,,,-1475000.0,,,100666000.0,,
32933,25793,,27347000.0,,,-1475000.0,,,100666000.0,,
32934,25793,,27347000.0,,,-1475000.0,,,100666000.0,,
32935,25793,,27347000.0,,,-1475000.0,,,100666000.0,,
32936,25793,,27347000.0,,,-1475000.0,,,100666000.0,,
32937,25793,,27347000.0,,,-1475000.0,,,100666000.0,,
32938,25793,,27347000.0,,,-1475000.0,,,100666000.0,,
