,Instrument,Business Earnings Before Interest and Taxes (EBIT),Total Debt,"Net Income/Starting Line, Cumulative",Delisted Quote Flag,Total Current Liabilities,Operating Income,Net Debt Incl. Pref.Stock & Min.Interest,Inventories (CF),Cash,Price
3125,850606,,97095500.0,3591790.0,,,,,,,
3126,850606,,98444960.0,1522250.0,,,,,,,
3127,850606,,98444960.0,1522250.0,,,,,,,
3128,850606,,98444960.0,1522250.0,,,,,,,
3129,850606,,98444960.0,1522250.0,,,,,,,
3130,850606,,78000000.0,1818260.0,,,,,,,
3131,850606,,78000000.0,1818260.0,,,,,,,
3132,850606,,78000000.0,1818260.0,,,,,,,
3133,850606,,78000000.0,1818260.0,,,,,,,
3134,850606,,78000000.0,1818260.0,,,,,,,
3135,850606,,78000000.0,1818260.0,,,,,,,
3136,850606,,78000000.0,1818260.0,,,,,,,
3137,850606,,78000000.0,1818260.0,,,,,,,
3138,850606,,78000000.0,1818260.0,,,,,,,
3139,850606,,78000000.0,1818260.0,,,,,,,
3140,850606,,78000000.0,1818260.0,,,,,,,
3141,850606,,78000000.0,1818260.0,,,,,,,
3142,850606,,78000000.0,1818260.0,,,,,,,
3143,850606,,78000000.0,1818260.0,,,,,,,
3144,850606,,78000000.0,1818260.0,,,,,,,
3145,850606,,78000000.0,1818260.0,,,,,,,
3146,850606,,78000000.0,1818260.0,,,,,,,
3147,850606,,78000000.0,1818260.0,,,,,,,
3148,850606,,78000000.0,1818260.0,,,,,,,
3149,850606,,78000000.0,1818260.0,,,,,,,
3150,850606,,78000000.0,1818260.0,,,,,,,
3151,850606,,78000000.0,1818260.0,,,,,,,
3152,850606,,78000000.0,1818260.0,,,,,,,
3153,850606,,78000000.0,1818260.0,,,,,,,
3154,850606,,78000000.0,1818260.0,,,,,,,
3155,850606,,78000000.0,1818260.0,,,,,,,
3156,850606,,78000000.0,1818260.0,,,,,,,
3157,850606,,78000000.0,1818260.0,,,,,,,
3158,850606,,78000000.0,1818260.0,,,,,,,
3159,1560672,,,,0.0,,,,,,
3160,1560672,,,,,,,,,,
3161,1560672,,,,,,,,,,
3162,1560672,,,,,,,,,,
3163,1560672,,,,,,,,,,
3164,1560672,,,,,,,,,,
3165,1560672,,,,,,,,,,
3166,1560672,,,,,,,,,,
3167,1560672,,,,,,,,,,
3168,1560672,,,,,,,,,,
3169,1560672,,,,,,,,,,
3170,1560672,,,,,,,,,,
3171,1560672,,,,,,,,,,
3172,1560672,,,,,,,,,,
3173,1560672,,,,,,,,,,
3174,1560672,,,,,,,,,,
3175,1560672,,,,,,,,,,
3176,1560672,,,,,,,,,,
3177,1560672,,,,,,,,,,
3178,1560672,,,,,,,,,,
3179,1560672,,,,,,,,,,
3180,1560672,,,,,,,,,,
3181,1560672,,,,,,,,,,
3182,1560672,,,,,,,,,,
3183,1560672,,,,,,,,,,
3184,1560672,,,,,,,,,,
3185,1560672,,,,,,,,,,
3186,1560672,,,,,,,,,,
3187,1560672,,,,,,,,,,
3188,1560672,,,,,,,,,,
3189,1560672,,,,,,,,,,
3190,1560672,,,,,,,,,,
3191,1560672,,,,,,,,,,
3192,1560672,,,,,,,,,,
3193,1560672,,,,,,,,,,
3194,1560672,,,,,,,,,,
3195,1560672,,,,,,,,,,
3196,1560672,,,,,,,,,,
3197,1560672,,,,,,,,,,
3198,1560672,,,,,,,,,,
3199,1560672,,,,,,,,,,
3200,1560672,,,,,,,,,,
3201,1560672,,,,,,,,,,
3202,1560672,,,,,,,,,,
3203,1560672,,,,,,,,,,
3204,1560672,,,,,,,,,,
3205,1560672,,,,,,,,,,
3206,1560672,,,,,,,,,,
3207,1560672,,,,,,,,,,
3208,1560672,,,,,,,,,,
3209,1560672,,,,,,,,,,
3210,1560672,,,,,,,,,,
3211,1560672,,0.0,-536400.0,,,-623790.0,-18160650.0,,,
3212,1560672,,0.0,-536400.0,,,-623790.0,-18160650.0,,,
3213,1560672,,0.0,-536400.0,,,-623790.0,-18160650.0,,,
3214,1560672,,0.0,-536400.0,,,-623790.0,-18160650.0,,,
3215,1560672,,1310347000.0,-1914000.0,,,20484000.0,1260235000.0,,,
3216,1560672,,1310347000.0,-1914000.0,,,20484000.0,1260235000.0,,,
3217,1560672,,1310347000.0,-1914000.0,,,20484000.0,1260235000.0,,,
3218,1560672,,1310347000.0,-1914000.0,,,20484000.0,1260235000.0,,,
3219,1560672,,1323080000.0,16168000.0,,,36561000.0,1277843000.0,,,
3220,1560672,,1323080000.0,16168000.0,,,36561000.0,1277843000.0,,,
3221,1560672,,1323080000.0,16168000.0,,,36561000.0,1277843000.0,,,
3222,1560672,,1323080000.0,16168000.0,,,36561000.0,1277843000.0,,,
3223,1560672,,1222719000.0,30000.0,,,29370000.0,1182553000.0,,,
3224,1560672,,1222719000.0,30000.0,,,29370000.0,1182553000.0,,,
3225,1560672,,1222719000.0,30000.0,,,29370000.0,1182553000.0,,,
3226,1560672,,1222719000.0,30000.0,,,29370000.0,1182553000.0,,,
3227,1560672,,1197973000.0,11906000.0,,,19215000.0,1164469000.0,,,
3228,1560672,,1197973000.0,11906000.0,,,19215000.0,1164469000.0,,,
3229,1560672,,1197973000.0,11906000.0,,,19215000.0,1164469000.0,,,
3230,1560672,,1197973000.0,11906000.0,,,19215000.0,1164469000.0,,,
3231,1560672,,1597206000.0,10788000.0,,,24441000.0,1541089000.0,,,
3232,1560672,,1597206000.0,10788000.0,,,24441000.0,1541089000.0,,,
3233,1560672,,1597206000.0,10788000.0,,,24441000.0,1541089000.0,,,
3234,1560672,,1597206000.0,10788000.0,,,24441000.0,1541089000.0,,,
3235,1560672,,1481561000.0,-11295000.0,,,16526000.0,1462976000.0,,,
3236,1560672,,1481561000.0,-11295000.0,,,16526000.0,1462976000.0,,,
3237,1283699,,,,0.0,,-4180000.0,,,,
3238,1283699,,,,,,-4180000.0,,,,
3239,1283699,,,,,,-4180000.0,,,,
3240,1283699,,,,,,-4636000.0,,,,
3241,1283699,,,,,,-4636000.0,,,,
3242,1283699,,,,,,-4636000.0,,,,
3243,1283699,,,,,,-4636000.0,,,,
3244,1283699,,,-45180000.0,,,-36735000.0,,-6037000.0,,
3245,1283699,,,-45180000.0,,,-36735000.0,,-6037000.0,,
3246,1283699,,,-45180000.0,,,-36735000.0,,-6037000.0,,
3247,1283699,,,-45180000.0,,,-36735000.0,,-6037000.0,,
3248,1283699,,50850000.0,130305000.0,,119211000.0,161589000.0,283775000.0,-2621000.0,,
3249,1283699,,50850000.0,130305000.0,,119211000.0,161589000.0,283775000.0,-2621000.0,,
3250,1283699,,50850000.0,130305000.0,,119211000.0,161589000.0,283775000.0,-2621000.0,,
3251,1283699,,50850000.0,130305000.0,,119211000.0,161589000.0,283775000.0,-2621000.0,,
3252,1283699,,195755000.0,15358000.0,,202008000.0,41776000.0,319843000.0,-7745000.0,,
3253,1283699,,195755000.0,15358000.0,,202008000.0,41776000.0,319843000.0,-7745000.0,,
3254,1283699,,195755000.0,15358000.0,,202008000.0,41776000.0,319843000.0,-7745000.0,,
3255,1283699,,195755000.0,15358000.0,,202008000.0,41776000.0,319843000.0,-7745000.0,,
3256,1283699,,195755000.0,15358000.0,,202008000.0,41776000.0,319843000.0,-7745000.0,,
3257,1283699,,195755000.0,15358000.0,,202008000.0,41776000.0,319843000.0,-7745000.0,,
3258,1283699,,195755000.0,15358000.0,,202008000.0,41776000.0,319843000.0,-7745000.0,,
3259,1283699,,195755000.0,15358000.0,,202008000.0,41776000.0,319843000.0,-7745000.0,,
3260,1283699,,195755000.0,15358000.0,,202008000.0,41776000.0,319843000.0,-7745000.0,,
3261,1283699,,195755000.0,15358000.0,,202008000.0,41776000.0,319843000.0,-7745000.0,,
3262,1283699,,184999000.0,64890000.0,,163020000.0,128456000.0,526976000.0,-16706000.0,,
3263,1283699,,184999000.0,64890000.0,,163020000.0,128456000.0,526976000.0,-16706000.0,,
3264,1283699,,184999000.0,64890000.0,,163020000.0,128456000.0,526976000.0,-16706000.0,,
3265,1283699,,2617288000.0,53806000.0,,435629000.0,185735000.0,2563064000.0,-53320000.0,,
3266,1283699,,2617288000.0,53806000.0,,435629000.0,185735000.0,2563064000.0,-53320000.0,,
3267,1283699,,2617288000.0,53806000.0,,435629000.0,185735000.0,2563064000.0,-53320000.0,,
3268,1283699,,2617288000.0,53806000.0,,435629000.0,185735000.0,2563064000.0,-53320000.0,,
3269,1283699,,3027576000.0,100403000.0,,580490000.0,362314000.0,1562400000.0,-16275000.0,,
3270,1283699,,3027576000.0,100403000.0,,580490000.0,362314000.0,1562400000.0,-16275000.0,,
3271,1283699,,3027576000.0,100403000.0,,580490000.0,362314000.0,1562400000.0,-16275000.0,,
3272,1283699,,3027576000.0,100403000.0,,580490000.0,362314000.0,1562400000.0,-16275000.0,,
3273,1283699,,3179744000.0,149438000.0,,742356000.0,436910000.0,2488083000.0,-46816000.0,,
3274,1283699,,3179744000.0,149438000.0,,742356000.0,436910000.0,2488083000.0,-46816000.0,,
3275,1283699,,3179744000.0,149438000.0,,742356000.0,436910000.0,2488083000.0,-46816000.0,,
3276,1283699,,3179744000.0,149438000.0,,742356000.0,436910000.0,2488083000.0,-46816000.0,,
3277,1283699,,3729713000.0,176844000.0,,797469000.0,532902000.0,2583257000.0,8554000.0,,
3278,1283699,,3729713000.0,176844000.0,,797469000.0,532902000.0,2583257000.0,8554000.0,,
3279,1283699,,3729713000.0,176844000.0,,797469000.0,532902000.0,2583257000.0,8554000.0,,
3280,1283699,,3729713000.0,176844000.0,,797469000.0,532902000.0,2583257000.0,8554000.0,,
3281,1283699,,3781009000.0,193415000.0,,802420000.0,575272000.0,2609616000.0,-13648000.0,,
3282,1283699,,3781009000.0,193415000.0,,802420000.0,575272000.0,2609616000.0,-13648000.0,,
3283,1283699,,3781009000.0,193415000.0,,802420000.0,575272000.0,2609616000.0,-13648000.0,,
3284,1283699,,3781009000.0,193415000.0,,802420000.0,575272000.0,2609616000.0,-13648000.0,,
3285,1283699,,4749652000.0,-4718000000.0,,816723000.0,-4279000000.0,2506398000.0,166000000.0,,
3286,1283699,,4749652000.0,-4718000000.0,,816723000.0,-4279000000.0,2506398000.0,166000000.0,,
3287,1283699,,4749652000.0,-4718000000.0,,816723000.0,-4279000000.0,2506398000.0,166000000.0,,
3288,1283699,,4749652000.0,-4718000000.0,,816723000.0,-4279000000.0,2506398000.0,166000000.0,,
3289,1283699,,16116000000.0,-7336000000.0,,5592000000.0,-6397000000.0,15722000000.0,-2000000.0,,
3290,1283699,,16116000000.0,-7336000000.0,,5592000000.0,-6397000000.0,15722000000.0,-2000000.0,,
3291,1283699,,16116000000.0,-7336000000.0,,5592000000.0,-6397000000.0,15722000000.0,-2000000.0,,
3292,1283699,,16116000000.0,-7336000000.0,,5592000000.0,-6397000000.0,15722000000.0,-2000000.0,,
3293,1283699,,22685000000.0,35000000.0,,5808000000.0,996000000.0,16794000000.0,42000000.0,,
3294,1283699,,22685000000.0,35000000.0,,5808000000.0,996000000.0,16794000000.0,42000000.0,,
3295,1283699,,22685000000.0,35000000.0,,5808000000.0,996000000.0,16794000000.0,42000000.0,,
3296,1283699,,22685000000.0,35000000.0,,5808000000.0,996000000.0,16794000000.0,42000000.0,,
3297,1283699,,24481000000.0,247000000.0,,8776000000.0,1416000000.0,19166000000.0,-499000000.0,,
3298,1283699,,24481000000.0,247000000.0,,8776000000.0,1416000000.0,19166000000.0,-499000000.0,,
3299,1283699,,24481000000.0,247000000.0,,8776000000.0,1416000000.0,19166000000.0,-499000000.0,,
3300,1283699,,24481000000.0,247000000.0,,8776000000.0,1416000000.0,19166000000.0,-499000000.0,,
3301,1283699,,28901000000.0,733000000.0,,9528000000.0,2065000000.0,21321000000.0,-2495000000.0,,
3302,1283699,,28901000000.0,733000000.0,,9528000000.0,2065000000.0,21321000000.0,-2495000000.0,,
3303,1283699,,28901000000.0,733000000.0,,9528000000.0,2065000000.0,21321000000.0,-2495000000.0,,
3304,1283699,,28901000000.0,733000000.0,,9528000000.0,2065000000.0,21321000000.0,-2495000000.0,,
3305,1283699,,30407000000.0,1460000000.0,,9022000000.0,4050000000.0,24907000000.0,-802000000.0,,
3306,1283699,,30407000000.0,1460000000.0,,9022000000.0,4050000000.0,24907000000.0,-802000000.0,,
3307,1283699,,30407000000.0,1460000000.0,,9022000000.0,4050000000.0,24907000000.0,-802000000.0,,
3308,1283699,,30407000000.0,1460000000.0,,9022000000.0,4050000000.0,24907000000.0,-802000000.0,,
3309,1283699,,30909000000.0,4536000000.0,,11515000000.0,4888000000.0,29690000000.0,-844000000.0,,
3310,1283699,,30909000000.0,4536000000.0,,11515000000.0,4888000000.0,29690000000.0,-844000000.0,,
3311,1283699,,30909000000.0,4536000000.0,,11515000000.0,4888000000.0,29690000000.0,-844000000.0,,
3312,1283699,,30909000000.0,4536000000.0,,11515000000.0,4888000000.0,29690000000.0,-844000000.0,,
3313,1283699,,30104000000.0,2888000000.0,,10267000000.0,5309000000.0,28901000000.0,-201000000.0,,
3314,1283699,,30104000000.0,2888000000.0,,10267000000.0,5309000000.0,28901000000.0,-201000000.0,,
3315,1174850,,,,0.0,,,,,,
3316,1174850,,,,,,,,,,
3317,1174850,,,,,,,,,,
3318,1174850,,,,,,,,,,
3319,1174850,,,,,,,,,,
3320,1174850,,,,,,,,,,
3321,1174850,,,,,,,,,,
3322,1174850,,,,,,,,,,
3323,1174850,,,,,,,,,,
3324,1174850,,,,,,,,,,
3325,1174850,,,,,,,,,,
3326,1174850,,,,,,,,,,
3327,1174850,,,,,,,,,,
3328,1174850,,,,,,,,,,
3329,1174850,,,,,,,,,,
3330,1174850,,,,,,,,,,
3331,1174850,,,,,,,,,,
3332,1174850,,,,,,,,,,
3333,1174850,,,,,,,,,,
3334,1174850,,,,,,,,,,
3335,1174850,,,,,,,,,,
3336,1174850,,,,,,,,,,
3337,1174850,,,,,,,,,,
3338,1174850,,,,,,,,,,
3339,1174850,,,,,,,,,,
3340,1174850,,,,,,,,,,
3341,1174850,,,,,,,,,,
3342,1174850,,,,,,,,,,
3343,1174850,,,,,,,,,,
3344,1174850,,,,,,,,,,
3345,1174850,,,,,,,,,,
3346,1174850,,,,,,,,,,
3347,1174850,,,,,,,,,,
3348,1174850,,,,,,,,,,
3349,1174850,,,,,,,,,,
3350,1174850,,,,,,,,,,
3351,1174850,,,,,,,,,,
3352,1174850,,,,,,,,,,
3353,1174850,,,,,,,,,,
3354,1174850,,,,,,,,,,
3355,1174850,,,,,,,,,,
3356,1174850,,,,,,,,,,
3357,1174850,,,,,,,,,,
3358,1174850,,,1144850.0,,,,,,,
3359,1174850,,,1144850.0,,,,,,,
3360,1174850,,,1144850.0,,,,,,,
3361,1174850,,,1144850.0,,,,,,,
3362,1174850,,10317460.0,1529820.0,,,,,,,
3363,1174850,,10317460.0,1529820.0,,,,,,,
3364,1174850,,10317460.0,1529820.0,,,,,,,
3365,1174850,,10317460.0,1529820.0,,,,,,,
3366,1174850,,10221000.0,3093000.0,,,,,,,
3367,1174850,,10221000.0,3093000.0,,,,,,,
3368,1174850,,10221000.0,3093000.0,,,,,,,
3369,1174850,,10221000.0,3093000.0,,,,,,,
3370,1174850,,10221000.0,3093000.0,,,,,,,
3371,1174850,,51666000.0,16172000.0,,,,,,,
3372,1174850,,51666000.0,16172000.0,,,,,,,
3373,1174850,,51666000.0,16172000.0,,,,,,,
3374,1174850,,51666000.0,16172000.0,,,,,,,
3375,1174850,,12328000.0,10051000.0,,,,,,,
3376,1174850,,12328000.0,10051000.0,,,,,,,
3377,1174850,,12328000.0,10051000.0,,,,,,,
3378,1174850,,12328000.0,10051000.0,,,,,,,
3379,1174850,,24376000.0,11555000.0,,,,,,,
3380,1174850,,24376000.0,11555000.0,,,,,,,
3381,1174850,,24376000.0,11555000.0,,,,,,,
3382,1174850,,24376000.0,11555000.0,,,,,,,
3383,1174850,,36617000.0,18694000.0,,,,,,,
3384,1174850,,36617000.0,18694000.0,,,,,,,
3385,1174850,,36617000.0,18694000.0,,,,,,,
3386,1174850,,36617000.0,18694000.0,,,,,,,
3387,1174850,,41537000.0,33433000.0,,,,,,,
3388,1174850,,41537000.0,33433000.0,,,,,,,
3389,1174850,,41537000.0,33433000.0,,,,,,,
3390,1174850,,41537000.0,33433000.0,,,,,,,
3391,1174850,,42053000.0,41353000.0,,,,,,,
3392,1174850,,42053000.0,41353000.0,,,,,,,
3393,763563,,,,0.0,,,,,,
3394,763563,,,,,,,,,,
3395,763563,,,,,,,,,,
3396,763563,,,,,,,,,,
3397,763563,,49407000.0,8755000.0,,,,,,,
3398,763563,,49407000.0,8755000.0,,,,,,,
3399,763563,,49407000.0,8755000.0,,,,,,,
3400,763563,,49407000.0,8755000.0,,,,,,,
3401,763563,,79457000.0,8493000.0,,,,,,,
3402,763563,,79457000.0,8493000.0,,,,,,,
3403,763563,,79457000.0,8493000.0,,,,,,,
3404,763563,,78661000.0,6540000.0,,,,,,,
3405,763563,,78661000.0,6540000.0,,,,,,,
3406,763563,,78661000.0,6540000.0,,,,,,,
3407,763563,,78661000.0,6540000.0,,,,,,,
3408,763563,,78661000.0,6540000.0,,,,,,,
3409,763563,,79035000.0,6953000.0,,,,,,,
3410,763563,,79035000.0,6953000.0,,,,,,,
3411,763563,,79035000.0,6953000.0,,,,,,,
3412,763563,,79035000.0,6953000.0,,,,,,,
3413,763563,,88505000.0,8733000.0,,,,,,,
3414,763563,,88505000.0,8733000.0,,,,,,,
3415,763563,,88505000.0,8733000.0,,,,,,,
3416,763563,,88505000.0,8733000.0,,,,,,,
3417,763563,,60856000.0,6590000.0,,,,,,,
3418,763563,,60856000.0,6590000.0,,,,,,,
3419,763563,,60856000.0,6590000.0,,,,,,,
3420,763563,,60856000.0,6590000.0,,,,,,,
3421,763563,,35023950.0,6588570.0,,,,,,,
3422,763563,,35023950.0,6588570.0,,,,,,,
3423,763563,,35023950.0,6588570.0,,,,,,,
3424,763563,,35023950.0,6588570.0,,,,,,,
3425,763563,,31212000.0,7259000.0,,,,,,,
3426,763563,,31212000.0,7259000.0,,,,,,,
3427,763563,,31212000.0,7259000.0,,,,,,,
3428,763563,,31212000.0,7259000.0,,,,,,,
3429,763563,,63412510.0,8354000.0,,,,,,,
3430,763563,,63412510.0,8354000.0,,,,,,,
3431,763563,,63412510.0,8354000.0,,,,,,,
3432,763563,,63412510.0,8354000.0,,,,,,,
3433,763563,,54263260.0,5232840.0,,,,,,,
3434,763563,,54263260.0,5232840.0,,,,,,,
3435,763563,,54263260.0,5232840.0,,,,,,,
3436,763563,,54263260.0,5232840.0,,,,,,,
3437,763563,,44774620.0,10101870.0,,,,,,,
3438,763563,,44774620.0,10101870.0,,,,,,,
3439,763563,,44774620.0,10101870.0,,,,,,,
3440,763563,,44774620.0,10101870.0,,,,,,,
3441,763563,,37106840.0,10537760.0,,,,,,,
3442,763563,,37106840.0,10537760.0,,,,,,,
3443,763563,,37106840.0,10537760.0,,,,,,,
3444,763563,,37106840.0,10537760.0,,,,,,,
3445,763563,,32710650.0,11022240.0,,,,,,,
3446,763563,,32710650.0,11022240.0,,,,,,,
3447,763563,,32710650.0,11022240.0,,,,,,,
3448,763563,,32710650.0,11022240.0,,,,,,,
3449,763563,,32701220.0,8731060.0,,,,,,,
3450,763563,,32701220.0,8731060.0,,,,,,,
3451,763563,,32701220.0,8731060.0,,,,,,,
3452,763563,,32701220.0,8731060.0,,,,,,,
3453,763563,,32628000.0,8157000.0,,,,,,,
3454,763563,,32628000.0,8157000.0,,,,,,,
3455,763563,,32628000.0,8157000.0,,,,,,,
3456,763563,,32628000.0,8157000.0,,,,,,,
3457,763563,,31326000.0,9433000.0,,,,,,,
3458,763563,,31326000.0,9433000.0,,,,,,,
3459,763563,,31326000.0,9433000.0,,,,,,,
3460,763563,,31326000.0,9433000.0,,,,,,,
3461,763563,,32328000.0,10027000.0,,,,,,,
3462,763563,,32328000.0,10027000.0,,,,,,,
3463,763563,,32328000.0,10027000.0,,,,,,,
3464,763563,,32328000.0,10027000.0,,,,,,,
3465,763563,,14517000.0,7430000.0,,,,,,,
3466,763563,,14517000.0,7430000.0,,,,,,,
3467,763563,,14517000.0,7430000.0,,,,,,,
3468,763563,,14517000.0,7430000.0,,,,,,,
3469,763563,,4304000.0,19626000.0,,,,,,,
3470,763563,,4304000.0,19626000.0,,,,,,,
3471,1556593,,,,0.0,,,,,,
3472,1556593,,,,,,,,,,
3473,1556593,,,,,,,,,,
3474,1556593,,,,,,,,,,
3475,1556593,,,,,,,,,,
3476,1556593,,,,,,,,,,
3477,1556593,,,,,,,,,,
3478,1556593,,,,,,,,,,
3479,1556593,,,,,,,,,,
3480,1556593,,,,,,,,,,
3481,1556593,,,,,,,,,,
3482,1556593,,,,,,,,,,
3483,1556593,,,,,,,,,,
3484,1556593,,,,,,,,,,
3485,1556593,,,,,,,,,,
3486,1556593,,,,,,,,,,
3487,1556593,,,,,,,,,,
3488,1556593,,,,,,,,,,
3489,1556593,,,,,,,,,,
3490,1556593,,,,,,,,,,
3491,1556593,,,,,,,,,,
3492,1556593,,,,,,,,,,
3493,1556593,,,,,,,,,,
3494,1556593,,,,,,,,,,
3495,1556593,,,,,,,,,,
3496,1556593,,,,,,,,,,
3497,1556593,,,,,,,,,,
3498,1556593,,,,,,,,,,
3499,1556593,,,,,,,,,,
3500,1556593,,,,,,,,,,
3501,1556593,,,,,,,,,,
3502,1556593,,,,,,,,,,
3503,1556593,,,,,,,,,,
3504,1556593,,,,,,,,,,
3505,1556593,,,,,,,,,,
3506,1556593,,,,,,,,,,
3507,1556593,,,,,,,,,,
3508,1556593,,,,,,,,,,
3509,1556593,,,,,,,,,,
3510,1556593,,,,,,,,,,
3511,1556593,,,,,,,,,,
3512,1556593,,,,,,,,,,
3513,1556593,,,,,,,,,,
3514,1556593,,,,,,,,,,
3515,1556593,,,,,,,,,,
3516,1556593,,,,,,,,,,
3517,1556593,,,,,,,,,,
3518,1556593,,,,,,,,,,
3519,1556593,,,,,,,,,,
3520,1556593,,0.0,714000.0,,,714000.0,0.0,,,
3521,1556593,,0.0,714000.0,,,714000.0,0.0,,,
3522,1556593,,0.0,714000.0,,,714000.0,0.0,,,
3523,1556593,,0.0,714000.0,,,714000.0,0.0,,,
3524,1556593,,150922000.0,41247000.0,,,41247000.0,150922000.0,,,
3525,1556593,,150922000.0,41247000.0,,,41247000.0,150922000.0,,,
3526,1556593,,150922000.0,41247000.0,,,41247000.0,150922000.0,,,
3527,1556593,,4109329000.0,265623000.0,,,265623000.0,4084560000.0,,,
3528,1556593,,4109329000.0,265623000.0,,,265623000.0,4084560000.0,,,
3529,1556593,,4109329000.0,265623000.0,,,265623000.0,4084560000.0,,,
3530,1556593,,4109329000.0,265623000.0,,,265623000.0,4084560000.0,,,
3531,1556593,,6057853000.0,442099000.0,,,465056000.0,6098704000.0,,,
3532,1556593,,6057853000.0,442099000.0,,,465056000.0,6098704000.0,,,
3533,1556593,,6057853000.0,442099000.0,,,465056000.0,6098704000.0,,,
3534,1556593,,6057853000.0,442099000.0,,,465056000.0,6098704000.0,,,
3535,1556593,,11292622000.0,281882000.0,,,270881000.0,11233333000.0,,,
3536,1556593,,11292622000.0,281882000.0,,,270881000.0,11233333000.0,,,
3537,1556593,,11292622000.0,281882000.0,,,270881000.0,11233333000.0,,,
3538,1556593,,11292622000.0,281882000.0,,,270881000.0,11233333000.0,,,
3539,1556593,,13181236000.0,582716000.0,,,621627000.0,13098711000.0,,,
3540,1556593,,13181236000.0,582716000.0,,,621627000.0,13098711000.0,,,
3541,1556593,,13181236000.0,582716000.0,,,621627000.0,13098711000.0,,,
3542,1556593,,13181236000.0,582716000.0,,,621627000.0,13098711000.0,,,
3543,1556593,,15746530000.0,1014652000.0,,,1182280000.0,15556689000.0,,,
3544,1556593,,15746530000.0,1014652000.0,,,1182280000.0,15556689000.0,,,
3545,1556593,,15746530000.0,1014652000.0,,,1182280000.0,15556689000.0,,,
3546,1556593,,15746530000.0,1014652000.0,,,1182280000.0,15556689000.0,,,
3547,1556593,,22656235000.0,1004531000.0,,,931100000.0,22495802000.0,,,
3548,1556593,,22656235000.0,1004531000.0,,,931100000.0,22495802000.0,,,
3549,1492617,,,,0.0,,,,,,
3550,1492617,,,,,,,,,,
3551,1492617,,,,,,,,,,
3552,1492617,,,,,,,,,,
3553,1492617,,,,,,,,,,
3554,1492617,,,,,,,,,,
3555,1492617,,,,,,,,,,
3556,1492617,,,,,,,,,,
3557,1492617,,,,,,,,,,
3558,1492617,,,,,,,,,,
3559,1492617,,,,,,,,,,
3560,1492617,,,,,,,,,,
3561,1492617,,,,,,,,,,
3562,1492617,,,,,,,,,,
3563,1492617,,,,,,,,,,
3564,1492617,,,,,,,,,,
3565,1492617,,,,,,,,,,
3566,1492617,,,,,,,,,,
3567,1492617,,,,,,,,,,
3568,1492617,,,,,,,,,,
3569,1492617,,,,,,,,,,
3570,1492617,,,,,,,,,,
3571,1492617,,,,,,,,,,
3572,1492617,,,,,,,,,,
3573,1492617,,,,,,,,,,
3574,1492617,,,,,,,,,,
3575,1492617,,,,,,,,,,
3576,1492617,,,,,,,,,,
3577,1492617,,,,,,,,,,
3578,1492617,,,,,,,,,,
3579,1492617,,,,,,,,,,
3580,1492617,,,,,,,,,,
3581,1492617,,,,,,,,,,
3582,1492617,,,,,,,,,,
3583,1492617,,,,,,,,,,
3584,1492617,,,,,,,,,,
3585,1492617,,,,,,,,,,
3586,1492617,,,,,,,,,,
3587,1492617,,,,,,,,,,
3588,1492617,,,,,,,,,,
3589,1492617,,,,,,,,,,
3590,1492617,,,,,,,,,,
3591,1492617,,,,,,,,,,
3592,1492617,,0.0,-9840.0,,6780.0,-9840.0,-1940.0,,1940.0,
3593,1492617,,0.0,-9840.0,,6780.0,-9840.0,-1940.0,,1940.0,
3594,1492617,,0.0,-9840.0,,6780.0,-9840.0,-1940.0,,1940.0,
3595,1492617,,0.0,-9840.0,,6780.0,-9840.0,-1940.0,,1940.0,
3596,1492617,,0.0,-17410.0,,16760.0,-17410.0,0.0,,0.0,
3597,1492617,,0.0,-17410.0,,16760.0,-17410.0,0.0,,0.0,
3598,1492617,,0.0,-17410.0,,16760.0,-17410.0,0.0,,0.0,
3599,1492617,,0.0,-17410.0,,16760.0,-17410.0,0.0,,0.0,
3600,1492617,,0.0,-18720.0,,35470.0,-18720.0,0.0,,450.0,
3601,1492617,,0.0,-18720.0,,35470.0,-18720.0,0.0,,450.0,
3602,1492617,,0.0,-18720.0,,35470.0,-18720.0,0.0,,450.0,
3603,1492617,,0.0,-18720.0,,35470.0,-18720.0,0.0,,450.0,
3604,1492617,,0.0,-18720.0,,35470.0,-18720.0,0.0,,450.0,
3605,1492617,,373000.0,-184190.0,,446880.0,-114180.0,366220.0,,7190.0,
3606,1492617,,373000.0,-184190.0,,446880.0,-114180.0,366220.0,,7190.0,
3607,1492617,,373000.0,-184190.0,,446880.0,-114180.0,366220.0,,7190.0,
3608,1492617,,373000.0,-184190.0,,446880.0,-114180.0,366220.0,,7190.0,
3609,1492617,,373000.0,-184190.0,,446880.0,-114180.0,366220.0,,7190.0,
3610,1492617,,373000.0,-184190.0,,446880.0,-114180.0,366220.0,,7190.0,
3611,1492617,,373000.0,-184190.0,,446880.0,-114180.0,366220.0,,7190.0,
3612,1492617,,373000.0,-184190.0,,446880.0,-114180.0,366220.0,,7190.0,
3613,1492617,,373000.0,-184190.0,,446880.0,-114180.0,366220.0,,7190.0,
3614,1492617,,373000.0,-184190.0,,446880.0,-114180.0,366220.0,,7190.0,
3615,1492617,,373000.0,-184190.0,,446880.0,-114180.0,366220.0,,7190.0,
3616,1492617,,373000.0,-184190.0,,446880.0,-114180.0,366220.0,,7190.0,
