,Instrument,Stock Price,Cash and Short Term Investments,Market Value for Company,CIK Number,Inventories (CF),Price,"Working Capital, Period over Period Average (Pvt)",Retained Earnings (Accumulated Deficit),"Working Capital, Period over Period % Change (Pvt)",Bankruptcy Filing Date
39372,1131806,,7019000.0,,,,,,-3688830000.0,,
39373,1131806,,7019000.0,,,,,,-3688830000.0,,
39374,1131806,,7019000.0,,,,,,-3688830000.0,,
39375,1131806,,7019000.0,,,,,,-3688830000.0,,
39376,1131806,,7019000.0,,,,,,-3688830000.0,,
39377,1131806,,7019000.0,,,,,,-3688830000.0,,
39378,1131806,,7019000.0,,,,,,-3688830000.0,,
39379,1131806,,7019000.0,,,,,,-3688830000.0,,
39380,1131806,,7019000.0,,,,,,-3688830000.0,,
39381,1131806,,7019000.0,,,,,,-3688830000.0,,
39382,1131806,,7019000.0,,,,,,-3688830000.0,,
39383,1131806,,7019000.0,,,,,,-3688830000.0,,
39384,1131806,,7019000.0,,,,,,-3688830000.0,,
39385,1131806,,7019000.0,,,,,,-3688830000.0,,
39386,1131806,,7019000.0,,,,,,-3688830000.0,,
39387,1131806,,7019000.0,,,,,,-3688830000.0,,
39388,1131806,,7019000.0,,,,,,-3688830000.0,,
39389,1131806,,7019000.0,,,,,,-3688830000.0,,
39390,1131806,,7019000.0,,,,,,-3688830000.0,,
39391,1131806,,7019000.0,,,,,,-3688830000.0,,
39392,1131806,,7019000.0,,,,,,-3688830000.0,,
39393,1131806,,7019000.0,,,,,,-3688830000.0,,
39394,1131806,,7019000.0,,,,,,-3688830000.0,,
39395,1131806,,7019000.0,,,,,,-3688830000.0,,
39396,1131806,,7019000.0,,,,,,-3688830000.0,,
39397,1131806,,7019000.0,,,,,,-3688830000.0,,
39398,1131806,,7019000.0,,,,,,-3688830000.0,,
39399,1131806,,7019000.0,,,,,,-3688830000.0,,
39400,1131806,,7019000.0,,,,,,-3688830000.0,,
39401,1131806,,7019000.0,,,,,,-3688830000.0,,
39402,1131806,,7019000.0,,,,,,-3688830000.0,,
39403,1131806,,7019000.0,,,,,,-3688830000.0,,
39404,1131806,,7019000.0,,,,,,-3688830000.0,,
39405,1131806,,7019000.0,,,,,,-3688830000.0,,
39406,1131806,,7019000.0,,,,,,-3688830000.0,,
39407,1131806,,7019000.0,,,,,,-3688830000.0,,
39408,1131806,,7019000.0,,,,,,-3688830000.0,,
39409,1127362,,,,1127362.0,,,,,,
39410,716457,,,,716457.0,,,,71364000.0,,
39411,716457,,,,1096957.0,,,,71364000.0,,
39412,716457,,,,,,,,71364000.0,,
39413,716457,,,,,,,,71364000.0,,
39414,716457,,,,,,,,90827000.0,,
39415,716457,,,,,,,,90827000.0,,
39416,716457,,,,,,,,90827000.0,,
39417,716457,,,,,,,,90827000.0,,
39418,716457,,,,,,,,67738000.0,,
39419,716457,,,,,,,,67738000.0,,
39420,716457,,,,,,,,67738000.0,,
39421,716457,,,,,,,,67738000.0,,
39422,716457,,,,,,,,79841000.0,,
39423,716457,,,,,,,,79841000.0,,
39424,716457,,,,,,,,79841000.0,,
39425,716457,,,,,,,,79841000.0,,
39426,716457,,,,,,,,97221000.0,,
39427,716457,,,,,,,,97221000.0,,
39428,716457,,,,,,,,97221000.0,,
39429,716457,,,,,,,,97221000.0,,
39430,716457,,,,,,,,126216000.0,,
39431,716457,,,,,,,,126216000.0,,
39432,716457,,,,,,,,126216000.0,,
39433,716457,,,,,,,,126216000.0,,
39434,716457,,,,,,,,159978000.0,,
39435,716457,,,,,,,,159978000.0,,
39436,716457,,,,,,,,159978000.0,,
39437,716457,,,,,,,,159978000.0,,
39438,716457,,,,,,,,202945000.0,,
39439,716457,,,,,,,,202945000.0,,
39440,716457,,,,,,,,202945000.0,,
39441,716457,,,,,,,,202945000.0,,
39442,716457,,,,,,,,202453000.0,,
39443,716457,,,,,,,,202453000.0,,
39444,716457,,,,,,,,202453000.0,,
39445,716457,,,,,,,,202453000.0,,
39446,716457,,,,,,,,98020000.0,,
39447,716457,,,,,,,,98020000.0,,
39448,716457,,,,,,,,98020000.0,,
39449,716457,,,,,,,,98020000.0,,
39450,716457,,,,,,,,-197083000.0,,
39451,716457,,,,,,,,-197083000.0,,
39452,716457,,,,,,,,-197083000.0,,
39453,716457,,,,,,,,-197083000.0,,
39454,716457,,,,,,,,-197083000.0,,
39455,716457,,,,,,,,-197083000.0,,
39456,716457,,,,,,,,-197083000.0,,
39457,716457,,,,,,,,-197083000.0,,
39458,716457,,,,,,,,-197083000.0,,
39459,716457,,,,,,,,-197083000.0,,
39460,716457,,,,,,,,-197083000.0,,
39461,716457,,,,,,,,-197083000.0,,
39462,716457,,,,,,,,-197083000.0,,
39463,716457,,,,,,,,-197083000.0,,
39464,716457,,,,,,,,-197083000.0,,
39465,716457,,,,,,,,-197083000.0,,
39466,716457,,,,,,,,-197083000.0,,
39467,716457,,,,,,,,-197083000.0,,
39468,716457,,,,,,,,-197083000.0,,
39469,716457,,,,,,,,-197083000.0,,
39470,716457,,,,,,,,-197083000.0,,
39471,716457,,,,,,,,-197083000.0,,
39472,716457,,,,,,,,-197083000.0,,
39473,716457,,,,,,,,-197083000.0,,
39474,716457,,,,,,,,-197083000.0,,
39475,716457,,,,,,,,-197083000.0,,
39476,716457,,,,,,,,-197083000.0,,
39477,716457,,,,,,,,-197083000.0,,
39478,716457,,,,,,,,-197083000.0,,
39479,716457,,,,,,,,-197083000.0,,
39480,716457,,,,,,,,-197083000.0,,
39481,716457,,,,,,,,-197083000.0,,
39482,716457,,,,,,,,-197083000.0,,
39483,716457,,,,,,,,-197083000.0,,
39484,716457,,,,,,,,-197083000.0,,
39485,716457,,,,,,,,-197083000.0,,
39486,716457,,,,,,,,-197083000.0,,
39487,716457,,,,,,,,-197083000.0,,
39488,30419,,2390000.0,,30419.0,,,,-203443000.0,,
39489,30419,,2390000.0,,,,,,-203443000.0,,
39490,30419,,2390000.0,,,,,,-203443000.0,,
39491,30419,,2390000.0,,,,,,-203443000.0,,
39492,30419,,55437000.0,,,,,,-78685000.0,,
39493,30419,,55437000.0,,,,,,-78685000.0,,
39494,30419,,55437000.0,,,,,,-78685000.0,,
39495,30419,,55437000.0,,,,,,-78685000.0,,
39496,30419,,14721000.0,,,,,,-28870000.0,,
39497,30419,,14721000.0,,,,,,-28870000.0,,
39498,30419,,14721000.0,,,,,,-28870000.0,,
39499,30419,,14721000.0,,,,,,-28870000.0,,
39500,30419,,7787000.0,,,,,,13605000.0,,
39501,30419,,7787000.0,,,,,,13605000.0,,
39502,30419,,7787000.0,,,,,,13605000.0,,
39503,30419,,7787000.0,,,,,,13605000.0,,
39504,30419,,7722000.0,,,,,,-49954000.0,,
39505,30419,,7722000.0,,,,,,-49954000.0,,
39506,30419,,7722000.0,,,,,,-49954000.0,,
39507,30419,,7722000.0,,,,,,-49954000.0,,
39508,30419,,10755000.0,,,,,,3855000.0,,
39509,30419,,10755000.0,,,,,,3855000.0,,
39510,30419,,10755000.0,,,,,,3855000.0,,
39511,30419,,10755000.0,,,,,,3855000.0,,
39512,30419,,7793000.0,,,,,,-197122000.0,,
39513,30419,,7793000.0,,,,,,-197122000.0,,
39514,30419,,7793000.0,,,,,,-197122000.0,,
39515,30419,,7793000.0,,,,,,-197122000.0,,
39516,30419,,156249000.0,,,,,,-437496000.0,,
39517,30419,,156249000.0,,,,,,-437496000.0,,
39518,30419,,156249000.0,,,,,,-437496000.0,,
39519,30419,,156249000.0,,,,,,-437496000.0,,
39520,30419,,46076000.0,,,,,,-385540000.0,,
39521,30419,,46076000.0,,,,,,-385540000.0,,
39522,30419,,46076000.0,,,,,,-385540000.0,,
39523,30419,,46076000.0,,,,,,-385540000.0,,
39524,30419,,131199000.0,,,,,,-2683867000.0,,
39525,30419,,131199000.0,,,,,,-2683867000.0,,
39526,30419,,131199000.0,,,,,,-2683867000.0,,
39527,30419,,131199000.0,,,,,,-2683867000.0,,
39528,30419,,665940000.0,,,,,,-9137160000.0,,
39529,30419,,665940000.0,,,,,,-9137160000.0,,
39530,30419,,665940000.0,,,,,,-9137160000.0,,
39531,30419,,665940000.0,,,,,,-9137160000.0,,
39532,30419,,127852000.0,,,,,,-923592000.0,,
39533,30419,,127852000.0,,,,,,-923592000.0,,
39534,30419,,127852000.0,,,,,,-923592000.0,,
39535,30419,,127852000.0,,,,,,-923592000.0,,
39536,30419,,257939000.0,,,,,,-1442556000.0,,
39537,30419,,257939000.0,,,,,,-1442556000.0,,
39538,30419,,257939000.0,,,,,,-1442556000.0,,
39539,30419,,257939000.0,,,,,,-1442556000.0,,
39540,30419,,172040000.0,,,,,,-1380155000.0,,
39541,30419,,172040000.0,,,,,,-1380155000.0,,
39542,30419,,172040000.0,,,,,,-1380155000.0,,
39543,30419,,172040000.0,,,,,,-1380155000.0,,
39544,30419,,172040000.0,,,,,,-1380155000.0,,
39545,30419,,172040000.0,,,,,,-1380155000.0,,
39546,30419,,172040000.0,,,,,,-1380155000.0,,
39547,30419,,172040000.0,,,,,,-1380155000.0,,
39548,30419,,172040000.0,,,,,,-1380155000.0,,
39549,30419,,172040000.0,,,,,,-1380155000.0,,
39550,30419,,172040000.0,,,,,,-1380155000.0,,
39551,30419,,172040000.0,,,,,,-1380155000.0,,
39552,30419,,172040000.0,,,,,,-1380155000.0,,
39553,30419,,172040000.0,,,,,,-1380155000.0,,
39554,30419,,172040000.0,,,,,,-1380155000.0,,
39555,30419,,172040000.0,,,,,,-1380155000.0,,
39556,30419,,172040000.0,,,,,,-1380155000.0,,
39557,30419,,172040000.0,,,,,,-1380155000.0,,
39558,30419,,172040000.0,,,,,,-1380155000.0,,
39559,30419,,172040000.0,,,,,,-1380155000.0,,
39560,30419,,172040000.0,,,,,,-1380155000.0,,
39561,30419,,172040000.0,,,,,,-1380155000.0,,
39562,30419,,172040000.0,,,,,,-1380155000.0,,
39563,30419,,172040000.0,,,,,,-1380155000.0,,
39564,30419,,172040000.0,,,,,,-1380155000.0,,
39565,30419,,172040000.0,,,,,,-1380155000.0,,
39566,757011,,197000000.0,,757011.0,-15000000.0,,,635000000.0,,
39567,757011,,197000000.0,,,-15000000.0,,,635000000.0,,
39568,757011,,197000000.0,,,-15000000.0,,,635000000.0,,
39569,757011,,197000000.0,,,-15000000.0,,,635000000.0,,
39570,757011,,70000000.0,,,-15000000.0,,,349000000.0,,
39571,757011,,70000000.0,,,-15000000.0,,,349000000.0,,
39572,757011,,70000000.0,,,-15000000.0,,,349000000.0,,
39573,757011,,70000000.0,,,-15000000.0,,,349000000.0,,
39574,757011,,493000000.0,,,17000000.0,,,364000000.0,,
39575,757011,,493000000.0,,,17000000.0,,,364000000.0,,
39576,757011,,493000000.0,,,17000000.0,,,364000000.0,,
39577,757011,,493000000.0,,,17000000.0,,,364000000.0,,
39578,757011,,699000000.0,,,-15000000.0,,,407000000.0,,
39579,757011,,699000000.0,,,-15000000.0,,,407000000.0,,
39580,757011,,699000000.0,,,-15000000.0,,,407000000.0,,
39581,757011,,699000000.0,,,-15000000.0,,,407000000.0,,
39582,757011,,764000000.0,,,-5000000.0,,,529000000.0,,
39583,757011,,764000000.0,,,-5000000.0,,,529000000.0,,
39584,757011,,764000000.0,,,-5000000.0,,,529000000.0,,
39585,757011,,764000000.0,,,-5000000.0,,,529000000.0,,
39586,757011,,894000000.0,,,-58000000.0,,,841000000.0,,
39587,757011,,894000000.0,,,-58000000.0,,,841000000.0,,
39588,757011,,894000000.0,,,-58000000.0,,,841000000.0,,
39589,757011,,894000000.0,,,-58000000.0,,,841000000.0,,
39590,757011,,1170000000.0,,,27000000.0,,,-595000000.0,,
39591,757011,,1170000000.0,,,27000000.0,,,-595000000.0,,
39592,757011,,1170000000.0,,,27000000.0,,,-595000000.0,,
39593,757011,,1170000000.0,,,27000000.0,,,-595000000.0,,
39594,757011,,565000000.0,,,-32000000.0,,,-307000000.0,,
39595,757011,,565000000.0,,,-32000000.0,,,-307000000.0,,
39596,757011,,565000000.0,,,-32000000.0,,,-307000000.0,,
39597,757011,,565000000.0,,,-32000000.0,,,-307000000.0,,
39598,757011,,297000000.0,,,7000000.0,,,-196000000.0,,
39599,757011,,297000000.0,,,7000000.0,,,-196000000.0,,
39600,757011,,297000000.0,,,7000000.0,,,-196000000.0,,
39601,757011,,297000000.0,,,7000000.0,,,-196000000.0,,
39602,757011,,471000000.0,,,27000000.0,,,-659000000.0,,
39603,757011,,471000000.0,,,27000000.0,,,-659000000.0,,
39604,757011,,471000000.0,,,27000000.0,,,-659000000.0,,
39605,757011,,471000000.0,,,27000000.0,,,-659000000.0,,
39606,757011,,690000000.0,,,113000000.0,,,-1446000000.0,,
39607,757011,,690000000.0,,,113000000.0,,,-1446000000.0,,
39608,757011,,690000000.0,,,113000000.0,,,-1446000000.0,,
39609,757011,,690000000.0,,,113000000.0,,,-1446000000.0,,
39610,757011,,757000000.0,,,3000000.0,,,-1851000000.0,,
39611,757011,,757000000.0,,,3000000.0,,,-1851000000.0,,
39612,757011,,757000000.0,,,3000000.0,,,-1851000000.0,,
39613,757011,,757000000.0,,,3000000.0,,,-1851000000.0,,
39614,757011,,529000000.0,,,-17000000.0,,,-2241000000.0,,
39615,757011,,529000000.0,,,-17000000.0,,,-2241000000.0,,
39616,757011,,529000000.0,,,-17000000.0,,,-2241000000.0,,
39617,757011,,529000000.0,,,-17000000.0,,,-2241000000.0,,
39618,757011,,652000000.0,,,-12000000.0,,,-2367000000.0,,
39619,757011,,652000000.0,,,-12000000.0,,,-2367000000.0,,
39620,757011,,652000000.0,,,-12000000.0,,,-2367000000.0,,
39621,757011,,652000000.0,,,-12000000.0,,,-2367000000.0,,
39622,757011,,892000000.0,,,-28000000.0,,,-2320000000.0,,
39623,757011,,892000000.0,,,-28000000.0,,,-2320000000.0,,
39624,757011,,892000000.0,,,-28000000.0,,,-2320000000.0,,
39625,757011,,892000000.0,,,-28000000.0,,,-2320000000.0,,
39626,757011,,324000000.0,,,-9000000.0,,,-2283000000.0,,
39627,757011,,324000000.0,,,-9000000.0,,,-2283000000.0,,
39628,757011,,324000000.0,,,-9000000.0,,,-2283000000.0,,
39629,757011,,324000000.0,,,-9000000.0,,,-2283000000.0,,
39630,757011,,636000000.0,,,-16000000.0,,,-1292000000.0,,
39631,757011,,636000000.0,,,-16000000.0,,,-1292000000.0,,
39632,757011,,636000000.0,,,-16000000.0,,,-1292000000.0,,
39633,757011,,636000000.0,,,-16000000.0,,,-1292000000.0,,
39634,757011,,489000000.0,,,-20000000.0,,,-782000000.0,,
39635,757011,,489000000.0,,,-20000000.0,,,-782000000.0,,
39636,757011,,489000000.0,,,-20000000.0,,,-782000000.0,,
39637,757011,,489000000.0,,,-20000000.0,,,-782000000.0,,
39638,757011,,456000000.0,,,-13000000.0,,,-669000000.0,,
39639,757011,,456000000.0,,,-13000000.0,,,-669000000.0,,
39640,757011,,456000000.0,,,-13000000.0,,,-669000000.0,,
39641,757011,,456000000.0,,,-13000000.0,,,-669000000.0,,
39642,757011,,383000000.0,,,-42000000.0,,,-543000000.0,,
39643,757011,,383000000.0,,,-42000000.0,,,-543000000.0,,
39644,933136,,3040000000.0,,933136.0,,,,7522000000.0,,
39645,933136,,3040000000.0,,,,,,7522000000.0,,
39646,933136,,3040000000.0,,,,,,7522000000.0,,
39647,933136,,3040000000.0,,,,,,7522000000.0,,
39648,933136,,2622000000.0,,,,,,8795000000.0,,
39649,933136,,2622000000.0,,,,,,8795000000.0,,
39650,933136,,2622000000.0,,,,,,8795000000.0,,
39651,933136,,2622000000.0,,,,,,8795000000.0,,
39652,933136,,3563000000.0,,,,,,11128000000.0,,
39653,933136,,3563000000.0,,,,,,11128000000.0,,
39654,933136,,3563000000.0,,,,,,11128000000.0,,
39655,933136,,3563000000.0,,,,,,11128000000.0,,
39656,933136,,7084000000.0,,,,,,13925000000.0,,
39657,933136,,7084000000.0,,,,,,13925000000.0,,
39658,933136,,7084000000.0,,,,,,13925000000.0,,
39659,933136,,7084000000.0,,,,,,13925000000.0,,
39660,933136,,7018000000.0,,,,,,16584000000.0,,
39661,933136,,7018000000.0,,,,,,16584000000.0,,
39662,933136,,7018000000.0,,,,,,16584000000.0,,
39663,933136,,7018000000.0,,,,,,16584000000.0,,
39664,933136,,4455000000.0,,,,,,17615000000.0,,
39665,933136,,4455000000.0,,,,,,17615000000.0,,
39666,933136,,4455000000.0,,,,,,17615000000.0,,
39667,933136,,4455000000.0,,,,,,17615000000.0,,
39668,933136,,6214000000.0,,,,,,19338000000.0,,
39669,933136,,6214000000.0,,,,,,19338000000.0,,
39670,933136,,6214000000.0,,,,,,19338000000.0,,
39671,933136,,6214000000.0,,,,,,19338000000.0,,
39672,933136,,6948000000.0,,,,,,20939000000.0,,
39673,933136,,6948000000.0,,,,,,20939000000.0,,
39674,933136,,6948000000.0,,,,,,20939000000.0,,
39675,933136,,6948000000.0,,,,,,20939000000.0,,
39676,933136,,9560000000.0,,,,,,18921000000.0,,
39677,933136,,9560000000.0,,,,,,18921000000.0,,
39678,933136,,9560000000.0,,,,,,18921000000.0,,
39679,933136,,,,,,,,,,
39680,933136,,,,,,,,,,
39681,933136,,,,,,,,,,
39682,933136,,,,,,,,,,
39683,933136,,,,,,,,,,
39684,933136,,,,,,,,,,
39685,933136,,,,,,,,,,
39686,933136,,,,,,,,,,
39687,933136,,1938000.0,,,,,,,,
39688,933136,,1938000.0,,,,,,,,
39689,933136,,1938000.0,,,,,,,,
39690,933136,,1938000.0,,,,,,,,
39691,933136,,7642000.0,,,,,,105110000.0,,
39692,933136,,7642000.0,,,,,,105110000.0,,
39693,933136,,7642000.0,,,,,,105110000.0,,
39694,933136,,7642000.0,,,,,,105110000.0,,
39695,933136,,7642000.0,,,,,,105110000.0,,
39696,933136,,16761000.0,,,,,,-12353000.0,,
39697,933136,,16761000.0,,,,,,-12353000.0,,
39698,933136,,16761000.0,,,,,,-12353000.0,,
39699,933136,,16761000.0,,,,,,-12353000.0,,
39700,933136,,11986000.0,,,,,,-12015000.0,,
39701,933136,,11986000.0,,,,,,-12015000.0,,
39702,933136,,11986000.0,,,,,,-12015000.0,,
39703,933136,,11986000.0,,,,,,-12015000.0,,
39704,933136,,78009000.0,,,,,,-18400000.0,,
39705,933136,,78009000.0,,,,,,-18400000.0,,
39706,933136,,78009000.0,,,,,,-18400000.0,,
39707,933136,,78009000.0,,,,,,-18400000.0,,
39708,933136,,9924000.0,,,,,,-97981000.0,,
39709,933136,,9924000.0,,,,,,-97981000.0,,
39710,933136,,9924000.0,,,,,,-97981000.0,,
39711,933136,,9924000.0,,,,,,-97981000.0,,
39712,933136,,2491000.0,,,,,,85719000.0,,
39713,933136,,2491000.0,,,,,,85719000.0,,
39714,933136,,2491000.0,,,,,,85719000.0,,
39715,933136,,2491000.0,,,,,,85719000.0,,
39716,933136,,26709000.0,,,,,,93551000.0,,
39717,933136,,26709000.0,,,,,,93551000.0,,
39718,933136,,26709000.0,,,,,,93551000.0,,
39719,933136,,26709000.0,,,,,,93551000.0,,
39720,933136,,242000000.0,,,,,,848000000.0,,
39721,933136,,242000000.0,,,,,,848000000.0,,
39722,1095751,,,,1095751.0,,,,,,
39723,1095751,,,,,,,,,,
39724,1095751,,,,,,,,,,
39725,1095751,,,,,,,,,,
39726,1095751,,,,,,,,,,
39727,1095751,,,,,,,,,,
39728,1095751,,,,,,,,,,
39729,1095751,,,,,,,,,,
39730,1095751,,,,,,,,,,
39731,1095751,,,,,,,,,,
39732,1095751,,,,,,,,,,
39733,1095751,,,,,,,,,,
39734,1095751,,,,,,,,,,
39735,1095751,,,,,,,,,,
39736,1095751,,,,,,,,,,
39737,1095751,,,,,,,,,,
39738,1095751,,,,,,,,,,
39739,1095751,,,,,,,,,,
39740,1095751,,,,,,,,,,
39741,1095751,,,,,,,,,,
39742,1095751,,,,,,,,,,
39743,1095751,,,,,,,,,,
39744,1095751,,,,,,,,,,
39745,1095751,,,,,,,,,,
39746,1095751,,,,,,,,,,
39747,1095751,,,,,,,,,,
39748,1095751,,,,,,,,,,
39749,1095751,,,,,,,,,,
39750,1095751,,,,,,,,,,
39751,1095751,,,,,,,,,,
39752,1095751,,,,,,,,,,
39753,1095751,,,,,,,,,,
39754,1095751,,35000.0,,,43000.0,,,-14536000.0,,
39755,1095751,,35000.0,,,43000.0,,,-14536000.0,,
39756,1095751,,35000.0,,,43000.0,,,-14536000.0,,
39757,1095751,,35000.0,,,43000.0,,,-14536000.0,,
39758,1095751,,37820.0,,,-324000.0,,,-15207630.0,,
39759,1095751,,37820.0,,,-324000.0,,,-15207630.0,,
39760,1095751,,37820.0,,,-324000.0,,,-15207630.0,,
39761,1095751,,37820.0,,,-324000.0,,,-15207630.0,,
39762,1095751,,37820.0,,,-324000.0,,,-15207630.0,,
39763,1095751,,333590.0,,,-279640.0,,,-17574140.0,,
39764,1095751,,333590.0,,,-279640.0,,,-17574140.0,,
39765,1095751,,333590.0,,,-279640.0,,,-17574140.0,,
39766,1095751,,333590.0,,,-279640.0,,,-17574140.0,,
39767,1095751,,333590.0,,,-279640.0,,,-17574140.0,,
39768,1095751,,333590.0,,,-279640.0,,,-17574140.0,,
39769,1095751,,333590.0,,,-279640.0,,,-17574140.0,,
39770,1095751,,333590.0,,,-279640.0,,,-17574140.0,,
39771,1095751,,333590.0,,,-279640.0,,,-17574140.0,,
39772,1095751,,333590.0,,,-279640.0,,,-17574140.0,,
39773,1095751,,333590.0,,,-279640.0,,,-17574140.0,,
39774,1095751,,333590.0,,,-279640.0,,,-17574140.0,,
39775,1095751,,333590.0,,,-279640.0,,,-17574140.0,,
39776,1095751,,333590.0,,,-279640.0,,,-17574140.0,,
39777,1095751,,333590.0,,,-279640.0,,,-17574140.0,,
39778,1095751,,333590.0,,,-279640.0,,,-17574140.0,,
39779,1095751,,333590.0,,,-279640.0,,,-17574140.0,,
39780,1095751,,333590.0,,,-279640.0,,,-17574140.0,,
39781,1095751,,333590.0,,,-279640.0,,,-17574140.0,,
39782,1095751,,333590.0,,,-279640.0,,,-17574140.0,,
39783,1095751,,333590.0,,,-279640.0,,,-17574140.0,,
39784,1095751,,333590.0,,,-279640.0,,,-17574140.0,,
39785,1095751,,333590.0,,,-279640.0,,,-17574140.0,,
39786,1095751,,333590.0,,,-279640.0,,,-17574140.0,,
39787,1095751,,333590.0,,,-279640.0,,,-17574140.0,,
39788,1095751,,333590.0,,,-279640.0,,,-17574140.0,,
39789,1095751,,333590.0,,,-279640.0,,,-17574140.0,,
39790,1095751,,333590.0,,,-279640.0,,,-17574140.0,,
39791,1095751,,333590.0,,,-279640.0,,,-17574140.0,,
39792,1095751,,333590.0,,,-279640.0,,,-17574140.0,,
39793,1095751,,333590.0,,,-279640.0,,,-17574140.0,,
39794,1095751,,333590.0,,,-279640.0,,,-17574140.0,,
39795,1095751,,333590.0,,,-279640.0,,,-17574140.0,,
39796,1095751,,333590.0,,,-279640.0,,,-17574140.0,,
39797,1095751,,333590.0,,,-279640.0,,,-17574140.0,,
39798,1095751,,333590.0,,,-279640.0,,,-17574140.0,,
39799,1095751,,333590.0,,,-279640.0,,,-17574140.0,,
39800,1061822,,,,1061822.0,,,,,,
39801,1407703,,,,1407703.0,,,,,,
39802,1407703,,,,,,,,,,
39803,1407703,,,,,,,,,,
39804,1407703,,,,,,,,,,
39805,1407703,,,,,,,,,,
39806,1407703,,,,,,,,,,
39807,1407703,,,,,,,,,,
39808,1407703,,,,,,,,,,
39809,1407703,,,,,,,,,,
39810,1407703,,,,,,,,,,
39811,1407703,,,,,,,,,,
39812,1407703,,,,,,,,,,
39813,1407703,,,,,,,,,,
39814,1407703,,,,,,,,,,
39815,1407703,,,,,,,,,,
39816,1407703,,,,,,,,,,
39817,1407703,,,,,,,,,,
39818,1407703,,,,,,,,,,
39819,1407703,,,,,,,,,,
39820,1407703,,,,,,,,,,
39821,1407703,,,,,,,,,,
39822,1407703,,,,,,,,,,
39823,1407703,,,,,,,,,,
39824,1407703,,,,,-17563000.0,,,,,
39825,1407703,,,,,-17563000.0,,,,,
39826,1407703,,,,,-17563000.0,,,,,
39827,1407703,,,,,-17563000.0,,,,,
39828,1407703,,2000.0,,,-1637000.0,,,697338000.0,,
39829,1407703,,2000.0,,,-1637000.0,,,697338000.0,,
39830,1407703,,2000.0,,,-1637000.0,,,697338000.0,,
39831,1407703,,2000.0,,,-1637000.0,,,697338000.0,,
39832,1407703,,2000.0,,,-1637000.0,,,697338000.0,,
39833,1407703,,2000.0,,,56407000.0,,,1108655000.0,,
39834,1407703,,2000.0,,,56407000.0,,,1108655000.0,,
39835,1407703,,2000.0,,,56407000.0,,,1108655000.0,,
39836,1407703,,2000.0,,,56407000.0,,,1108655000.0,,
39837,1407703,,39000.0,,,-59983000.0,,,1572065000.0,,
39838,1407703,,39000.0,,,-59983000.0,,,1572065000.0,,
39839,1407703,,39000.0,,,-59983000.0,,,1572065000.0,,
39840,1407703,,39000.0,,,-59983000.0,,,1572065000.0,,
39841,1407703,,12000.0,,,13000000.0,,,2149149000.0,,
39842,1407703,,12000.0,,,13000000.0,,,2149149000.0,,
39843,1407703,,12000.0,,,13000000.0,,,2149149000.0,,
39844,1407703,,12000.0,,,13000000.0,,,2149149000.0,,
39845,1407703,,9000000.0,,,-11000000.0,,,1990000000.0,,
39846,1407703,,9000000.0,,,-11000000.0,,,1990000000.0,,
39847,1407703,,9000000.0,,,-11000000.0,,,1990000000.0,,
39848,1407703,,9000000.0,,,-11000000.0,,,1990000000.0,,
39849,1407703,,7000000.0,,,16000000.0,,,1931000000.0,,
39850,1407703,,7000000.0,,,16000000.0,,,1931000000.0,,
39851,1407703,,7000000.0,,,16000000.0,,,1931000000.0,,
39852,1407703,,7000000.0,,,16000000.0,,,1931000000.0,,
39853,1407703,,3000000.0,,,-13000000.0,,,2118000000.0,,
39854,1407703,,3000000.0,,,-13000000.0,,,2118000000.0,,
39855,1407703,,3000000.0,,,-13000000.0,,,2118000000.0,,
39856,1407703,,3000000.0,,,-13000000.0,,,2118000000.0,,
39857,1407703,,138000000.0,,,57000000.0,,,2178000000.0,,
39858,1407703,,138000000.0,,,57000000.0,,,2178000000.0,,
39859,1407703,,138000000.0,,,57000000.0,,,2178000000.0,,
39860,1407703,,138000000.0,,,57000000.0,,,2178000000.0,,
39861,1407703,,231000000.0,,,-44000000.0,,,1934000000.0,,
39862,1407703,,231000000.0,,,-44000000.0,,,1934000000.0,,
39863,1407703,,231000000.0,,,-44000000.0,,,1934000000.0,,
39864,1407703,,231000000.0,,,-44000000.0,,,1934000000.0,,
39865,1407703,,72000000.0,,,-25000000.0,,,1946000000.0,,
39866,1407703,,72000000.0,,,-25000000.0,,,1946000000.0,,
39867,1407703,,72000000.0,,,-25000000.0,,,1946000000.0,,
39868,1407703,,72000000.0,,,-25000000.0,,,1946000000.0,,
39869,1407703,,159000000.0,,,26000000.0,,,-3509000000.0,,
39870,1407703,,159000000.0,,,26000000.0,,,-3509000000.0,,
39871,1407703,,159000000.0,,,26000000.0,,,-3509000000.0,,
39872,1407703,,159000000.0,,,26000000.0,,,-3509000000.0,,
39873,1407703,,131000000.0,,,-24000000.0,,,-5900000000.0,,
39874,1407703,,131000000.0,,,-24000000.0,,,-5900000000.0,,
39875,1407703,,131000000.0,,,-24000000.0,,,-5900000000.0,,
39876,1407703,,131000000.0,,,-24000000.0,,,-5900000000.0,,
39877,1407703,,131000000.0,,,-24000000.0,,,-5900000000.0,,
39878,1407703,,131000000.0,,,-24000000.0,,,-5900000000.0,,
39879,313395,,3382000.0,,313395.0,,,,-27602000.0,,
39880,313395,,3382000.0,,,,,,-27602000.0,,
39881,313395,,3382000.0,,,,,,-27602000.0,,
39882,313395,,3382000.0,,,,,,-27602000.0,,
39883,313395,,5898000.0,,,,,,-20840000.0,,
