,Instrument,Market Capitalisation,Instrument Is Active Flag,Company Common Name,"Total Inventory, 5 Year Compounded Annual Growth Rate (Pvt)",Total Current Assets,Net Debt Incl. Pref.Stock & Min.Interest,"Net Income/Starting Line, Cumulative",Delisted Quote Flag,Tangible Book Value - Insurance,Pricing Volatility
56609,1092605,,,,,42959000.0,2177000.0,-92417000.0,,36270000.0,
56610,1092605,,,,,8495000.0,-4766000.0,-30574000.0,,12121000.0,
56611,1092605,,,,,8495000.0,-4766000.0,-30574000.0,,12121000.0,
56612,1092605,,,,,8495000.0,-4766000.0,-30574000.0,,12121000.0,
56613,1092605,,,,,8495000.0,-4766000.0,-30574000.0,,12121000.0,
56614,1092605,,,,,3050000.0,-1034000.0,-9727000.0,,3373000.0,
56615,1092605,,,,,3050000.0,-1034000.0,-9727000.0,,3373000.0,
56616,1092605,,,,,3050000.0,-1034000.0,-9727000.0,,3373000.0,
56617,1092605,,,,,3050000.0,-1034000.0,-9727000.0,,3373000.0,
56618,1092605,,,,,7191000.0,-5955000.0,-6772000.0,,6715000.0,
56619,1092605,,,,,7191000.0,-5955000.0,-6772000.0,,6715000.0,
56620,1092605,,,,,7191000.0,-5955000.0,-6772000.0,,6715000.0,
56621,1092605,,,,,7191000.0,-5955000.0,-6772000.0,,6715000.0,
56622,1092605,,,,,3780000.0,-2931000.0,-7388000.0,,3462000.0,
56623,1092605,,,,,3780000.0,-2931000.0,-7388000.0,,3462000.0,
56624,1092605,,,,,3780000.0,-2931000.0,-7388000.0,,3462000.0,
56625,1092605,,,,,3780000.0,-2931000.0,-7388000.0,,3462000.0,
56626,1092605,,,,,3780000.0,-2931000.0,-7388000.0,,3462000.0,
56627,1092605,,,,,3780000.0,-2931000.0,-7388000.0,,3462000.0,
56628,1092605,,,,,3780000.0,-2931000.0,-7388000.0,,3462000.0,
56629,1092605,,,,,3780000.0,-2931000.0,-7388000.0,,3462000.0,
56630,1092605,,,,,3780000.0,-2931000.0,-7388000.0,,3462000.0,
56631,1092605,,,,,3780000.0,-2931000.0,-7388000.0,,3462000.0,
56632,1092605,,,,,3780000.0,-2931000.0,-7388000.0,,3462000.0,
56633,1092605,,,,,3780000.0,-2931000.0,-7388000.0,,3462000.0,
56634,1092605,,,,,3780000.0,-2931000.0,-7388000.0,,3462000.0,
56635,1092605,,,,,3780000.0,-2931000.0,-7388000.0,,3462000.0,
56636,1092605,,,,,3780000.0,-2931000.0,-7388000.0,,3462000.0,
56637,1092605,,,,,3780000.0,-2931000.0,-7388000.0,,3462000.0,
56638,1092605,,,,,3780000.0,-2931000.0,-7388000.0,,3462000.0,
56639,1092605,,,,,3780000.0,-2931000.0,-7388000.0,,3462000.0,
56640,1092605,,,,,3780000.0,-2931000.0,-7388000.0,,3462000.0,
56641,1092605,,,,,3780000.0,-2931000.0,-7388000.0,,3462000.0,
56642,1092605,,,,,3780000.0,-2931000.0,-7388000.0,,3462000.0,
56643,1092605,,,,,3780000.0,-2931000.0,-7388000.0,,3462000.0,
56644,1092605,,,,,3780000.0,-2931000.0,-7388000.0,,3462000.0,
56645,1092605,,,,,3780000.0,-2931000.0,-7388000.0,,3462000.0,
56646,1092605,,,,,3780000.0,-2931000.0,-7388000.0,,3462000.0,
56647,1092605,,,,,3780000.0,-2931000.0,-7388000.0,,3462000.0,
56648,1092605,,,,,3780000.0,-2931000.0,-7388000.0,,3462000.0,
56649,1092605,,,,,3780000.0,-2931000.0,-7388000.0,,3462000.0,
56650,1092605,,,,,3780000.0,-2931000.0,-7388000.0,,3462000.0,
56651,1092605,,,,,3780000.0,-2931000.0,-7388000.0,,3462000.0,
56652,1092605,,,,,3780000.0,-2931000.0,-7388000.0,,3462000.0,
56653,1092605,,,,,3780000.0,-2931000.0,-7388000.0,,3462000.0,
56654,1092605,,,,,3780000.0,-2931000.0,-7388000.0,,3462000.0,
56655,1092605,,,,,3780000.0,-2931000.0,-7388000.0,,3462000.0,
56656,1092605,,,,,3780000.0,-2931000.0,-7388000.0,,3462000.0,
56657,1092605,,,,,3780000.0,-2931000.0,-7388000.0,,3462000.0,
56658,1092605,,,,,3780000.0,-2931000.0,-7388000.0,,3462000.0,
56659,1092605,,,,,3780000.0,-2931000.0,-7388000.0,,3462000.0,
56660,1092605,,,,,3780000.0,-2931000.0,-7388000.0,,3462000.0,
56661,1092605,,,,,3780000.0,-2931000.0,-7388000.0,,3462000.0,
56662,1092605,,,,,3780000.0,-2931000.0,-7388000.0,,3462000.0,
56663,1092605,,,,,3780000.0,-2931000.0,-7388000.0,,3462000.0,
56664,1092605,,,,,3780000.0,-2931000.0,-7388000.0,,3462000.0,
56665,1092605,,,,,3780000.0,-2931000.0,-7388000.0,,3462000.0,
56666,1092605,,,,,3780000.0,-2931000.0,-7388000.0,,3462000.0,
56667,1092605,,,,,3780000.0,-2931000.0,-7388000.0,,3462000.0,
56668,1092605,,,,,3780000.0,-2931000.0,-7388000.0,,3462000.0,
56669,1092605,,,,,3780000.0,-2931000.0,-7388000.0,,3462000.0,
56670,1092605,,,,,3780000.0,-2931000.0,-7388000.0,,3462000.0,
56671,1092605,,,,,3780000.0,-2931000.0,-7388000.0,,3462000.0,
56672,1092605,,,,,3780000.0,-2931000.0,-7388000.0,,3462000.0,
56673,1092605,,,,,3780000.0,-2931000.0,-7388000.0,,3462000.0,
56674,1092605,,,,,3780000.0,-2931000.0,-7388000.0,,3462000.0,
56675,1092605,,,,,3780000.0,-2931000.0,-7388000.0,,3462000.0,
56676,1107978,,,O'Sullivan Industries Inc,,,,,,,
56677,1107978,,,,,,,,,,
56678,1107978,,,,,142530000.0,226841000.0,8856000.0,,-47612000.0,
56679,1107978,,,,,142530000.0,226841000.0,8856000.0,,-47612000.0,
56680,1107978,,,,,142530000.0,226841000.0,8856000.0,,-47612000.0,
56681,1107978,,,,,142530000.0,226841000.0,8856000.0,,-47612000.0,
56682,1107978,,,,,116988000.0,219022000.0,-6371000.0,,-52638000.0,
56683,1107978,,,,,116988000.0,219022000.0,-6371000.0,,-52638000.0,
56684,1107978,,,,,116988000.0,219022000.0,-6371000.0,,-52638000.0,
56685,1107978,,,,,116988000.0,219022000.0,-6371000.0,,-52638000.0,
56686,1107978,,,,,107974000.0,202105000.0,-84293000.0,,-55526000.0,
56687,1107978,,,,,107974000.0,202105000.0,-84293000.0,,-55526000.0,
56688,1107978,,,,,107974000.0,202105000.0,-84293000.0,,-55526000.0,
56689,1107978,,,,,107974000.0,202105000.0,-84293000.0,,-55526000.0,
56690,1107978,,,,,88207000.0,186032000.0,4688000.0,,-131611000.0,
56691,1107978,,,,,88207000.0,186032000.0,4688000.0,,-131611000.0,
56692,1107978,,,,,88207000.0,186032000.0,4688000.0,,-131611000.0,
56693,1107978,,,,,88207000.0,186032000.0,4688000.0,,-131611000.0,
56694,1107978,,,,,86129000.0,192570000.0,-19801000.0,,-150147000.0,
56695,1107978,,,,,86129000.0,192570000.0,-19801000.0,,-150147000.0,
56696,1107978,,,,,86129000.0,192570000.0,-19801000.0,,-150147000.0,
56697,1107978,,,,-7.74516340680211,86129000.0,192570000.0,-19801000.0,,-150147000.0,
56698,1107978,,,,-7.74516340680211,86129000.0,192570000.0,-19801000.0,,-150147000.0,
56699,1107978,,,,-7.74516340680211,86129000.0,192570000.0,-19801000.0,,-150147000.0,
56700,1107978,,,,-7.74516340680211,86129000.0,192570000.0,-19801000.0,,-150147000.0,
56701,1107978,,,,-7.74516340680211,66843000.0,197964000.0,-46902000.0,,-195808000.0,
56702,1107978,,,,-7.74516340680211,66843000.0,197964000.0,-46902000.0,,-195808000.0,
56703,1107978,,,,-7.74516340680211,66843000.0,197964000.0,-46902000.0,,-195808000.0,
56704,1107978,,,,-7.74516340680211,66843000.0,197964000.0,-46902000.0,,-195808000.0,
56705,1107978,,,,-7.74516340680211,66843000.0,197964000.0,-46902000.0,,-195808000.0,
56706,1107978,,,,-7.74516340680211,66843000.0,197964000.0,-46902000.0,,-195808000.0,
56707,1107978,,,,-7.74516340680211,66843000.0,197964000.0,-46902000.0,,-195808000.0,
56708,1107978,,,,-7.74516340680211,66843000.0,197964000.0,-46902000.0,,-195808000.0,
56709,1107978,,,,-7.74516340680211,66843000.0,197964000.0,-46902000.0,,-195808000.0,
56710,1107978,,,,-7.74516340680211,66843000.0,197964000.0,-46902000.0,,-195808000.0,
56711,1107978,,,,-7.74516340680211,66843000.0,197964000.0,-46902000.0,,-195808000.0,
56712,1107978,,,,-7.74516340680211,66843000.0,197964000.0,-46902000.0,,-195808000.0,
56713,1107978,,,,-7.74516340680211,66843000.0,197964000.0,-46902000.0,,-195808000.0,
56714,1107978,,,,-7.74516340680211,66843000.0,197964000.0,-46902000.0,,-195808000.0,
56715,1107978,,,,-7.74516340680211,66843000.0,197964000.0,-46902000.0,,-195808000.0,
56716,1107978,,,,-7.74516340680211,66843000.0,197964000.0,-46902000.0,,-195808000.0,
56717,1107978,,,,-7.74516340680211,66843000.0,197964000.0,-46902000.0,,-195808000.0,
56718,1107978,,,,-7.74516340680211,66843000.0,197964000.0,-46902000.0,,-195808000.0,
56719,1107978,,,,-7.74516340680211,66843000.0,197964000.0,-46902000.0,,-195808000.0,
56720,1107978,,,,-7.74516340680211,66843000.0,197964000.0,-46902000.0,,-195808000.0,
56721,1107978,,,,-7.74516340680211,66843000.0,197964000.0,-46902000.0,,-195808000.0,
56722,1107978,,,,-7.74516340680211,66843000.0,197964000.0,-46902000.0,,-195808000.0,
56723,1107978,,,,-7.74516340680211,66843000.0,197964000.0,-46902000.0,,-195808000.0,
56724,1107978,,,,-7.74516340680211,66843000.0,197964000.0,-46902000.0,,-195808000.0,
56725,1107978,,,,-7.74516340680211,66843000.0,197964000.0,-46902000.0,,-195808000.0,
56726,1107978,,,,-7.74516340680211,66843000.0,197964000.0,-46902000.0,,-195808000.0,
56727,1107978,,,,-7.74516340680211,66843000.0,197964000.0,-46902000.0,,-195808000.0,
56728,1107978,,,,-7.74516340680211,66843000.0,197964000.0,-46902000.0,,-195808000.0,
56729,1107978,,,,-7.74516340680211,66843000.0,197964000.0,-46902000.0,,-195808000.0,
56730,1107978,,,,-7.74516340680211,66843000.0,197964000.0,-46902000.0,,-195808000.0,
56731,1107978,,,,-7.74516340680211,66843000.0,197964000.0,-46902000.0,,-195808000.0,
56732,1107978,,,,-7.74516340680211,66843000.0,197964000.0,-46902000.0,,-195808000.0,
56733,1107978,,,,-7.74516340680211,66843000.0,197964000.0,-46902000.0,,-195808000.0,
56734,1107978,,,,-7.74516340680211,66843000.0,197964000.0,-46902000.0,,-195808000.0,
56735,1107978,,,,-7.74516340680211,66843000.0,197964000.0,-46902000.0,,-195808000.0,
56736,1107978,,,,-7.74516340680211,66843000.0,197964000.0,-46902000.0,,-195808000.0,
56737,1107978,,,,-7.74516340680211,66843000.0,197964000.0,-46902000.0,,-195808000.0,
56738,1107978,,,,-7.74516340680211,66843000.0,197964000.0,-46902000.0,,-195808000.0,
56739,1107978,,,,-7.74516340680211,66843000.0,197964000.0,-46902000.0,,-195808000.0,
56740,1107978,,,,-7.74516340680211,66843000.0,197964000.0,-46902000.0,,-195808000.0,
56741,1107978,,,,-7.74516340680211,66843000.0,197964000.0,-46902000.0,,-195808000.0,
56742,1107978,,,,-7.74516340680211,66843000.0,197964000.0,-46902000.0,,-195808000.0,
56743,1107978,,,,-7.74516340680211,66843000.0,197964000.0,-46902000.0,,-195808000.0,
56744,1107978,,,,-7.74516340680211,66843000.0,197964000.0,-46902000.0,,-195808000.0,
56745,1107978,,,,-7.74516340680211,66843000.0,197964000.0,-46902000.0,,-195808000.0,
56746,1107978,,,,-7.74516340680211,66843000.0,197964000.0,-46902000.0,,-195808000.0,
56747,1107978,,,,-7.74516340680211,66843000.0,197964000.0,-46902000.0,,-195808000.0,
56748,1107978,,,,-7.74516340680211,66843000.0,197964000.0,-46902000.0,,-195808000.0,
56749,1107978,,,,-7.74516340680211,66843000.0,197964000.0,-46902000.0,,-195808000.0,
56750,1107978,,,,-7.74516340680211,66843000.0,197964000.0,-46902000.0,,-195808000.0,
56751,1107978,,,,-7.74516340680211,66843000.0,197964000.0,-46902000.0,,-195808000.0,
56752,1107978,,,,-7.74516340680211,66843000.0,197964000.0,-46902000.0,,-195808000.0,
56753,1107978,,,,-7.74516340680211,66843000.0,197964000.0,-46902000.0,,-195808000.0,
56754,1096352,,,Eldorado Casino Shreveport Joint Venture,,,,,,,
56755,1338949,,1.0,Majestic Capital Ltd,,,,,0.0,,
56756,1338949,,,,,,,,,,
56757,1338949,,,,,,,,,,
56758,1338949,,,,,,,,,18000.0,
56759,1338949,,,,,,,,,18000.0,
56760,1338949,,,,,,,,,18000.0,
56761,1338949,,,,,,,,,18000.0,
56762,1338949,,,,,,,,,897000.0,
56763,1338949,,,,,,,,,897000.0,
56764,1338949,,,,,,,,,897000.0,
56765,1338949,,,,,,,,,897000.0,
56766,1338949,,,,,,,3496000.0,,894000.0,
56767,1338949,,,,,,,3496000.0,,894000.0,
56768,1338949,,,,,,,3496000.0,,894000.0,
56769,1338949,,,,,,,3496000.0,,894000.0,
56770,1338949,,,,,,,3731000.0,,-1164000.0,
56771,1338949,,,,,,,3731000.0,,-1164000.0,
56772,1338949,,,,,,,3731000.0,,-1164000.0,
56773,1338949,,,,,,,3731000.0,,-1164000.0,
56774,1338949,,,,,,,3731000.0,,-1164000.0,
56775,1338949,,,,,,,3731000.0,,-1164000.0,
56776,1338949,,,,,,,3731000.0,,-1164000.0,
56777,1338949,,,,,,,3731000.0,,-1164000.0,
56778,1338949,,,,,,,5805000.0,,888000.0,
56779,1338949,,,,,,,7275000.0,,68930000.0,
56780,1338949,,,,,,,7275000.0,,68930000.0,
56781,1338949,,,,,,,7275000.0,,68930000.0,
56782,1338949,,,,,,,7275000.0,,68930000.0,
56783,1338949,,,,,,,14256000.0,,80949000.0,
56784,1338949,,,,,,,14256000.0,,80949000.0,
56785,1338949,,,,,,,14256000.0,,80949000.0,
56786,1338949,,,,,,,14256000.0,,80949000.0,
56787,1338949,,,,,,,20142000.0,,104017000.0,
56788,1338949,,,,,,,20142000.0,,104017000.0,
56789,1338949,,,,,,,20142000.0,,104017000.0,
56790,1338949,,,,,,,20142000.0,,104017000.0,
56791,1338949,,,,,,,-1496000.0,,105608000.0,
56792,1338949,,,,,,,-1496000.0,,105608000.0,
56793,1338949,,,,,,,-1496000.0,,105608000.0,
56794,1338949,,,,,,,-1496000.0,,105608000.0,
56795,1338949,,,,,,,-46834000.0,,60298000.0,
56796,1338949,,,,,,,-46834000.0,,60298000.0,
56797,1338949,,,,,,,-46834000.0,,60298000.0,
56798,1338949,,,,,,,-46834000.0,,60298000.0,
56799,1338949,,,,,,,-46834000.0,,60298000.0,
56800,1338949,,,,,,,-48617000.0,,14158000.0,
56801,1338949,,,,,,,-48617000.0,,14158000.0,
56802,1338949,,,,,,,-48617000.0,,14158000.0,
56803,1338949,,,,,,,-48617000.0,,14158000.0,
56804,1338949,,,,,,,-48617000.0,,14158000.0,
56805,1338949,,,,,,,-48617000.0,,14158000.0,
56806,1338949,,,,,,,-48617000.0,,14158000.0,
56807,1338949,,,,,,,-48617000.0,,14158000.0,
56808,1338949,,,,,,,-48617000.0,,14158000.0,
56809,1338949,,,,,,,-48617000.0,,14158000.0,
56810,1338949,,,,,,,-48617000.0,,14158000.0,
56811,1338949,,,,,,,-48617000.0,,14158000.0,
56812,1338949,,,,,,,-48617000.0,,14158000.0,
56813,1338949,,,,,,,-48617000.0,,14158000.0,
56814,1338949,,,,,,,-48617000.0,,14158000.0,
56815,1338949,,,,,,,-48617000.0,,14158000.0,
56816,1338949,,,,,,,-48617000.0,,14158000.0,
56817,1338949,,,,,,,-48617000.0,,14158000.0,
56818,1338949,,,,,,,-48617000.0,,14158000.0,
56819,1338949,,,,,,,-48617000.0,,14158000.0,
56820,1338949,,,,,,,-48617000.0,,14158000.0,
56821,1338949,,,,,,,-48617000.0,,14158000.0,
56822,1338949,,,,,,,-48617000.0,,14158000.0,
56823,1338949,,,,,,,-48617000.0,,14158000.0,
56824,1338949,,,,,,,-48617000.0,,14158000.0,
56825,1338949,,,,,,,-48617000.0,,14158000.0,
56826,1338949,,,,,,,-48617000.0,,14158000.0,
56827,1338949,,,,,,,-48617000.0,,14158000.0,
56828,1338949,,,,,,,-48617000.0,,14158000.0,
56829,1338949,,,,,,,-48617000.0,,14158000.0,
56830,1338949,,,,,,,-48617000.0,,14158000.0,
56831,1338949,,,,,,,-48617000.0,,14158000.0,
56832,1338949,,,,,,,-48617000.0,,14158000.0,
56833,911576,,0.0,Vesta Insurance Group Inc,,,,23455000.0,1.0,175121000.0,
56834,911576,,,,,,,23455000.0,,175121000.0,
56835,911576,,,,,,,23455000.0,,175121000.0,
56836,911576,,,,,,,23455000.0,,175121000.0,
56837,911576,,,,,,,11202000.0,,197284000.0,
56838,911576,,,,,,,11202000.0,,197284000.0,
56839,911576,,,,,,,11202000.0,,197284000.0,
56840,911576,,,,,,,11202000.0,,197284000.0,
56841,911576,,,,,,,-29330000.0,,150047000.0,
56842,911576,,,,,,,-29330000.0,,150047000.0,
56843,911576,,,,,,,-29330000.0,,150047000.0,
56844,911576,,,,,,,-29330000.0,,150047000.0,
56845,911576,,,,,,,-32458000.0,,100990000.0,
56846,911576,,,,,,,-32458000.0,,100990000.0,
56847,911576,,,,,,,-32458000.0,,100990000.0,
56848,911576,,,,,,,-32458000.0,,100990000.0,
56849,911576,,,,,,,-119794000.0,,-46477000.0,
56850,911576,,,,,,,-119794000.0,,-46477000.0,
56851,911576,,,,,,,-119794000.0,,-46477000.0,
56852,911576,,,,,,,-119794000.0,,-46477000.0,
56853,911576,,,,,,,-119794000.0,,-46477000.0,
56854,911576,,,,,,,-119794000.0,,-46477000.0,
56855,911576,,,,,,,-119794000.0,,-46477000.0,
56856,911576,,,,,,,-119794000.0,,-46477000.0,
56857,911576,,,,,,,-119794000.0,,-46477000.0,
56858,911576,,,,,,,-136657000.0,,-45775000.0,
56859,911576,,,,,,,-136657000.0,,-45775000.0,
56860,911576,,,,,,,-136657000.0,,-45775000.0,
56861,911576,,,,,,,-136657000.0,,-45775000.0,
56862,911576,,,,,,,-136657000.0,,-45775000.0,
56863,911576,,,,,,,-136657000.0,,-45775000.0,
56864,911576,,,,,,,-136657000.0,,-45775000.0,
56865,911576,,,,,,,-136657000.0,,-45775000.0,
56866,911576,,,,,,,-136657000.0,,-45775000.0,
56867,911576,,,,,,,-136657000.0,,-45775000.0,
56868,911576,,,,,,,-136657000.0,,-45775000.0,
56869,911576,,,,,,,-136657000.0,,-45775000.0,
56870,911576,,,,,,,-136657000.0,,-45775000.0,
56871,911576,,,,,,,-136657000.0,,-45775000.0,
56872,911576,,,,,,,-136657000.0,,-45775000.0,
56873,911576,,,,,,,-136657000.0,,-45775000.0,
56874,911576,,,,,,,-136657000.0,,-45775000.0,
56875,911576,,,,,,,-136657000.0,,-45775000.0,
56876,911576,,,,,,,-136657000.0,,-45775000.0,
56877,911576,,,,,,,-136657000.0,,-45775000.0,
56878,911576,,,,,,,-136657000.0,,-45775000.0,
56879,911576,,,,,,,-136657000.0,,-45775000.0,
56880,911576,,,,,,,-136657000.0,,-45775000.0,
56881,911576,,,,,,,-136657000.0,,-45775000.0,
56882,911576,,,,,,,-136657000.0,,-45775000.0,
56883,911576,,,,,,,-136657000.0,,-45775000.0,
56884,911576,,,,,,,-136657000.0,,-45775000.0,
56885,911576,,,,,,,-136657000.0,,-45775000.0,
56886,911576,,,,,,,-136657000.0,,-45775000.0,
56887,911576,,,,,,,-136657000.0,,-45775000.0,
56888,911576,,,,,,,-136657000.0,,-45775000.0,
56889,911576,,,,,,,-136657000.0,,-45775000.0,
56890,911576,,,,,,,-136657000.0,,-45775000.0,
56891,911576,,,,,,,-136657000.0,,-45775000.0,
56892,911576,,,,,,,-136657000.0,,-45775000.0,
56893,911576,,,,,,,-136657000.0,,-45775000.0,
56894,911576,,,,,,,-136657000.0,,-45775000.0,
56895,911576,,,,,,,-136657000.0,,-45775000.0,
56896,911576,,,,,,,-136657000.0,,-45775000.0,
56897,911576,,,,,,,-136657000.0,,-45775000.0,
56898,911576,,,,,,,-136657000.0,,-45775000.0,
56899,911576,,,,,,,-136657000.0,,-45775000.0,
56900,911576,,,,,,,-136657000.0,,-45775000.0,
56901,911576,,,,,,,-136657000.0,,-45775000.0,
56902,911576,,,,,,,-136657000.0,,-45775000.0,
56903,911576,,,,,,,-136657000.0,,-45775000.0,
56904,911576,,,,,,,-136657000.0,,-45775000.0,
56905,911576,,,,,,,-136657000.0,,-45775000.0,
56906,911576,,,,,,,-136657000.0,,-45775000.0,
56907,911576,,,,,,,-136657000.0,,-45775000.0,
56908,911576,,,,,,,-136657000.0,,-45775000.0,
56909,911576,,,,,,,-136657000.0,,-45775000.0,
56910,911576,,,,,,,-136657000.0,,-45775000.0,
56911,1392147,,,Banc of America Funding 2007-3 Trust,,,,,,,
56912,1047919,,0.0,AMBT Liquidating Corp,,128000.0,743000.0,-1131000.0,1.0,-1038000.0,
56913,1047919,,,,,128000.0,743000.0,-1131000.0,,-1038000.0,
56914,1047919,,,,,128000.0,743000.0,-1131000.0,,-1038000.0,
56915,1047919,,,,,128000.0,743000.0,-1131000.0,,-1038000.0,
56916,1047919,,,,,7546000.0,-7043000.0,-42641000.0,,7994000.0,
56917,1047919,,,,,7546000.0,-7043000.0,-42641000.0,,7994000.0,
56918,1047919,,,,,7546000.0,-7043000.0,-42641000.0,,7994000.0,
56919,1047919,,,,,7546000.0,-7043000.0,-42641000.0,,7994000.0,
56920,1047919,,,,,241000.0,-177000.0,-10030000.0,,-178000.0,
56921,1047919,,,,,241000.0,-177000.0,-10030000.0,,-178000.0,
56922,1047919,,,,,241000.0,-177000.0,-10030000.0,,-178000.0,
56923,1047919,,,,,241000.0,-177000.0,-10030000.0,,-178000.0,
56924,1047919,,,,,104000.0,250000.0,-3480000.0,,-920000.0,
56925,1047919,,,,,104000.0,250000.0,-3480000.0,,-920000.0,
56926,1047919,,,,,104000.0,250000.0,-3480000.0,,-920000.0,
56927,1047919,,,,,104000.0,250000.0,-3480000.0,,-920000.0,
56928,1047919,,,,,2901000.0,-2162000.0,-5236000.0,,1861000.0,
56929,1047919,,,,,2901000.0,-2162000.0,-5236000.0,,1861000.0,
56930,1047919,,,,,2901000.0,-2162000.0,-5236000.0,,1861000.0,
56931,1047919,,,,,2901000.0,-2162000.0,-5236000.0,,1861000.0,
56932,1047919,,,,,7520000.0,-6590000.0,-7514000.0,,6919000.0,
56933,1047919,,,,,7520000.0,-6590000.0,-7514000.0,,6919000.0,
56934,1047919,,,,,7520000.0,-6590000.0,-7514000.0,,6919000.0,
56935,1047919,,,,,7520000.0,-6590000.0,-7514000.0,,6919000.0,
56936,1047919,,,,,1199000.0,323000.0,-11227000.0,,288000.0,
56937,1047919,,,,,1199000.0,323000.0,-11227000.0,,288000.0,
56938,1047919,,,,,1199000.0,323000.0,-11227000.0,,288000.0,
56939,1047919,,,,,1199000.0,323000.0,-11227000.0,,288000.0,
56940,1047919,,,,,3668000.0,-1223000.0,-12739000.0,,2795000.0,
56941,1047919,,,,,3668000.0,-1223000.0,-12739000.0,,2795000.0,
56942,1047919,,,,,3668000.0,-1223000.0,-12739000.0,,2795000.0,
56943,1047919,,,,,3668000.0,-1223000.0,-12739000.0,,2795000.0,
56944,1047919,,,,,3668000.0,-1223000.0,-12739000.0,,2795000.0,
56945,1047919,,,,,1354000.0,2126410.0,-15756390.0,,-1465000.0,
56946,1047919,,,,,1354000.0,2126410.0,-15756390.0,,-1465000.0,
56947,1047919,,,,,1354000.0,2126410.0,-15756390.0,,-1465000.0,
56948,1047919,,,,,10078060.0,-7349000.0,-11294200.0,,7454000.0,
56949,1047919,,,,,10078060.0,-7349000.0,-11294200.0,,7454000.0,
56950,1047919,,,,,10078060.0,-7349000.0,-11294200.0,,7454000.0,
56951,1047919,,,,,10078060.0,-7349000.0,-11294200.0,,7454000.0,
56952,1047919,,,,,2789490.0,8852340.0,-116560000.0,,-9534860.0,
56953,1047919,,,,,2789490.0,8852340.0,-116560000.0,,-9534860.0,
56954,1047919,,,,,2789490.0,8852340.0,-116560000.0,,-9534860.0,
56955,1047919,,,,,2789490.0,8852340.0,-116560000.0,,-9534860.0,
56956,1047919,,,,,9828000.0,-6977000.0,4704000.0,,1643000.0,
56957,1047919,,,,,9828000.0,-6977000.0,4704000.0,,1643000.0,
56958,1047919,,,,,9828000.0,-6977000.0,4704000.0,,1643000.0,
56959,1047919,,,,,9828000.0,-6977000.0,4704000.0,,1643000.0,
56960,1047919,,,,,9828000.0,-6977000.0,4704000.0,,1643000.0,
56961,1047919,,,,,9828000.0,-6977000.0,4704000.0,,1643000.0,
56962,1047919,,,,,20236000.0,-17965000.0,10050000.0,,15861000.0,
56963,1047919,,,,,20236000.0,-17965000.0,10050000.0,,15861000.0,
56964,1047919,,,,,16885000.0,-13314000.0,-5444000.0,,13536000.0,
56965,1047919,,,,,16885000.0,-13314000.0,-5444000.0,,13536000.0,
56966,1047919,,,,,16885000.0,-13314000.0,-5444000.0,,13536000.0,
56967,1047919,,,,,16885000.0,-13314000.0,-5444000.0,,13536000.0,
56968,1047919,,,,,16885000.0,-13314000.0,-5444000.0,,13536000.0,
56969,1047919,,,,,1814000.0,305000.0,-17737000.0,,-1519000.0,
56970,1047919,,,,,1814000.0,305000.0,-17737000.0,,-1519000.0,
56971,1047919,,,,,1814000.0,305000.0,-17737000.0,,-1519000.0,
56972,1047919,,,,,1814000.0,305000.0,-17737000.0,,-1519000.0,
56973,1047919,,,,,1814000.0,305000.0,-17737000.0,,-1519000.0,
56974,1047919,,,,,1814000.0,305000.0,-17737000.0,,-1519000.0,
56975,1047919,,,,,1814000.0,305000.0,-17737000.0,,-1519000.0,
56976,1047919,,,,,1814000.0,305000.0,-17737000.0,,-1519000.0,
56977,1047919,,,,,1814000.0,305000.0,-17737000.0,,-1519000.0,
56978,1047919,,,,,1814000.0,305000.0,-17737000.0,,-1519000.0,
56979,1047919,,,,,1814000.0,305000.0,-17737000.0,,-1519000.0,
56980,1047919,,,,,1814000.0,305000.0,-17737000.0,,-1519000.0,
56981,1047919,,,,,1814000.0,305000.0,-17737000.0,,-1519000.0,
56982,1047919,,,,,1814000.0,305000.0,-17737000.0,,-1519000.0,
56983,1047919,,,,,1814000.0,305000.0,-17737000.0,,-1519000.0,
56984,1047919,,,,,1814000.0,305000.0,-17737000.0,,-1519000.0,
56985,1047919,,,,,1814000.0,305000.0,-17737000.0,,-1519000.0,
56986,1047919,,,,,1814000.0,305000.0,-17737000.0,,-1519000.0,
56987,1047919,,,,,1814000.0,305000.0,-17737000.0,,-1519000.0,
56988,1047919,,,,,1814000.0,305000.0,-17737000.0,,-1519000.0,
56989,1047919,,,,,1814000.0,305000.0,-17737000.0,,-1519000.0,
56990,1138173,,0.0,Shearson Financial Network Inc,,,,,1.0,,
56991,1138173,,,,,,,,,,
56992,1138173,,,,,,,,,,
56993,1138173,,,,,,,,,,
56994,1138173,,,,,,,,,,
56995,1138173,,,,,,,,,,
56996,1138173,,,,,,,,,,
56997,1138173,,,,,,,,,,
56998,1138173,,,,,,,,,,
56999,1138173,,,,,,,,,,
57000,1138173,,,,,,,,,,
57001,1138173,,,,,,,,,,
57002,1138173,,,,,,,,,,
57003,1138173,,,,,552000.0,233000.0,-2172000.0,,660000.0,
57004,1138173,,,,,552000.0,233000.0,-2172000.0,,660000.0,
57005,1138173,,,,,552000.0,233000.0,-2172000.0,,660000.0,
57006,1138173,,,,,552000.0,233000.0,-2172000.0,,660000.0,
57007,1138173,,,,,615000.0,381000.0,-1863000.0,,589000.0,
