,Instrument,Business Earnings Before Interest and Taxes (EBIT),Total Debt,"Net Income/Starting Line, Cumulative",Delisted Quote Flag,Total Current Liabilities,Operating Income,Net Debt Incl. Pref.Stock & Min.Interest,Inventories (CF),Cash,Price
14997,1432963,,,,0.0,,,,,,
14998,1432963,,,,,,,,,,
14999,1432963,,,,,,,,,,
15000,1432963,,,,,,,,,,
15001,1432963,,,,,,,,,,
15002,1432963,,,,,,,,,,
15003,1432963,,,,,,,,,,
15004,1432963,,,,,,,,,,
15005,1432963,,,,,,,,,,
15006,1432963,,,,,,,,,,
15007,1432963,,,,,,,,,,
15008,1432963,,,,,,,,,,
15009,1432963,,,,,,,,,,
15010,1432963,,,,,,,,,,
15011,1432963,,,,,,,,,,
15012,1432963,,,,,,,,,,
15013,1432963,,,,,,,,,,
15014,1432963,,,,,,,,,,
15015,1432963,,,,,,,,,,
15016,1432963,,,,,,,,,,
15017,1432963,,,,,,,,,,
15018,1432963,,,,,,,,,,
15019,1432963,,,,,,,,,,
15020,1432963,,,,,,,,,,
15021,1432963,,,,,,,,,,
15022,1432963,,,,,,,,,,
15023,1432963,,,,,,,,,,
15024,1432963,,,,,,,,,,
15025,1432963,,,,,,,,,,
15026,1432963,,1936000.0,369000.0,,982000.0,701000.0,1443000.0,,,
15027,1432963,,1936000.0,369000.0,,982000.0,701000.0,1443000.0,,,
15028,1432963,,1936000.0,369000.0,,982000.0,701000.0,1443000.0,,,
15029,1432963,,1936000.0,369000.0,,982000.0,701000.0,1443000.0,,,
15030,1432963,,1482000.0,496000.0,,7833000.0,1088000.0,1044000.0,,,
15031,1432963,,1482000.0,496000.0,,7833000.0,1088000.0,1044000.0,,,
15032,1432963,,1482000.0,496000.0,,7833000.0,1088000.0,1044000.0,,,
15033,1432963,,1846000.0,1459000.0,,14602000.0,2438000.0,1243000.0,-7102000.0,,
15034,1432963,,1846000.0,1459000.0,,14602000.0,2438000.0,1243000.0,-7102000.0,,
15035,1432963,,1846000.0,1459000.0,,14602000.0,2438000.0,1243000.0,-7102000.0,,
15036,1432963,,1846000.0,1459000.0,,14602000.0,2438000.0,1243000.0,-7102000.0,,
15037,1432963,,1846000.0,1459000.0,,14602000.0,2438000.0,1243000.0,-7102000.0,,
15038,1432963,,2452690.0,346060.0,,5524440.0,748040.0,795360.0,1538740.0,,
15039,1432963,,2452690.0,346060.0,,5524440.0,748040.0,795360.0,1538740.0,,
15040,1432963,,2452690.0,346060.0,,5524440.0,748040.0,795360.0,1538740.0,,
15041,1432963,,2452690.0,346060.0,,5524440.0,748040.0,795360.0,1538740.0,,
15042,1432963,,2704550.0,-1522550.0,,2502050.0,-2219700.0,2250890.0,2069390.0,,
15043,1432963,,2704550.0,-1522550.0,,2502050.0,-2219700.0,2250890.0,2069390.0,,
15044,1432963,,2704550.0,-1522550.0,,2502050.0,-2219700.0,2250890.0,2069390.0,,
15045,1432963,,643780.0,-245500.0,,2323830.0,-1488430.0,-300110.0,553010.0,,
15046,1432963,,643780.0,-245500.0,,2323830.0,-1488430.0,-300110.0,553010.0,,
15047,1432963,,643780.0,-245500.0,,2323830.0,-1488430.0,-300110.0,553010.0,,
15048,1432963,,643780.0,-245500.0,,2323830.0,-1488430.0,-300110.0,553010.0,,
15049,1432963,,896980.0,-353980.0,,4602790.0,-374880.0,-1982220.0,63070.0,,
15050,1432963,,896980.0,-353980.0,,4602790.0,-374880.0,-1982220.0,63070.0,,
15051,1432963,,896980.0,-353980.0,,4602790.0,-374880.0,-1982220.0,63070.0,,
15052,1432963,,896980.0,-353980.0,,4602790.0,-374880.0,-1982220.0,63070.0,,
15053,1432963,,372120.0,-247140.0,,4615550.0,-309170.0,-1503070.0,569040.0,,
15054,1432963,,372120.0,-247140.0,,4615550.0,-309170.0,-1503070.0,569040.0,,
15055,1432963,,372120.0,-247140.0,,4615550.0,-309170.0,-1503070.0,569040.0,,
15056,1432963,,372120.0,-247140.0,,4615550.0,-309170.0,-1503070.0,569040.0,,
15057,1432963,,372120.0,-247140.0,,4615550.0,-309170.0,-1503070.0,569040.0,,
15058,1432963,,3990540.0,-1560790.0,,8837930.0,-1670430.0,2848210.0,248450.0,,
15059,1432963,,3990540.0,-1560790.0,,8837930.0,-1670430.0,2848210.0,248450.0,,
15060,1432963,,3990540.0,-1560790.0,,8837930.0,-1670430.0,2848210.0,248450.0,,
15061,1432963,,3995540.0,600760.0,,6910350.0,-1780950.0,3908110.0,0.0,,
15062,1432963,,3995540.0,600760.0,,6910350.0,-1780950.0,3908110.0,0.0,,
15063,1432963,,3995540.0,600760.0,,6910350.0,-1780950.0,3908110.0,0.0,,
15064,1432963,,4292240.0,-1290560.0,,7855080.0,-1014870.0,4129650.0,,,
15065,1432963,,4292240.0,-1290560.0,,7855080.0,-1014870.0,4129650.0,,,
15066,1432963,,4292240.0,-1290560.0,,7855080.0,-1014870.0,4129650.0,,,
15067,1432963,,4292240.0,-1290560.0,,7855080.0,-1014870.0,4129650.0,,,
15068,1432963,,4292240.0,-1290560.0,,7855080.0,-1014870.0,4129650.0,,,
15069,1432963,,4292240.0,-1290560.0,,7855080.0,-1014870.0,4129650.0,,,
15070,1432963,,4438290.0,-1308030.0,,8777250.0,-1287180.0,4399830.0,104750.0,,
15071,1432963,,4438290.0,-1308030.0,,8777250.0,-1287180.0,4399830.0,104750.0,,
15072,1432963,,4438290.0,-1308030.0,,8777250.0,-1287180.0,4399830.0,104750.0,,
15073,1432963,,4438290.0,-1308030.0,,8777250.0,-1287180.0,4399830.0,104750.0,,
15074,1432963,,4438290.0,-1308030.0,,8777250.0,-1287180.0,4399830.0,104750.0,,
15075,1398633,,,,0.0,,,,,,
15076,1398633,,,,,,,,,,
15077,1398633,,,,,,,,,,
15078,1398633,,,,,,,,,,
15079,1398633,,,,,,,,,,
15080,1398633,,,,,,,,,,
15081,1398633,,,,,,,,,,
15082,1398633,,,,,,,,,,
15083,1398633,,,,,,,,,,
15084,1398633,,,,,,,,,,
15085,1398633,,,,,,,,,,
15086,1398633,,,,,,,,,,
15087,1398633,,,,,,,,,,
15088,1398633,,,,,,,,,,
15089,1398633,,,,,,,,,,
15090,1398633,,,,,,,,,,
15091,1398633,,,,,,,,,,
15092,1398633,,,,,,,,,,
15093,1398633,,,,,,,,,,
15094,1398633,,,,,,,,,,
15095,1398633,,,,,,,,,,
15096,1398633,,,,,,,,,,
15097,1398633,,,,,,,,,,
15098,1398633,,,,,,,,,,
15099,1398633,,,,,,,,,,
15100,1398633,,,,,,,,,,
15101,1398633,,,,,,,,,,
15102,1398633,,0.0,-1000.0,,1000.0,-1000.0,0.0,,0.0,
15103,1398633,,0.0,-1000.0,,1000.0,-1000.0,0.0,,0.0,
15104,1398633,,0.0,-1000.0,,1000.0,-1000.0,0.0,,0.0,
15105,1398633,,0.0,-1000.0,,1000.0,-1000.0,0.0,,0.0,
15106,1398633,,0.0,-9000.0,,8000.0,-8000.0,-26000.0,,26000.0,
15107,1398633,,0.0,-9000.0,,8000.0,-8000.0,-26000.0,,26000.0,
15108,1398633,,0.0,-25000.0,,16000.0,-25000.0,-9000.0,,9000.0,
15109,1398633,,0.0,-25000.0,,16000.0,-25000.0,-9000.0,,9000.0,
15110,1398633,,0.0,-25000.0,,16000.0,-25000.0,-9000.0,,9000.0,
15111,1398633,,0.0,-25000.0,,16000.0,-25000.0,-9000.0,,9000.0,
15112,1398633,,0.0,-25000.0,,16000.0,-25000.0,-9000.0,,9000.0,
15113,1398633,,0.0,-25000.0,,16000.0,-25000.0,-9000.0,,9000.0,
15114,1398633,,0.0,-37300.0,,53200.0,-37000.0,-300.0,,300.0,
15115,1398633,,0.0,-37300.0,,53200.0,-37000.0,-300.0,,300.0,
15116,1398633,,0.0,-37300.0,,53200.0,-37000.0,-300.0,,300.0,
15117,1398633,,0.0,-27160.0,,80220.0,-27160.0,-160.0,,160.0,
15118,1398633,,0.0,-27160.0,,80220.0,-27160.0,-160.0,,160.0,
15119,1398633,,0.0,-27160.0,,80220.0,-27160.0,-160.0,,160.0,
15120,1398633,,0.0,-27160.0,,80220.0,-27160.0,-160.0,,160.0,
15121,1398633,,0.0,-27160.0,,80220.0,-27160.0,-160.0,,160.0,
15122,1398633,,0.0,-27160.0,,80220.0,-27160.0,-160.0,,160.0,
15123,1398633,,0.0,-27160.0,,80220.0,-27160.0,-160.0,,160.0,
15124,1398633,,0.0,-27160.0,,80220.0,-27160.0,-160.0,,160.0,
15125,1398633,,0.0,-27160.0,,80220.0,-27160.0,-160.0,,160.0,
15126,1398633,,0.0,-27160.0,,80220.0,-27160.0,-160.0,,160.0,
15127,1398633,,0.0,-27160.0,,80220.0,-27160.0,-160.0,,160.0,
15128,1398633,,0.0,-27160.0,,80220.0,-27160.0,-160.0,,160.0,
15129,1398633,,0.0,-27160.0,,80220.0,-27160.0,-160.0,,160.0,
15130,1398633,,0.0,-27160.0,,80220.0,-27160.0,-160.0,,160.0,
15131,1398633,,0.0,-27160.0,,80220.0,-27160.0,-160.0,,160.0,
15132,1398633,,0.0,-27160.0,,80220.0,-27160.0,-160.0,,160.0,
15133,1398633,,0.0,-27160.0,,80220.0,-27160.0,-160.0,,160.0,
15134,1398633,,0.0,-27160.0,,80220.0,-27160.0,-160.0,,160.0,
15135,1398633,,0.0,-27160.0,,80220.0,-27160.0,-160.0,,160.0,
15136,1398633,,0.0,-27160.0,,80220.0,-27160.0,-160.0,,160.0,
15137,1398633,,0.0,-27160.0,,80220.0,-27160.0,-160.0,,160.0,
15138,1398633,,0.0,-27160.0,,80220.0,-27160.0,-160.0,,160.0,
15139,1398633,,0.0,-27160.0,,80220.0,-27160.0,-160.0,,160.0,
15140,1398633,,0.0,-27160.0,,80220.0,-27160.0,-160.0,,160.0,
15141,1398633,,0.0,-27160.0,,80220.0,-27160.0,-160.0,,160.0,
15142,1398633,,0.0,-27160.0,,80220.0,-27160.0,-160.0,,160.0,
15143,1398633,,0.0,-27160.0,,80220.0,-27160.0,-160.0,,160.0,
15144,1398633,,0.0,-27160.0,,80220.0,-27160.0,-160.0,,160.0,
15145,1398633,,0.0,-27160.0,,80220.0,-27160.0,-160.0,,160.0,
15146,1398633,,0.0,-27160.0,,80220.0,-27160.0,-160.0,,160.0,
15147,1398633,,0.0,-27160.0,,80220.0,-27160.0,-160.0,,160.0,
15148,1398633,,0.0,-27160.0,,80220.0,-27160.0,-160.0,,160.0,
15149,1398633,,0.0,-27160.0,,80220.0,-27160.0,-160.0,,160.0,
15150,1398633,,0.0,-27160.0,,80220.0,-27160.0,-160.0,,160.0,
15151,1398633,,0.0,-27160.0,,80220.0,-27160.0,-160.0,,160.0,
15152,1398633,,0.0,-27160.0,,80220.0,-27160.0,-160.0,,160.0,
15153,1388180,,,,0.0,,,,,,
15154,1388180,,,,,,,,,,
15155,1388180,,,,,,,,,,
15156,1388180,,,,,,,,,,
15157,1388180,,,,,,,,,,
15158,1388180,,,,,,,,,,
15159,1388180,,,,,,,,,,
15160,1388180,,,,,,,,,,
15161,1388180,,,,,,,,,,
15162,1388180,,,,,,,,,,
15163,1388180,,,,,,,,,,
15164,1388180,,,,,,,,,,
15165,1388180,,,,,,,,,,
15166,1388180,,,,,,,,,,
15167,1388180,,,,,,,,,,
15168,1388180,,,,,,,,,,
15169,1388180,,,,,,,,,,
15170,1388180,,,,,,,,,,
15171,1388180,,,,,,,,,,
15172,1388180,,,,,,,,,,
15173,1388180,,,,,,,,,,
15174,1388180,,,,,,,,,,
15175,1388180,,,,,,,,,,
15176,1388180,,,,,,,,,,
15177,1388180,,,,,,,,,,
15178,1388180,,,,,,,,,,
15179,1388180,,52120.0,-88000.0,,54890.0,-87190.0,13280.0,0.0,38840.0,
15180,1388180,,52120.0,-88000.0,,54890.0,-87190.0,13280.0,0.0,38840.0,
15181,1388180,,52120.0,-88000.0,,54890.0,-87190.0,13280.0,0.0,38840.0,
15182,1388180,,52120.0,-88000.0,,54890.0,-87190.0,13280.0,0.0,38840.0,
15183,1388180,,169000.0,-158000.0,,182000.0,-134910.0,144000.0,,25000.0,
15184,1388180,,169000.0,-158000.0,,182000.0,-134910.0,144000.0,,25000.0,
15185,1388180,,169000.0,-158000.0,,182000.0,-134910.0,144000.0,,25000.0,
15186,1388180,,169000.0,-158000.0,,182000.0,-134910.0,144000.0,,25000.0,
15187,1388180,,149000.0,-76000.0,,222000.0,-54370.0,148990.0,,10.0,
15188,1388180,,149000.0,-76000.0,,222000.0,-54370.0,148990.0,,10.0,
15189,1388180,,149000.0,-76000.0,,222000.0,-54370.0,148990.0,,10.0,
15190,1388180,,149000.0,-76000.0,,222000.0,-54370.0,148990.0,,10.0,
15191,1388180,,149000.0,-76000.0,,222000.0,-54370.0,148990.0,,10.0,
15192,1388180,,282430.0,-114150.0,,333880.0,-85500.0,282270.0,0.0,160.0,
15193,1388180,,282430.0,-114150.0,,333880.0,-85500.0,282270.0,0.0,160.0,
15194,1388180,,282430.0,-114150.0,,333880.0,-85500.0,282270.0,0.0,160.0,
15195,1388180,,403760.0,-293130.0,,450620.0,-224350.0,403720.0,-3710.0,40.0,
15196,1388180,,403760.0,-293130.0,,450620.0,-224350.0,403720.0,-3710.0,40.0,
15197,1388180,,403760.0,-293130.0,,450620.0,-224350.0,403720.0,-3710.0,40.0,
15198,1388180,,403760.0,-293130.0,,450620.0,-224350.0,403720.0,-3710.0,40.0,
15199,1388180,,557100.0,-202270.0,,600550.0,-158620.0,551390.0,3710.0,5710.0,
15200,1388180,,557100.0,-202270.0,,600550.0,-158620.0,551390.0,3710.0,5710.0,
15201,1388180,,557100.0,-202270.0,,600550.0,-158620.0,551390.0,3710.0,5710.0,
15202,1388180,,557100.0,-202270.0,,600550.0,-158620.0,551390.0,3710.0,5710.0,
15203,1388180,,557100.0,-202270.0,,600550.0,-158620.0,551390.0,3710.0,5710.0,
15204,1388180,,557100.0,-202270.0,,600550.0,-158620.0,551390.0,3710.0,5710.0,
15205,1388180,,557100.0,-202270.0,,600550.0,-158620.0,551390.0,3710.0,5710.0,
15206,1388180,,185600.0,307310.0,,739620.0,397310.0,-750890.0,733140.0,921330.0,
15207,1388180,,185600.0,307310.0,,739620.0,397310.0,-750890.0,733140.0,921330.0,
15208,1388180,,185600.0,307310.0,,739620.0,397310.0,-750890.0,733140.0,921330.0,
15209,1388180,,185600.0,307310.0,,739620.0,397310.0,-750890.0,733140.0,921330.0,
15210,1388180,,185600.0,54480.0,,848690.0,59280.0,-713990.0,-235750.0,885410.0,
15211,1388180,,185600.0,54480.0,,848690.0,59280.0,-713990.0,-235750.0,885410.0,
15212,1388180,,185600.0,54480.0,,848690.0,59280.0,-713990.0,-235750.0,885410.0,
15213,1388180,,185600.0,54480.0,,848690.0,59280.0,-713990.0,-235750.0,885410.0,
15214,1388180,,185600.0,54480.0,,848690.0,59280.0,-713990.0,-235750.0,885410.0,
15215,1388180,,9000.0,176090.0,,356140.0,84550.0,-781620.0,100060.0,777620.0,
15216,1388180,,9000.0,176090.0,,356140.0,84550.0,-781620.0,100060.0,777620.0,
15217,1388180,,9000.0,176090.0,,356140.0,84550.0,-781620.0,100060.0,777620.0,
15218,1388180,,66340.0,-104660.0,,583920.0,-343790.0,-438450.0,-9480.0,493840.0,
15219,1388180,,66340.0,-104660.0,,583920.0,-343790.0,-438450.0,-9480.0,493840.0,
15220,1388180,,66340.0,-104660.0,,583920.0,-343790.0,-438450.0,-9480.0,493840.0,
15221,1388180,,66340.0,-104660.0,,583920.0,-343790.0,-438450.0,-9480.0,493840.0,
15222,1388180,,122200.0,-416360.0,,2293980.0,-373780.0,-366010.0,-1279670.0,479380.0,
15223,1388180,,122200.0,-416360.0,,2293980.0,-373780.0,-366010.0,-1279670.0,479380.0,
15224,1388180,,122200.0,-416360.0,,2293980.0,-373780.0,-366010.0,-1279670.0,479380.0,
15225,1388180,,122200.0,-416360.0,,2293980.0,-373780.0,-366010.0,-1279670.0,479380.0,
15226,1388180,,14720.0,1214140.0,,1583430.0,1534650.0,-1700600.0,798220.0,1705810.0,
15227,1388180,,14720.0,1214140.0,,1583430.0,1534650.0,-1700600.0,798220.0,1705810.0,
15228,1388180,,14720.0,1214140.0,,1583430.0,1534650.0,-1700600.0,798220.0,1705810.0,
15229,1388180,,14720.0,1214140.0,,1583430.0,1534650.0,-1700600.0,798220.0,1705810.0,
15230,1388180,,0.0,106520.0,,1084950.0,109100.0,-1317730.0,269630.0,1309050.0,
15231,1453820,,,,1.0,,,,,,
15232,1453820,,,,,,,,,,
15233,1453820,,,,,,,,,,
15234,1453820,,,,,,,,,,
15235,1453820,,,,,,,,,,
15236,1453820,,,,,,,,,,
15237,1453820,,,,,,,,,,
15238,1453820,,,,,,,,,,
15239,1453820,,,,,,,,,,
15240,1453820,,,,,,,,,,
15241,1453820,,,,,,,,,,
15242,1453820,,,,,,,,,,
15243,1453820,,,,,,,,,,
15244,1453820,,,,,,,,,,
15245,1453820,,,,,,,,,,
15246,1453820,,,,,,,,,,
15247,1453820,,,,,,,,,,
15248,1453820,,,,,,,,,,
15249,1453820,,,,,,,,,,
15250,1453820,,,,,,,,,,
15251,1453820,,,,,,,,,,
15252,1453820,,,,,,,,,,
15253,1453820,,,,,,,,,,
15254,1453820,,,474000.0,,,-56000.0,,,,
15255,1453820,,,474000.0,,,-56000.0,,,,
15256,1453820,,,474000.0,,,-56000.0,,,,
15257,1453820,,,474000.0,,,-56000.0,,,,
15258,1453820,,2307000.0,2080000.0,,,2418000.0,,,,
15259,1453820,,2307000.0,2080000.0,,,2418000.0,,,,
15260,1453820,,2307000.0,2080000.0,,,2418000.0,,,,
15261,1453820,,2307000.0,2080000.0,,,2418000.0,,,,
15262,1453820,,2307000.0,2080000.0,,,2418000.0,,,,
15263,1453820,,2307000.0,2080000.0,,,2418000.0,,,,
15264,1453820,,2307000.0,2080000.0,,,2418000.0,,,,
15265,1453820,,2307000.0,2080000.0,,,2418000.0,,,,
15266,1453820,,2307000.0,2080000.0,,,2418000.0,,,,
15267,1453820,,1745000.0,1086000.0,,,1845000.0,,,,
15268,1453820,,1745000.0,1086000.0,,,1845000.0,,,,
15269,1453820,,1745000.0,1086000.0,,,1845000.0,,,,
15270,1453820,,2382000.0,-7379000.0,,,-5837000.0,,,,
15271,1453820,,0.0,2567000.0,,,3061000.0,,,,
15272,1453820,,0.0,2567000.0,,,3061000.0,,,,
15273,1453820,,0.0,2567000.0,,,3061000.0,,,,
15274,1453820,,0.0,2567000.0,,,3061000.0,,,,
15275,1453820,,0.0,-3488000.0,,,-873000.0,,,,
15276,1453820,,0.0,-3488000.0,,,-873000.0,,,,
15277,1453820,,0.0,-3488000.0,,,-873000.0,,,,
15278,1453820,,0.0,-3488000.0,,,-873000.0,,,,
15279,1453820,,0.0,-3488000.0,,,-873000.0,,,,
15280,1453820,,0.0,-3488000.0,,,-873000.0,,,,
15281,1453820,,0.0,-3488000.0,,,-873000.0,,,,
15282,1453820,,0.0,-3488000.0,,,-873000.0,,,,
15283,1453820,,0.0,-3488000.0,,,-873000.0,,,,
15284,1453820,,0.0,-3488000.0,,,-873000.0,,,,
15285,1453820,,0.0,-3488000.0,,,-873000.0,,,,
15286,1453820,,0.0,-3488000.0,,,-873000.0,,,,
15287,1453820,,0.0,-3488000.0,,,-873000.0,,,,
15288,1453820,,0.0,-3488000.0,,,-873000.0,,,,
15289,1453820,,0.0,-3488000.0,,,-873000.0,,,,
15290,1453820,,0.0,-3488000.0,,,-873000.0,,,,
15291,1453820,,0.0,-3488000.0,,,-873000.0,,,,
15292,1453820,,0.0,-3488000.0,,,-873000.0,,,,
15293,1453820,,0.0,-3488000.0,,,-873000.0,,,,
15294,1453820,,0.0,-3488000.0,,,-873000.0,,,,
15295,1453820,,0.0,-3488000.0,,,-873000.0,,,,
15296,1453820,,0.0,-3488000.0,,,-873000.0,,,,
15297,1453820,,0.0,-3488000.0,,,-873000.0,,,,
15298,1453820,,0.0,-3488000.0,,,-873000.0,,,,
15299,1453820,,0.0,-3488000.0,,,-873000.0,,,,
15300,1453820,,0.0,-3488000.0,,,-873000.0,,,,
15301,1453820,,0.0,-3488000.0,,,-873000.0,,,,
15302,1453820,,0.0,-3488000.0,,,-873000.0,,,,
15303,1453820,,0.0,-3488000.0,,,-873000.0,,,,
15304,1453820,,0.0,-3488000.0,,,-873000.0,,,,
15305,1453820,,0.0,-3488000.0,,,-873000.0,,,,
15306,1453820,,0.0,-3488000.0,,,-873000.0,,,,
15307,1453820,,0.0,-3488000.0,,,-873000.0,,,,
15308,1453820,,0.0,-3488000.0,,,-873000.0,,,,
15309,1453814,,,,0.0,,,,,,
15310,1453814,,,,,,,,,,
15311,1453814,,,,,,,,,,
15312,1453814,,,,,,,,,,
15313,1453814,,,,,,,,,,
15314,1453814,,,,,,,,,,
15315,1453814,,,,,,,,,,
15316,1453814,,,,,,,,,,
15317,1453814,,,,,,,,,,
15318,1453814,,,,,,,,,,
15319,1453814,,,,,,,,,,
15320,1453814,,,,,,,,,,
15321,1453814,,,,,,,,,,
15322,1453814,,,,,,,,,,
15323,1453814,,,,,,,,,,
15324,1453814,,,,,,,,,,
15325,1453814,,,,,,,,,,
15326,1453814,,,,,,,,,,
15327,1453814,,,,,,,,,,
15328,1453814,,,,,,-9178000.0,,,,
15329,1453814,,,,,,-9178000.0,,,,
15330,1453814,,,,,,-9178000.0,,,,
15331,1453814,,,,,,-9178000.0,,,,
15332,1453814,,,,,,-16083000.0,,,,
15333,1453814,,,,,,-16083000.0,,,,
15334,1453814,,,,,,-16083000.0,,,,
15335,1453814,,,,,,-16083000.0,,,,
15336,1453814,,,-19002000.0,,,-18501000.0,,,,
15337,1453814,,,-19002000.0,,,-18501000.0,,,,
15338,1453814,,,-19002000.0,,,-18501000.0,,,,
15339,1453814,,,-19002000.0,,,-18501000.0,,,,
15340,1453814,,19308000.0,-23662000.0,,66974000.0,-22783000.0,24333000.0,,,
15341,1453814,,19308000.0,-23662000.0,,66974000.0,-22783000.0,24333000.0,,,
15342,1453814,,19308000.0,-23662000.0,,66974000.0,-22783000.0,24333000.0,,,
15343,1453814,,19308000.0,-23662000.0,,66974000.0,-22783000.0,24333000.0,,,
15344,1453814,,19308000.0,-23662000.0,,66974000.0,-22783000.0,24333000.0,,,
15345,1453814,,19308000.0,-23662000.0,,66974000.0,-22783000.0,24333000.0,,,
15346,1453814,,21426000.0,-18272000.0,,90409000.0,-15728000.0,24911000.0,,,
15347,1453814,,21426000.0,-18272000.0,,90409000.0,-15728000.0,24911000.0,,,
15348,1453814,,21426000.0,-18272000.0,,90409000.0,-15728000.0,24911000.0,,,
15349,1453814,,3516000.0,5182000.0,,94030000.0,8777000.0,-72499000.0,,,
15350,1453814,,3516000.0,5182000.0,,94030000.0,8777000.0,-72499000.0,,,
15351,1453814,,3516000.0,5182000.0,,94030000.0,8777000.0,-72499000.0,,,
15352,1453814,,3516000.0,5182000.0,,94030000.0,8777000.0,-72499000.0,,,
15353,1453814,,780000.0,22817000.0,,82315000.0,23307000.0,-84718000.0,,,
15354,1453814,,780000.0,22817000.0,,82315000.0,23307000.0,-84718000.0,,,
15355,1453814,,780000.0,22817000.0,,82315000.0,23307000.0,-84718000.0,,,
15356,1453814,,780000.0,22817000.0,,82315000.0,23307000.0,-84718000.0,,,
15357,1453814,,250000.0,39398000.0,,70940000.0,22557000.0,-107427000.0,,,
15358,1453814,,250000.0,39398000.0,,70940000.0,22557000.0,-107427000.0,,,
15359,1453814,,250000.0,39398000.0,,70940000.0,22557000.0,-107427000.0,,,
15360,1453814,,250000.0,39398000.0,,70940000.0,22557000.0,-107427000.0,,,
15361,1453814,,155000.0,18020000.0,,74215000.0,27893000.0,-122399000.0,,,
15362,1453814,,155000.0,18020000.0,,74215000.0,27893000.0,-122399000.0,,,
15363,1453814,,155000.0,18020000.0,,74215000.0,27893000.0,-122399000.0,,,
15364,1453814,,155000.0,18020000.0,,74215000.0,27893000.0,-122399000.0,,,
15365,1453814,,229705000.0,16661000.0,,100190000.0,23888000.0,-11515000.0,,,
15366,1453814,,229705000.0,16661000.0,,100190000.0,23888000.0,-11515000.0,,,
15367,1453814,,229705000.0,16661000.0,,100190000.0,23888000.0,-11515000.0,,,
15368,1453814,,229705000.0,16661000.0,,100190000.0,23888000.0,-11515000.0,,,
15369,1453814,,240886000.0,6092000.0,,94840000.0,20064000.0,-31915000.0,,,
15370,1453814,,240886000.0,6092000.0,,94840000.0,20064000.0,-31915000.0,,,
15371,1453814,,240886000.0,6092000.0,,94840000.0,20064000.0,-31915000.0,,,
15372,1453814,,240886000.0,6092000.0,,94840000.0,20064000.0,-31915000.0,,,
15373,1453814,,249487000.0,13167000.0,,121078000.0,29749000.0,-20201000.0,,,
15374,1453814,,249487000.0,13167000.0,,121078000.0,29749000.0,-20201000.0,,,
15375,1453814,,249487000.0,13167000.0,,121078000.0,29749000.0,-20201000.0,,,
15376,1453814,,249487000.0,13167000.0,,121078000.0,29749000.0,-20201000.0,,,
15377,1453814,,263401000.0,28009000.0,,132331000.0,48686000.0,-111403000.0,,,
15378,1453814,,263401000.0,28009000.0,,132331000.0,48686000.0,-111403000.0,,,
15379,1453814,,263401000.0,28009000.0,,132331000.0,48686000.0,-111403000.0,,,
15380,1453814,,263401000.0,28009000.0,,132331000.0,48686000.0,-111403000.0,,,
15381,1453814,,375935000.0,47576000.0,,429056000.0,65156000.0,-108357000.0,,,
15382,1453814,,375935000.0,47576000.0,,429056000.0,65156000.0,-108357000.0,,,
15383,1453814,,375935000.0,47576000.0,,429056000.0,65156000.0,-108357000.0,,,
15384,1453814,,375935000.0,47576000.0,,429056000.0,65156000.0,-108357000.0,,,
15385,1453814,,93266000.0,51921000.0,,170702000.0,51317000.0,-147279000.0,,,
15386,1453814,,93266000.0,51921000.0,,170702000.0,51317000.0,-147279000.0,,,
15387,907654,,7311000.0,-18547000.0,0.0,10921000.0,-19861000.0,-23326000.0,,,
15388,907654,,7311000.0,-18547000.0,,10921000.0,-19861000.0,-23326000.0,,,
15389,907654,,7311000.0,-18547000.0,,10921000.0,-19861000.0,-23326000.0,,,
15390,907654,,7311000.0,-18547000.0,,10921000.0,-19861000.0,-23326000.0,,,
15391,907654,,7101000.0,-22253000.0,,8204000.0,-22729000.0,4402000.0,,,
15392,907654,,7101000.0,-22253000.0,,8204000.0,-22729000.0,4402000.0,,,
15393,907654,,7101000.0,-22253000.0,,8204000.0,-22729000.0,4402000.0,,,
15394,907654,,7101000.0,-22253000.0,,8204000.0,-22729000.0,4402000.0,,,
15395,907654,,8734000.0,-36472000.0,,18018000.0,-36193000.0,-3483000.0,,,
15396,907654,,8734000.0,-36472000.0,,18018000.0,-36193000.0,-3483000.0,,,
15397,907654,,8734000.0,-36472000.0,,18018000.0,-36193000.0,-3483000.0,,,
15398,907654,,8734000.0,-36472000.0,,18018000.0,-36193000.0,-3483000.0,,,
15399,907654,,18842000.0,-44978000.0,,26610000.0,-38357000.0,16617000.0,,,
15400,907654,,18842000.0,-44978000.0,,26610000.0,-38357000.0,16617000.0,,,
15401,907654,,18842000.0,-44978000.0,,26610000.0,-38357000.0,16617000.0,,,
15402,907654,,18842000.0,-44978000.0,,26610000.0,-38357000.0,16617000.0,,,
15403,907654,,20212000.0,-50187000.0,,14085000.0,-45284000.0,-13977000.0,,,
15404,907654,,20212000.0,-50187000.0,,14085000.0,-45284000.0,-13977000.0,,,
15405,907654,,20212000.0,-50187000.0,,14085000.0,-45284000.0,-13977000.0,,,
15406,907654,,20212000.0,-50187000.0,,14085000.0,-45284000.0,-13977000.0,,,
15407,907654,,15471000.0,-52489000.0,,20734000.0,-48644000.0,-35154000.0,-8611000.0,,
15408,907654,,15471000.0,-52489000.0,,20734000.0,-48644000.0,-35154000.0,-8611000.0,,
