,Instrument,Stock Price,Retained Earnings (Accumulated Deficit),Operating Income,"Net Income/Starting Line, Cumulative",Total Current Liabilities,MKT_CAP,"Total Assets, Reported",Market Capitalisation,Total Equity,Net Sales,Price
27630,1382821,,-495727000.0,-30289000.0,-30236000.0,19776000.0,,125054000.0,,104201000.0,187338000.0,
27631,1382821,,-495727000.0,-30289000.0,-30236000.0,19776000.0,,125054000.0,,104201000.0,187338000.0,
27632,1382821,,-563749000.0,-22784000.0,-22526000.0,32943000.0,,133477000.0,,91682000.0,267196000.0,
27633,1382821,,-563749000.0,-22784000.0,-22526000.0,32943000.0,,133477000.0,,91682000.0,267196000.0,
27634,1382821,,-129003000.0,-15972000.0,-15002000.0,35857000.0,,281955000.0,,235430000.0,370036000.0,
27635,1382821,,-129003000.0,-15972000.0,-15002000.0,35857000.0,,281955000.0,,235430000.0,370036000.0,
27636,1382821,,-129003000.0,-15972000.0,-15002000.0,35857000.0,,281955000.0,,235430000.0,370036000.0,
27637,1382821,,-129003000.0,-15972000.0,-15002000.0,35857000.0,,281955000.0,,235430000.0,370036000.0,
27638,1382821,,-170981000.0,-43934000.0,-41978000.0,46218000.0,,542821000.0,,371938000.0,486920000.0,
27639,1382821,,-170981000.0,-43934000.0,-41978000.0,46218000.0,,542821000.0,,371938000.0,486920000.0,
27640,1701605,,-51500000.0,181600000.0,33300000.0,1128200000.0,,7182100000.0,,3071100000.0,4936500000.0,
27641,1701605,,-51500000.0,181600000.0,33300000.0,1128200000.0,,7182100000.0,,3071100000.0,4936500000.0,
27642,1701605,,-51500000.0,181600000.0,33300000.0,1128200000.0,,7182100000.0,,3071100000.0,4936500000.0,
27643,1701605,,-51500000.0,181600000.0,33300000.0,1128200000.0,,7182100000.0,,3071100000.0,4936500000.0,
27644,1701605,,-101300000.0,322500000.0,61700000.0,987800000.0,,6489100000.0,,3046700000.0,4942100000.0,
27645,1701605,,-101300000.0,322500000.0,61700000.0,987800000.0,,6489100000.0,,3046700000.0,4942100000.0,
27646,1701605,,-101300000.0,322500000.0,61700000.0,987800000.0,,6489100000.0,,3046700000.0,4942100000.0,
27647,1701605,,-101300000.0,322500000.0,61700000.0,987800000.0,,6489100000.0,,3046700000.0,4942100000.0,
27648,1701605,,182300000.0,724600000.0,432400000.0,1218600000.0,,6676200000.0,,3327800000.0,5037600000.0,
27649,1701605,,182300000.0,724600000.0,432400000.0,1218600000.0,,6676200000.0,,3327800000.0,5037600000.0,
27650,1701605,,182300000.0,724600000.0,432400000.0,1218600000.0,,6676200000.0,,3327800000.0,5037600000.0,
27651,1701605,,182300000.0,724600000.0,432400000.0,1218600000.0,,6676200000.0,,3327800000.0,5037600000.0,
27652,1701605,,196300000.0,562400000.0,227800000.0,1080800000.0,,6400800000.0,,3397200000.0,4860200000.0,
27653,1701605,,196300000.0,562400000.0,227800000.0,1080800000.0,,6400800000.0,,3397200000.0,4860200000.0,
27654,1701605,,196300000.0,562400000.0,227800000.0,1080800000.0,,6400800000.0,,3397200000.0,4860200000.0,
27655,1701605,,196300000.0,562400000.0,227800000.0,1080800000.0,,6400800000.0,,3397200000.0,4860200000.0,
27656,1701605,,170900000.0,557000000.0,175800000.0,1324400000.0,,6416500000.0,,3350400000.0,5233300000.0,
27657,1701605,,170900000.0,557000000.0,175800000.0,1324400000.0,,6416500000.0,,3350400000.0,5233300000.0,
27658,1701605,,170900000.0,557000000.0,175800000.0,1324400000.0,,6416500000.0,,3350400000.0,5233300000.0,
27659,1701605,,170900000.0,557000000.0,175800000.0,1324400000.0,,6416500000.0,,3350400000.0,5233300000.0,
27660,1701605,,545900000.0,816400000.0,525300000.0,1230200000.0,,6821300000.0,,3895400000.0,6079600000.0,
27661,1701605,,545900000.0,816400000.0,525300000.0,1230200000.0,,6821300000.0,,3895400000.0,6079600000.0,
27662,1701605,,545900000.0,816400000.0,525300000.0,1230200000.0,,6821300000.0,,3895400000.0,6079600000.0,
27663,1701605,,545900000.0,816400000.0,525300000.0,1230200000.0,,6821300000.0,,3895400000.0,6079600000.0,
27664,1701605,,1263200000.0,1233400000.0,874400000.0,1360700000.0,,7807400000.0,,4697800000.0,7185500000.0,
27665,1701605,,1263200000.0,1233400000.0,874400000.0,1360700000.0,,7807400000.0,,4697800000.0,7185500000.0,
27666,1701605,,1263200000.0,1233400000.0,874400000.0,1360700000.0,,7807400000.0,,4697800000.0,7185500000.0,
27667,1701605,,1263200000.0,1233400000.0,874400000.0,1360700000.0,,7807400000.0,,4697800000.0,7185500000.0,
27668,1701605,,3509600000.0,1934300000.0,2398600000.0,1621900000.0,,8705700000.0,,5242900000.0,9027400000.0,
27669,1701605,,3509600000.0,1934300000.0,2398600000.0,1621900000.0,,8705700000.0,,5242900000.0,9027400000.0,
27670,1701605,,3509600000.0,1934300000.0,2398600000.0,1621900000.0,,8705700000.0,,5242900000.0,9027400000.0,
27671,1701605,,3509600000.0,1934300000.0,2398600000.0,1621900000.0,,8705700000.0,,5242900000.0,9027400000.0,
27672,1701605,,4818300000.0,2277800000.0,1513900000.0,1617900000.0,,9856600000.0,,6305600000.0,10428200000.0,
27673,1701605,,4818300000.0,2277800000.0,1513900000.0,1617900000.0,,9856600000.0,,6305600000.0,10428200000.0,
27674,1701605,,4818300000.0,2277800000.0,1513900000.0,1617900000.0,,9856600000.0,,6305600000.0,10428200000.0,
27675,1701605,,4818300000.0,2277800000.0,1513900000.0,1617900000.0,,9856600000.0,,6305600000.0,10428200000.0,
27676,1701605,,6276000000.0,2376000000.0,1635000000.0,2511000000.0,,11861000000.0,,6807000000.0,11864000000.0,
27677,1701605,,6276000000.0,2376000000.0,1635000000.0,2511000000.0,,11861000000.0,,6807000000.0,11864000000.0,
27678,1701605,,6276000000.0,2376000000.0,1635000000.0,2511000000.0,,11861000000.0,,6807000000.0,11864000000.0,
27679,1701605,,6276000000.0,2376000000.0,1635000000.0,2511000000.0,,11861000000.0,,6807000000.0,11864000000.0,
27680,1701605,,6512000000.0,732000000.0,421000000.0,1613000000.0,,11439000000.0,,7284000000.0,9664000000.0,
27681,1701605,,6512000000.0,732000000.0,421000000.0,1613000000.0,,11439000000.0,,7284000000.0,9664000000.0,
27682,1701605,,6512000000.0,732000000.0,421000000.0,1613000000.0,,11439000000.0,,7284000000.0,9664000000.0,
27683,1701605,,6512000000.0,732000000.0,421000000.0,1613000000.0,,11439000000.0,,7284000000.0,9664000000.0,
27684,1701605,,7083000000.0,1417000000.0,819000000.0,3139000000.0,,22986000000.0,,14100000000.0,14414000000.0,
27685,1701605,,7083000000.0,1417000000.0,819000000.0,3139000000.0,,22986000000.0,,14100000000.0,14414000000.0,
27686,1701605,,7083000000.0,1417000000.0,819000000.0,3139000000.0,,22986000000.0,,14100000000.0,14414000000.0,
27687,1701605,,7083000000.0,1417000000.0,819000000.0,3139000000.0,,22986000000.0,,14100000000.0,14414000000.0,
27688,1701605,,8561000000.0,2560000000.0,1743000000.0,3502000000.0,,24847000000.0,,15746000000.0,19831000000.0,
27689,1701605,,8561000000.0,2560000000.0,1743000000.0,3502000000.0,,24847000000.0,,15746000000.0,19831000000.0,
27690,1701605,,8561000000.0,2560000000.0,1743000000.0,3502000000.0,,24847000000.0,,15746000000.0,19831000000.0,
27691,1701605,,8561000000.0,2560000000.0,1743000000.0,3502000000.0,,24847000000.0,,15746000000.0,19831000000.0,
27692,1701605,,9609000000.0,2192000000.0,1317000000.0,4124000000.0,,26689000000.0,,17069000000.0,21361000000.0,
27693,1701605,,9609000000.0,2192000000.0,1317000000.0,4124000000.0,,26689000000.0,,17069000000.0,21361000000.0,
27694,1701605,,9609000000.0,2192000000.0,1317000000.0,4124000000.0,,26689000000.0,,17069000000.0,21361000000.0,
27695,1701605,,9609000000.0,2192000000.0,1317000000.0,4124000000.0,,26689000000.0,,17069000000.0,21361000000.0,
27696,1701605,,10438000000.0,1949000000.0,1103000000.0,4578000000.0,,27934000000.0,,17713000000.0,22364000000.0,
27697,1701605,,10438000000.0,1949000000.0,1103000000.0,4578000000.0,,27934000000.0,,17713000000.0,22364000000.0,
27698,1701605,,10438000000.0,1949000000.0,1103000000.0,4578000000.0,,27934000000.0,,17713000000.0,22364000000.0,
27699,1701605,,10438000000.0,1949000000.0,1103000000.0,4578000000.0,,27934000000.0,,17713000000.0,22364000000.0,
27700,1701605,,11878000000.0,2859000000.0,1731000000.0,4637000000.0,,28827000000.0,,18625000000.0,24551000000.0,
27701,1701605,,11878000000.0,2859000000.0,1731000000.0,4637000000.0,,28827000000.0,,18625000000.0,24551000000.0,
27702,1701605,,11878000000.0,2859000000.0,1731000000.0,4637000000.0,,28827000000.0,,18625000000.0,24551000000.0,
27703,1701605,,11878000000.0,2859000000.0,1731000000.0,4637000000.0,,28827000000.0,,18625000000.0,24551000000.0,
27704,1701605,,9614000000.0,-2396000000.0,-1974000000.0,2775000000.0,,24080000000.0,,16298000000.0,15742000000.0,
27705,1701605,,9614000000.0,-2396000000.0,-1974000000.0,2775000000.0,,24080000000.0,,16298000000.0,15742000000.0,
27706,1701605,,9614000000.0,-2396000000.0,-1974000000.0,2775000000.0,,24080000000.0,,16298000000.0,15742000000.0,
27707,1701605,,9614000000.0,-2396000000.0,-1974000000.0,2775000000.0,,24080000000.0,,16298000000.0,15742000000.0,
27708,1701605,,6583000000.0,-1862000000.0,-2736000000.0,2304000000.0,,19034000000.0,,12656000000.0,9841000000.0,
27709,1701605,,6583000000.0,-1862000000.0,-2736000000.0,2304000000.0,,19034000000.0,,12656000000.0,9841000000.0,
27710,1701605,,6583000000.0,-1862000000.0,-2736000000.0,2304000000.0,,19034000000.0,,12656000000.0,9841000000.0,
27711,1701605,,6583000000.0,-1862000000.0,-2736000000.0,2304000000.0,,19034000000.0,,12656000000.0,9841000000.0,
27712,1701605,,-73000000.0,-107000000.0,-242000000.0,8897000000.0,,57050000000.0,,39033000000.0,17259000000.0,
27713,1701605,,-73000000.0,-107000000.0,-242000000.0,8897000000.0,,57050000000.0,,39033000000.0,17259000000.0,
27714,1701605,,-73000000.0,-107000000.0,-242000000.0,8897000000.0,,57050000000.0,,39033000000.0,17259000000.0,
27715,1701605,,-73000000.0,-107000000.0,-242000000.0,8897000000.0,,57050000000.0,,39033000000.0,17259000000.0,
27716,1701605,,25000000.0,701000000.0,283000000.0,9020000000.0,,52439000000.0,,34903000000.0,22877000000.0,
27717,1701605,,25000000.0,701000000.0,283000000.0,9020000000.0,,52439000000.0,,34903000000.0,22877000000.0,
27718,1647320,,,,,,,,,,,
27719,1647320,,,,,,,,,,,
27720,1647320,,,,,,,,,,,
27721,1647320,,,,,,,,,,,
27722,1647320,,,,,,,,,,,
27723,1647320,,,,,,,,,,,
27724,1647320,,,,,,,,,,,
27725,1647320,,,,,,,,,,,
27726,1647320,,,,,,,,,,,
27727,1647320,,,,,,,,,,,
27728,1647320,,,,,,,,,,,
27729,1647320,,,,,,,,,,,
27730,1647320,,,,,,,,,,,
27731,1647320,,,,,,,,,,,
27732,1647320,,,,,,,,,,,
27733,1647320,,,,,,,,,,,
27734,1647320,,,,,,,,,,,
27735,1647320,,,,,,,,,,,
27736,1647320,,,,,,,,,,,
27737,1647320,,,,,,,,,,,
27738,1647320,,,,,,,,,,,
27739,1647320,,,,,,,,,,,
27740,1647320,,,,,,,,,,,
27741,1647320,,,,,,,,,,,
27742,1647320,,,,,,,,,,,
27743,1647320,,,,,,,,,,,
27744,1647320,,,,,,,,,,,
27745,1647320,,,,,,,,,,,
27746,1647320,,,,,,,,,,,
27747,1647320,,,,,,,,,,,
27748,1647320,,,,,,,,,,,
27749,1647320,,,,,,,,,,,
27750,1647320,,,,,,,,,,,
27751,1647320,,,,,,,,,,,
27752,1647320,,,,,,,,,,,
27753,1647320,,,,,,,,,,,
27754,1647320,,,,,,,,,,,
27755,1647320,,,,,,,,,,,
27756,1647320,,,,,,,,,,,
27757,1647320,,,,,,,,,,,
27758,1647320,,,,,,,,,,,
27759,1647320,,,,,,,,,,,
27760,1647320,,,,,,,,,,,
27761,1647320,,,,,,,,,,,
27762,1647320,,,,,,,,,,,
27763,1647320,,,,,,,,,,,
27764,1647320,,,,,,,,,,,
27765,1647320,,,,,,,,,,,
27766,1647320,,,,,,,,,,,
27767,1647320,,,,,,,,,,,
27768,1647320,,,,,,,,,,,
27769,1647320,,,,,,,,,,,
27770,1647320,,,,,,,,,,,
27771,1647320,,,,,,,,,,,
27772,1647320,,,,,,,,,,,
27773,1647320,,,,,,,,,,,
27774,1647320,,,,,,,,,,,
27775,1647320,,,,,,,,,,,
27776,1647320,,,,,,,,,,,
27777,1647320,,-16034050.0,-9849190.0,-12288610.0,2054430.0,,8000230.0,,-15652320.0,0.0,
27778,1647320,,-16034050.0,-9849190.0,-12288610.0,2054430.0,,8000230.0,,-15652320.0,0.0,
27779,1647320,,-16034050.0,-9849190.0,-12288610.0,2054430.0,,8000230.0,,-15652320.0,0.0,
27780,1647320,,-16034050.0,-9849190.0,-12288610.0,2054430.0,,8000230.0,,-15652320.0,0.0,
27781,1647320,,-91930990.0,-19710270.0,-75896940.0,4010170.0,,60656960.0,,-91334550.0,0.0,
27782,1647320,,-91930990.0,-19710270.0,-75896940.0,4010170.0,,60656960.0,,-91334550.0,0.0,
27783,1647320,,-91930990.0,-19710270.0,-75896940.0,4010170.0,,60656960.0,,-91334550.0,0.0,
27784,1647320,,-91930990.0,-19710270.0,-75896940.0,4010170.0,,60656960.0,,-91334550.0,0.0,
27785,1647320,,-91930990.0,-19710270.0,-75896940.0,4010170.0,,60656960.0,,-91334550.0,0.0,
27786,1647320,,-91930990.0,-19710270.0,-75896940.0,4010170.0,,60656960.0,,-91334550.0,0.0,
27787,1647320,,-149442970.0,-20118380.0,-57511980.0,4523710.0,,41557170.0,,-148672110.0,0.0,
27788,1647320,,-149442970.0,-20118380.0,-57511980.0,4523710.0,,41557170.0,,-148672110.0,0.0,
27789,1647320,,-149442970.0,-20118380.0,-57511980.0,4523710.0,,41557170.0,,-148672110.0,0.0,
27790,1647320,,-91612310.0,-35455660.0,-115455190.0,6718670.0,,148425400.0,,141706730.0,0.0,
27791,1647320,,-91612310.0,-35455660.0,-115455190.0,6718670.0,,148425400.0,,141706730.0,0.0,
27792,1647320,,-91612310.0,-35455660.0,-115455190.0,6718670.0,,148425400.0,,141706730.0,0.0,
27793,1647320,,-91612310.0,-35455660.0,-115455190.0,6718670.0,,148425400.0,,141706730.0,0.0,
27794,1647320,,-149738640.0,-59356670.0,-58126330.0,12412420.0,,176844380.0,,164431960.0,,
27795,1647320,,-149738640.0,-59356670.0,-58126330.0,12412420.0,,176844380.0,,164431960.0,,
27796,1709682,,,,,,,,,,,
27797,1709682,,,,,,,,,,,
27798,1709682,,,,,,,,,,,
27799,1709682,,,,,,,,,,,
27800,1709682,,,,,,,,,,,
27801,1709682,,,,,,,,,,,
27802,1709682,,,,,,,,,,,
27803,1709682,,,,,,,,,,,
27804,1709682,,,,,,,,,,,
27805,1709682,,,,,,,,,,,
27806,1709682,,,,,,,,,,,
27807,1709682,,,,,,,,,,,
27808,1709682,,,,,,,,,,,
27809,1709682,,,,,,,,,,,
27810,1709682,,,,,,,,,,,
27811,1709682,,,,,,,,,,,
27812,1709682,,,,,,,,,,,
27813,1709682,,,,,,,,,,,
27814,1709682,,,,,,,,,,,
27815,1709682,,,,,,,,,,,
27816,1709682,,,,,,,,,,,
27817,1709682,,,,,,,,,,,
27818,1709682,,,,,,,,,,,
27819,1709682,,,,,,,,,,,
27820,1709682,,,,,,,,,,,
27821,1709682,,,,,,,,,,,
27822,1709682,,,,,,,,,,,
27823,1709682,,,,,,,,,,,
27824,1709682,,,,,,,,,,,
27825,1709682,,,,,,,,,,,
27826,1709682,,,,,,,,,,,
27827,1709682,,,,,,,,,,,
27828,1709682,,,,,,,,,,,
27829,1709682,,,,,,,,,,,
27830,1709682,,,,,,,,,,,
27831,1709682,,,,,,,,,,,
27832,1709682,,,,,,,,,,,
27833,1709682,,,,,,,,,,,
27834,1709682,,,,,,,,,,,
27835,1709682,,,,,,,,,,,
27836,1709682,,,,,,,,,,,
27837,1709682,,,,,,,,,,,
27838,1709682,,,,,,,,,,,
27839,1709682,,,,,,,,,,,
27840,1709682,,,,,,,,,,,
27841,1709682,,,,,,,,,,,
27842,1709682,,,,,,,,,,,
27843,1709682,,,,,,,,,,,
27844,1709682,,,,,,,,,,,
27845,1709682,,,,,,,,,,,
27846,1709682,,,,,,,,,,,
27847,1709682,,,,,,,,,,,
27848,1709682,,,,,,,,,,,
27849,1709682,,,,,,,,,,,
27850,1709682,,,,,,,,,,,
27851,1709682,,,,,,,,,,,
27852,1709682,,,,,,,,,,,
27853,1709682,,,,,,,,,,,
27854,1709682,,,,,,,,,,,
27855,1709682,,,,,,,,,,,
27856,1709682,,,,,,,,,,,
27857,1709682,,,,,,,,,,,
27858,1709682,,,,,,,,,,,
27859,1709682,,,,,,,,,,,
27860,1709682,,,,,,,,,,,
27861,1709682,,,,,,,,,,,
27862,1709682,,,,,,,,,,,
27863,1709682,,,,,,,,,,,
27864,1709682,,,,,,,,,,,
27865,1709682,,,,,,,,,,,
27866,1709682,,,,,,,,,,,
27867,1709682,,,,,,,,,,,
27868,1709682,,-777470.0,-777470.0,-777470.0,176470.0,,403108840.0,,388844870.0,,
27869,1709682,,-777470.0,-777470.0,-777470.0,176470.0,,403108840.0,,388844870.0,,
27870,1709682,,-777470.0,-777470.0,-777470.0,176470.0,,403108840.0,,388844870.0,,
27871,1709682,,-777470.0,-777470.0,-777470.0,176470.0,,403108840.0,,388844870.0,,
27872,1709682,,4396500.0,-1553650.0,5173970.0,90880.0,,408197210.0,,394018840.0,,
27873,1709682,,4396500.0,-1553650.0,5173970.0,90880.0,,408197210.0,,394018840.0,,
27874,1689796,,,,,,,,,,,
27875,1689796,,,,,,,,,,,
27876,1689796,,,,,,,,,,,
27877,1689796,,,,,,,,,,,
27878,1689796,,,,,,,,,,,
27879,1689796,,,,,,,,,,,
27880,1689796,,,,,,,,,,,
27881,1689796,,,,,,,,,,,
27882,1689796,,,,,,,,,,,
27883,1689796,,,,,,,,,,,
27884,1689796,,,,,,,,,,,
27885,1689796,,,,,,,,,,,
27886,1689796,,,,,,,,,,,
27887,1689796,,,,,,,,,,,
27888,1689796,,,,,,,,,,,
27889,1689796,,,,,,,,,,,
27890,1689796,,,,,,,,,,,
27891,1689796,,,,,,,,,,,
27892,1689796,,,,,,,,,,,
27893,1689796,,,,,,,,,,,
27894,1689796,,,,,,,,,,,
27895,1689796,,,,,,,,,,,
27896,1689796,,,,,,,,,,,
27897,1689796,,,,,,,,,,,
27898,1689796,,,,,,,,,,,
27899,1689796,,,,,,,,,,,
27900,1689796,,,,,,,,,,,
27901,1689796,,,,,,,,,,,
27902,1689796,,,,,,,,,,,
27903,1689796,,,,,,,,,,,
27904,1689796,,,,,,,,,,,
27905,1689796,,,,,,,,,,,
27906,1689796,,,,,,,,,,,
27907,1689796,,,,,,,,,,,
27908,1689796,,,,,,,,,,,
27909,1689796,,,,,,,,,,,
27910,1689796,,,,,,,,,,,
27911,1689796,,,,,,,,,,,
27912,1689796,,,,,,,,,,,
27913,1689796,,,,,,,,,,,
27914,1689796,,,,,,,,,,,
27915,1689796,,,,,,,,,,,
27916,1689796,,,,,,,,,,,
27917,1689796,,,,,,,,,,,
27918,1689796,,,,,,,,,,,
27919,1689796,,,,,,,,,,,
27920,1689796,,,,,,,,,,,
27921,1689796,,,,,,,,,,,
27922,1689796,,,,,,,,,,,
27923,1689796,,,,,,,,,,,
27924,1689796,,,,,,,,,,,
27925,1689796,,,,,,,3223365000.0,,1770950000.0,479800000.0,
27926,1689796,,,,,,,3223365000.0,,1770950000.0,479800000.0,
27927,1689796,,,,,,,3223365000.0,,1770950000.0,479800000.0,
27928,1689796,,,,,,,3223365000.0,,1770950000.0,479800000.0,
27929,1689796,,,141866000.0,88661000.0,,,3226203000.0,,1965785000.0,476311000.0,
27930,1689796,,,141866000.0,88661000.0,,,3226203000.0,,1965785000.0,476311000.0,
27931,1689796,,,141866000.0,88661000.0,,,3226203000.0,,1965785000.0,476311000.0,
27932,1689796,,,141866000.0,88661000.0,,,3226203000.0,,1965785000.0,476311000.0,
27933,1689796,,,137340000.0,81299000.0,,,3411198000.0,,2041801000.0,472923000.0,
27934,1689796,,,137340000.0,81299000.0,,,3411198000.0,,2041801000.0,472923000.0,
27935,1689796,,,137340000.0,81299000.0,,,3411198000.0,,2041801000.0,472923000.0,
27936,1689796,,,137340000.0,81299000.0,,,3411198000.0,,2041801000.0,472923000.0,
27937,1689796,,,98163000.0,49628000.0,,,3575878000.0,,2058976000.0,470607000.0,
27938,1689796,,,98163000.0,49628000.0,,,3575878000.0,,2058976000.0,470607000.0,
27939,1689796,,,98163000.0,49628000.0,,,3575878000.0,,2058976000.0,470607000.0,
27940,1689796,,,98163000.0,49628000.0,,,3575878000.0,,2058976000.0,470607000.0,
27941,1689796,,,98163000.0,49628000.0,,,3575878000.0,,2058976000.0,470607000.0,
27942,1689796,,,98163000.0,49628000.0,,,3575878000.0,,2058976000.0,470607000.0,
27943,1689796,,,111551000.0,61974000.0,,,3660640000.0,,2121689000.0,478519000.0,
27944,1689796,,,111551000.0,61974000.0,,,3660640000.0,,2121689000.0,478519000.0,
27945,1689796,,,111551000.0,61974000.0,,,3660640000.0,,2121689000.0,478519000.0,
27946,1689796,,-95809000.0,-32643000.0,-79084000.0,,,6071807000.0,,2970608000.0,543013000.0,
27947,1689796,,-95809000.0,-32643000.0,-79084000.0,,,6071807000.0,,2970608000.0,543013000.0,
27948,1689796,,-95809000.0,-32643000.0,-79084000.0,,,6071807000.0,,2970608000.0,543013000.0,
27949,1689796,,-95809000.0,-32643000.0,-79084000.0,,,6071807000.0,,2970608000.0,543013000.0,
27950,1689796,,-176018000.0,52971000.0,46613000.0,,,5997285000.0,,2987148000.0,644182000.0,
27951,1689796,,-176018000.0,52971000.0,46613000.0,,,5997285000.0,,2987148000.0,644182000.0,
27952,1703497,,,,,,,,,,,
27953,1703497,,,,,,,,,,,
27954,1703497,,,,,,,,,,,
27955,1703497,,,,,,,,,,,
27956,1703497,,,,,,,,,,,
27957,1703497,,,,,,,,,,,
27958,1703497,,,,,,,,,,,
27959,1703497,,,,,,,,,,,
27960,1703497,,,,,,,,,,,
27961,1703497,,,,,,,,,,,
27962,1703497,,,,,,,,,,,
27963,1703497,,,,,,,,,,,
27964,1703497,,,,,,,,,,,
27965,1703497,,,,,,,,,,,
27966,1703497,,,,,,,,,,,
27967,1703497,,,,,,,,,,,
27968,1703497,,,,,,,,,,,
27969,1703497,,,,,,,,,,,
27970,1703497,,,,,,,,,,,
27971,1703497,,,,,,,,,,,
27972,1703497,,,,,,,,,,,
27973,1703497,,,,,,,,,,,
27974,1703497,,,,,,,,,,,
27975,1703497,,,,,,,,,,,
27976,1703497,,,,,,,,,,,
27977,1703497,,,,,,,,,,,
27978,1703497,,,,,,,,,,,
27979,1703497,,,,,,,,,,,
27980,1703497,,,,,,,,,,,
27981,1703497,,,,,,,,,,,
27982,1703497,,,,,,,,,,,
27983,1703497,,,,,,,,,,,
27984,1703497,,,,,,,,,,,
27985,1703497,,,,,,,,,,,
27986,1703497,,,,,,,,,,,
27987,1703497,,,,,,,,,,,
27988,1703497,,,,,,,,,,,
27989,1703497,,,,,,,,,,,
27990,1703497,,,,,,,,,,,
27991,1703497,,,,,,,,,,,
27992,1703497,,,,,,,,,,,
27993,1703497,,,,,,,,,,,
27994,1703497,,,,,,,,,,,
27995,1703497,,,,,,,,,,,
27996,1703497,,,,,,,,,,,
27997,1703497,,,,,,,,,,,
27998,1703497,,,,,,,,,,,
27999,1703497,,,,,,,,,,,
28000,1703497,,,,,,,,,,,
28001,1703497,,,,,,,,,,,
28002,1703497,,,,,,,,,,,
28003,1703497,,,,,,,,,,,
28004,1703497,,,,,,,,,,,
28005,1703497,,,,,,,,,,,
28006,1703497,,,,,,,,,,,
28007,1703497,,,,,,,,,,,
28008,1703497,,,,,,,,,,,
28009,1703497,,,,,,,,,,,
28010,1703497,,,,,,,,,,,
28011,1703497,,,-8146000.0,,,,56052000.0,,47422000.0,44102000.0,
28012,1703497,,,-8146000.0,,,,56052000.0,,47422000.0,44102000.0,
28013,1703497,,,-8146000.0,,,,56052000.0,,47422000.0,44102000.0,
28014,1703497,,,-8146000.0,,,,56052000.0,,47422000.0,44102000.0,
28015,1703497,,-18560290.0,-8455630.0,-9215140.0,19727670.0,,64999600.0,,38223810.0,48505830.0,
28016,1703497,,-18560290.0,-8455630.0,-9215140.0,19727670.0,,64999600.0,,38223810.0,48505830.0,
28017,1703497,,-18560290.0,-8455630.0,-9215140.0,19727670.0,,64999600.0,,38223810.0,48505830.0,
28018,1703497,,-18560290.0,-8455630.0,-9215140.0,19727670.0,,64999600.0,,38223810.0,48505830.0,
28019,1703497,,-18560290.0,-8455630.0,-9215140.0,19727670.0,,64999600.0,,38223810.0,48505830.0,
28020,1703497,,-18560290.0,-8455630.0,-9215140.0,19727670.0,,64999600.0,,38223810.0,48505830.0,
28021,1703497,,-18560290.0,-8455630.0,-9215140.0,19727670.0,,64999600.0,,38223810.0,48505830.0,
28022,1703497,,-32699470.0,-7874140.0,-9504520.0,7871100.0,,57147900.0,,28760610.0,55090210.0,
28023,1703497,,-32699470.0,-7874140.0,-9504520.0,7871100.0,,57147900.0,,28760610.0,55090210.0,
28024,1703497,,-32699470.0,-7874140.0,-9504520.0,7871100.0,,57147900.0,,28760610.0,55090210.0,
28025,1703497,,-57131570.0,-22138440.0,-23436350.0,13052260.0,,71006320.0,,54535180.0,54513950.0,
28026,1703497,,-57131570.0,-22138440.0,-23436350.0,13052260.0,,71006320.0,,54535180.0,54513950.0,
28027,1703497,,-57131570.0,-22138440.0,-23436350.0,13052260.0,,71006320.0,,54535180.0,54513950.0,
28028,1703497,,-92318500.0,-35311780.0,-35186930.0,14108150.0,,39041700.0,,20958160.0,59593620.0,
28029,1703497,,-92318500.0,-35311780.0,-35186930.0,14108150.0,,39041700.0,,20958160.0,59593620.0,
28030,1705843,,,,,,,,,,,
28031,1705843,,,,,,,,,,,
28032,1705843,,,,,,,,,,,
28033,1705843,,,,,,,,,,,
28034,1705843,,,,,,,,,,,
28035,1705843,,,,,,,,,,,
28036,1705843,,,,,,,,,,,
28037,1705843,,,,,,,,,,,
28038,1705843,,,,,,,,,,,
28039,1705843,,,,,,,,,,,
28040,1705843,,,,,,,,,,,
28041,1705843,,,,,,,,,,,
28042,1705843,,,,,,,,,,,
28043,1705843,,,,,,,,,,,
28044,1705843,,,,,,,,,,,
28045,1705843,,,,,,,,,,,
28046,1705843,,,,,,,,,,,
28047,1705843,,,,,,,,,,,
28048,1705843,,,,,,,,,,,
28049,1705843,,,,,,,,,,,
28050,1705843,,,,,,,,,,,
28051,1705843,,,,,,,,,,,
28052,1705843,,,,,,,,,,,
28053,1705843,,,,,,,,,,,
28054,1705843,,,,,,,,,,,
28055,1705843,,,,,,,,,,,
28056,1705843,,,,,,,,,,,
28057,1705843,,,,,,,,,,,
28058,1705843,,,,,,,,,,,
28059,1705843,,,,,,,,,,,
28060,1705843,,,,,,,,,,,
28061,1705843,,,,,,,,,,,
28062,1705843,,,,,,,,,,,
28063,1705843,,,,,,,,,,,
28064,1705843,,,,,,,,,,,
28065,1705843,,,,,,,,,,,
28066,1705843,,,,,,,,,,,
28067,1705843,,,,,,,,,,,
28068,1705843,,,,,,,,,,,
28069,1705843,,,,,,,,,,,
28070,1705843,,,,,,,,,,,
28071,1705843,,,,,,,,,,,
28072,1705843,,,,,,,,,,,
28073,1705843,,,,,,,,,,,
28074,1705843,,,,,,,,,,,
28075,1705843,,,,,,,,,,,
28076,1705843,,,,,,,,,,,
