,RIC,error
199908104,FIX,
336188107,FRFC.PK,
013288105,ACBCQ.PK,
42330P107,HLX,
03957W106,AROC.K,
42805E306,HSKA.O,
806683108,,No best match available
24024P106,DBMG.PK,
40171F501,GTHP.PK,
563486109,,No best match available
282914100,EGHT.K,
33762X106,,No best match available
690070107,,No best match available
14140U204,CDU.V,
83607W102,,No best match available
74837P108,QUIK.O,
180489106,,No best match available
46185W109,,No best match available
02146U104,,No best match available
294741103,,No best match available
377407101,GLBZ.O,
35952M303,FLST.PK,
45867J105,,No best match available
595440108,,No best match available
29275G101,ENYNF.PK,
001712108,,No best match available
643763303,NDR.V,
33765W105,,No best match available
69358G107,,No best match available
25250M204,,No best match available
21871N101,CXW,
158787101,,No best match available
250847001,,No best match available
797440005,,No best match available
452092000,,No best match available
694308008,,No best match available
976843003,,No best match available
05548J106,,No best match available
06417N103,OZK.O,
139816102,CBEV.PK,
48020Q107,JLL,
784487308,,No best match available
000907105,,No best match available
38522T105,,No best match available
M8215Q110,,No best match available
139793103,,No best match available
72345E102,PPBN.PK,
203372107,,No best match available
582905501,,No best match available
82405L102,,No best match available
44981C203,,No best match available
170388102,,No best match available
806403200,SVIN.PK,
640933107,,No best match available
872944202,,No best match available
29911Q208,EVBN.K,
682875208,ONSM.PK^B19,
04059G106,,No best match available
268311107,EDAP.O,
437641103,,No best match available
233075100,,No best match available
19243A104,,No best match available
144577103,CRZO.O,
74727D306,QADA.O,
904214103,UMPQ.O,
16890Y104,CBPI.PK,
895364107,TRCY.PK,
92923K106,,No best match available
25264R207,DHIL.O,
705906105,,No best match available
765907100,,No best match available
98212M703,WOW.V,
681974309,,No best match available
67072M301,,No best match available
37956X103,,No best match available
42327L309,HMNY.PK,
03938L203,MT,
60975V106,MOG.TO^B09,
69806L104,,No best match available
82967T105,,No best match available
956909303,WED.V,
302930102,,No best match available
87162H103,SYNT.O^J18,
08184N100,BNG.TO,
109194100,BFAM.K,
45972C102,INIS.PK,
00760J108,AEHR.O,
02368F108,,No best match available
78440X101,SLG,
27887T107,EOM.CD,
595620006,,No best match available
902988104,,No best match available
07301P204,,No best match available
77866T305,ROBK.PK,
48880L107,,No best match available
91701P105,,No best match available
85915B100,,No best match available
669956401,NTFY.PK,
741511109,PSMT.O,
92827K301,VTSI.O,
02503Y103,,No best match available
049567100,,No best match available
834376501,,No best match available
24022Y109,,No best match available
65373J209,NICK.O,
90476X509,UGD.V,
896942109,,No best match available
676118201,OMEX.O,
826917106,SIGA.O,
550344600,,No best match available
M37605124,,No best match available
M3760D101,,No best match available
826918104,SEYE.PK,
182873109,,No best match available
59001K100,MTOR.K,
917264202,,No best match available
716382106,PETS.O,
25848T109,,No best match available
988498101,YUM,
17163Y102,MBA.TO,
311642102,FARO.O,
82511E109,,No best match available
168905107,PLCE.O,
573459104,MRE.TO,
860326107,SSFN.O,
704916204,,No best match available
749361200,,No best match available
37941L206,,No best match available
09255C106,MHN,
33841N103,,No best match available
464895309,ISON.PK,
84763R101,SPB^G18,
M81865111,,No best match available
M87482119,,No best match available
023477300,AMEN.PK,
31986N102,FCCY.O,
456061100,,No best match available
75968L105,,No best match available
101906105,,No best match available
855086104,STRZ.PK,
85856G100,,No best match available
932036106,,No best match available
98417K106,,No best match available
715710109,,No best match available
09254P108,MFL,
G65773106,,No best match available
077914307,,No best match available
687082107,,No best match available
035848100,,No best match available
72301P109,PVMCF.PK,
89267P105,,No best match available
33612Y106,FPWM.PK,
410761100,,No best match available
44913M105,,No best match available
69412V108,,No best match available
64107N206,UEPS.O,
M01773106,,No best match available
133034108,CAC.O,
54140Y103,,No best match available
45170X205,INVE.O,
896263100,,No best match available
73930R102,,No best match available
035710409,NLY,
456820208,,No best match available
00086T103,,No best match available
027070101,,No best match available
00163T109,,No best match available
05999Y933,,No best match available
637372202,NRC.O,
828251108,,No best match available
86183P102,SRI,
82771N302,SFh.V^E16,
767744105,RBA.TO,
671044105,OSIS.O,
12541W209,CHRW.O,
596094102,,No best match available
802912105,SAP.TO,
86828P103,SPB.TO,
169905106,CHH,
15188T801,,No best match available
554153106,,No best match available
602910101,,No best match available
617914106,MRT_u.TO,
105666101,,No best match available
461730509,IRET.K,
78388S205,,No best match available
303726103,,No best match available
741930309,,No best match available
772632105,,No best match available
85788C102,,No best match available
16941M109,CHL,
14148P207,,No best match available
01849R103,,No best match available
03099Z009,,No best match available
58446J207,MBAY.PK,
262037104,DRQ,
126576206,CUI.O,
458786100,,No best match available
45031T872,,No best match available
703588103,,No best match available
269437208,,No best match available
82621E106,SIE.V,
587376104,MBWM.O,
816923205,SNSGF.PK,
75971M108,,No best match available
147448104,CWST.O,
42278K102,,No best match available
00374N107,,No best match available
26884U109,EPR,
143785103,,No best match available
50575Q102,LTS,
398905109,GPI,
68555W105,,No best match available
055714406,GPS.TO^F19,
140475104,CSU,
137648101,CBIS.PK,
66989V107,NOVC.PK,
669959108,,No best match available
713831105,,No best match available
83568V101,,No best match available
550371108,LUG.TO,
267934107,,No best match available
46276D101,,No best match available
913454104,UNV.V,
88738N103,,No best match available
55309B206,,No best match available
319424107,,No best match available
78029T109,,No best match available
125961300,CTIB.O,
987520103,,No best match available
592688105,MTD,
89288R106,,No best match available
029654308,,No best match available
585470107,,No best match available
74018R105,PACI.PK^G17,
067091108,,No best match available
598511103,MOFG.O,
140144205,CPFH.PK,
75040K109,,No best match available
524919107,,No best match available
780911509,RMX.TO,
27876L206,ECTE.PK,
681976106,OML.V,
44999V003,,No best match available
693677106,,No best match available
83545G102,SAH,
79586Q207,,No best match available
81834Q104,,No best match available
623891207,MCG.V,
36976P207,GEVI.PK,
31659W108,,No best match available
159765106,CTHR.O,
68371C101,,No best match available
893651604,,No best match available
57980Q106,MCB.TO,
743187106,PGNX.O,
008287203,AFRh.V,
66986X106,,No best match available
136821105,,No best match available
78413T103,SBBX.O,
008252108,AMG,
038197109,,No best match available
685775207,,No best match available
37364X109,GEOS.O,
293313102,ENHT.PK,
75605L708,RNWK.O,
03822W406,,No best match available
09058M103,BASI.O,
315653402,,No best match available
36466D102,,No best match available
247128101,DEE.TO,
381119106,AUMN.K,
12628R107,CSBB.PK,
458738101,,No best match available
705343309,PEDh.V,
630079101,NANX.PK,
04545L107,ASRT.O,
553444100,,No best match available
456132208,IEAM.PK,
89154B102,TOT.TO,
12466Q104,CFFI.O,
29414D100,EVHC.K^J18,
460927106,,No best match available
68210T208,,No best match available
314012105,,No best match available
09228F103,BB.TO,
563122100,MHTX.PK,
45769T102,INQ.TO,
77929Q108,,No best match available
00489F106,,No best match available
358497105,,No best match available
045297207,,No best match available
457187102,INGR.K,
433473303,HMI.V^F19,
109542100,,No best match available
B49233107,,No best match available
582828208,,No best match available
095877106,,No best match available
739276103,POWI.O,
090655408,BRTX.PK,
365900109,,No best match available
362447104,,No best match available
009229105,,No best match available
420089104,,No best match available
847931102,,No best match available
67623R106,,No best match available
034918201,,No best match available
256743105,,No best match available
70285H101,,No best match available
911363109,URI,
64157G101,NAM.V,
695113100,PHLI.PK,
041356205,AI,
84479U109,,No best match available
917927105,VSBN.PK,
02968P100,,No best match available
846241107,,No best match available
747762102,QXPh.V^J18,
00754V109,,No best match available
78486P103,,No best match available
052577103,AOGC.PK,
79781B203,,No best match available
277196101,,No best match available
02686Y300,AMIN.PK,
39115R100,,No best match available
669549107,NWFL.O,
896274107,TMOL.PK,
671807105,OVLY.O,
67984M100,OLBK.O,
694864109,PSBC.PK,
09259B104,BEGI.PK,
27885H105,,No best match available
197231103,,No best match available
320724107,FLFL.OB^D10,
05569C105,,No best match available
813714102,,No best match available
494113103,KLIB.PK,
49771A101,KISB.PK,
63999B932,,No best match available
50181P100,LCNB.O,
57666R105,,No best match available
58501K107,,No best match available
600527105,,No best match available
43940T109,HOPE.O,
865378103,,No best match available
45248E502,,No best match available
37990T100,,No best match available
645827106,NJMC.PK,
538142308,LIVE.O,
45336E109,,No best match available
69439P308,PFHO.PK,
45773L103,,No best match available
92340R106,,No best match available
84917U109,,No best match available
749227864,RASF.PK,
42722X106,HFWA.O,
887098101,TSBK.O,
536816101,LIX.V^C18,
59540G107,MPB.O,
858155203,SCS,
04281R201,AWS.V,
505754200,,No best match available
007737109,ACY,
871952107,,No best match available
78467X109,,No best match available
680194107,OPOF.O,
702925108,PSI.TO,
45833V109,IPL.TO,
77699H932,,No best match available
88409C105,,No best match available
249906108,DSG.TO,
89157A101,TSBA.PK,
92936U109,WPC,
32106V107,FXNC.O,
87484F108,TALN.PK,
774374102,RMTI.O,
92343E102,VRSN.O,
29267S105,ENM.TO^E09,
44951W106,IESC.O,
22026V105,CORV.TO,
26153P104,D_u.TO,
98142E607,WOAM.PK,
141665109,CECO.O,
282365105,EGT.V,
78465D105,,No best match available
941872103,WSCC.PK,
589378108,MRCY.O,
711040105,PFIS.O,
000941203,,No best match available
09255M104,,No best match available
96145A200,WTE.TO,
292970100,,No best match available
39115V101,GPR.TO,
681977104,,No best match available
989930300,ZTE.CD,
020936100,ALS.TO,
595626102,,No best match available
87910P936,,No best match available
583932108,,No best match available
74762E102,PWR,
98912M201,ZAAP.PK^F19,
170386106,COFS.PK,
004319109,AWWC.PK,
31986R103,,No best match available
45799M937,,No best match available
595094103,,No best match available
88337H101,MAC.V,
449236207,IBIN.PK,
268253101,,No best match available
67060Y101,,No best match available
17770A109,CTBK.PK,
19623P101,CBAN.O,
37184C103,,No best match available
55269V101,,No best match available
824894109,,No best match available
016906307,,No best match available
255911109,,No best match available
58503R407,,No best match available
04599S008,,No best match available
090622200,BLAB.PK,
35951Y100,,No best match available
950908103,,No best match available
936264100,WAR.V,
04271B307,,No best match available
293844106,,No best match available
09253P109,MUH,
747946101,QST.V,
301973103,,No best match available
881001101,TT.TO^E16,
69318J100,CNXN.O,
868873100,SRDX.O,
376366100,GMPW.PK,
744448002,,No best match available
869362202,TORZ.PK^L18,
33744V103,FUSB.O,
930059100,WDR,
20563P101,CIX,
09254L107,MUC,
83171N108,SSC.V,
091283200,,No best match available
158711101,,No best match available
898813001,,No best match available
G31215109,,No best match available
G5138L100,,No best match available
589499102,,No best match available
501282107,KURh.V,
814904207,,No best match available
125965103,,No best match available
13124H106,,No best match available
223767203,,No best match available
69511V207,,No best match available
03841P309,,No best match available
037347101,ANH,
14070F201,CAPC.PK,
149547101,,No best match available
453414104,,No best match available
98415T109,,No best match available
857875207,,No best match available
G02995101,,No best match available
36230D206,GSVI.PK,
218724201,,No best match available
68287N100,OSPN.O,
037023108,,No best match available
451724108,,No best match available
M47095100,,No best match available
45773H201,INO.O,
23126R101,,No best match available
111320107,,No best match available
606925105,,No best match available
03823Y203,,No best match available
795912104,SXGh.V^J15,
83568G104,,No best match available
14042N100,,No best match available
314211103,FII,
151169109,,No best match available
38699Z934,,No best match available
64066H109,NEPG.K,
65557Y105,,No best match available
90041L105,TPB,
02143N103,,No best match available
803038306,,No best match available
75955B102,RENX.K^I18,
072730302,BAYRY.PK,
120738406,BZLFY.PK,
251561304,DLAKY.PK,
56630M101,,No best match available
876570607,TATYY.PK,
803021807,SSLZY.PK,
G0250X107,,No best match available
00762U200,ATEYY.PK,
759530108,RELX.K,
00167X205,,No best match available
84856M209,SPMYY.PK,
282579309,ESALY.PK,
471115402,JMHLY.PK,
803866300,SSL,
47030M106,JHX,
864686100,,No best match available
705015105,PSO,
502117203,LRLCY.PK,
018532101,,No best match available
268780103,EONGY.PK,
21989G105,,No best match available
210771200,CTTAY.PK,
31502A303,FERGY.PK,
819882309,SHCAY.PK,
928662600,VWAGY.PK,
495724403,KGFHY.PK,
29759W101,,No best match available
006754105,,No best match available
G6518L108,,No best match available
74975E303,RWEOY.PK,
86210M106,SEOAY.PK,
806585204,,No best match available
12562Y100,CKHUY.PK,
009126202,AIQUY.PK,
80105N105,SNY.O,
419313101,,No best match available
92852T201,VIVHY.PK,
74463M106,PUBGY.PK,
66987V109,NVS,
83175M205,SNN,
013904305,,No best match available
977874205,WTKWY.PK,
009119108,AFLYY.PK,
915436109,UPMKY.PK^H19,
N6499Y923,,No best match available
891072209,,No best match available
589345107,,No best match available
833792104,SDXAY.PK,
413216300,HMY,
592671101,MXCYY.PK,
30050Y101,,No best match available
803069202,SPPJY.PK,
654445303,NTDOY.PK,
919134304,VLEEY.PK,
236277109,,No best match available
H50430232,,No best match available
91311E102,UUGRY.PK,
12531Q204,CGGYY.PK,
46018M104,,No best match available
81013T804,,No best match available
78467K107,SSEZY.PK,
803054204,SAP,
46117L106,,No best match available
G66721104,,No best match available
693483109,PKX,
84652A102,SPKKY.PK,
423012301,HEINY.PK,
743707101,,No best match available
92431M206,,No best match available
151290889,CX,
93114W107,WMMVY.PK,
G2519P107,,No best match available
G0507H103,,No best match available
35905B107,FEC.TO,
00208D408,ARX.TO,
002555506,AME.V,
002922201,,No best match available
83081N107,,No best match available
040045106,AN.V,
G0115X102,,No best match available
45768W106,,No best match available
01165L102,,No best match available
014430102,,No best match available
015902109,,No best match available
140143108,CFGX.PK,
36865S106,GKX.V^E18,
88674T106,TGRO.PK,
535744106,LM.V,
470003104,JAEG.V,
02318N201,,No best match available
25375L206,DTGI.PK,
03027X100,AMT,
03061G302,,No best match available
29977E107,,No best match available
796193100,,No best match available
226752103,CCZ.TO^C19,
049477102,ATLJ.J,
70451A104,PAYS.O,
037344108,,No best match available
037934106,,No best match available
03839N100,,No best match available
03939F106,,No best match available
03958A103,ACS.V,
04268T105,ARWh.V^F18,
232792309,CHYh.V,
04364G106,AOT.V,
024638108,,No best match available
049241102,,No best match available
13643E105,,No best match available
37252X104,GSP.V,
05199D937,,No best match available
05337L106,AVL.TO,
532274107,,No best match available
59509P106,MRM.CD,
054599105,,No best match available
98600Q100,,No best match available
055934103,BPIGF.PK,
05651W209,BAD.TO,
82620P102,BSRR.O,
06739H362,,No best match available
073922106,,No best match available
917021107,,No best match available
12571Q403,CMB.V,
09099R939,,No best match available
255331100,DIV.TO,
64672W102,BCI.TO,
084494103,BKS.CD,
958159303,WRG.TO,
090171109,,No best match available
09066X109,,No best match available
45107N205,ICM.V,
09299F933,,No best match available
52464N109,,No best match available
69403R108,BKM.V,
09950M300,BLX.TO,
88160V102,TES.V,
228462206,CWV.V,
37518K102,GIGA.V,
10843T106,,No best match available
471718205,JSP.V,
49741E100,KL.TO,
466391208,JP.V,
11373M107,BRKL.O,
04035D102,DAN.V,
04375E108,AGZ.V,
255051104,DVG.V,
44973V102,IMA.V,
11121A207,,No best match available
126147107,,No best match available
12687C108,CBE.V,
G476M1108,,No best match available
651853103,NWX.V,
05874M103,BAR.TO,
83179X108,SRU_u.TO,
131719106,,No best match available
131911109,,No best match available
134804103,,No best match available
125001107,,No best match available
13650J104,,No best match available
136916103,,No best match available
136918109,,No best match available
56087W206,,No best match available
137914107,,No best match available
00829Q101,AOI.TO,
156874307,CRXh.V,
140919101,,No best match available
43366H100,HIVE.V,
72499F939,,No best match available
19046T102,,No best match available
147909204,,No best match available
23324Q202,DNAG.PK,
149907107,CZO.V,
15118L100,,No best match available
156915100,,No best match available
74367R102,,No best match available
006533202,,No best match available
77536Q202,RRS.V,
756297107,,No best match available
962879102,WPM.TO,
16140R107,,No best match available
55036X109,LEN.V,
47008T208,JFC.V,
16678M207,,No best match available
811327105,,No best match available
181901109,CKI.TO,
186905105,,No best match available
18993Y007,,No best match available
198516106,COLM.O,
00847V108,AJX.TO,
86222Q806,SWY.TO,
98418B105,XL.V,
252531207,DMI.V,
20999X009,,No best match available
68404G103,,No best match available
517103404,LGO.TO,
70532W109,,No best match available
984007203,XEh.V^G18,
63940B304,SUV.CD,
88673P105,,No best match available
463222109,,No best match available
87975D109,TSN.V,
74735T103,,No best match available
46099A938,,No best match available
514765106,,No best match available
211906300,CZQh.V,
05572T103,BRS.V,
219919107,CDH.TO,
05351M204,AVM.CD,
32016U207,FE.CD,
225646108,,No best match available
98952A109,,No best match available
886405109,TIDE.PK,
318318201,FV.V,
92917M100,VYGR.V,
62948J103,NWTT.PK,
232749200,CYP.V,
12642Q101,CTDH.PK,
232942102,,No best match available
452435209,IFX.V,
644535106,NGD.TO,
722730108,,No best match available
03815U201,APDN.O,
239536998,,No best match available
45401R100,,No best match available
09255R202,DSU,
52176A205,LMC.TO,
717046106,PEY.TO,
25043V107,,No best match available
251905105,,No best match available
251912101,CUR.TO^F16,
252904503,,No best match available
67092F104,NRI.TO,
254920101,DITh.V^G16,
256006990,,No best match available
811916105,SEA.TO,
87377N200,TAO.TO,
922634209,,No best match available
04681A105,ATX.V,
269906202,EPL.V,
27032B209,,No best match available
532275104,LWLG.PK,
09069J107,,No best match available
26830P105,,No best match available
28225R308,,No best match available
28468C307,,No best match available
28659T200,ELTP.PK,
62920Q109,,No best match available
29267B102,,No best match available
29273G103,EESE.PK,
29268A103,EGD.V,
13780R109,EIT_u.TO,
29358R107,,No best match available
67526P108,,No best match available
74347V207,,No best match available
29413B105,,No best match available
57773B100,,No best match available
29786L102,,No best match available
29843P104,,No best match available
87425A101,TSK.CD,
30069C207,EXN.TO,
654454107,NBY.V,
301921102,,No best match available
865126106,,No best match available
301950101,AZM.V,
02146R101,,No best match available
68558W102,ORTh.V,
30237P106,FMBM.PK,
306905100,,No best match available
30739P109,,No best match available
312059108,FBSS.O,
316570100,FPPP.PK,
00433U209,,No best match available
562694109,MCAP.PK,
32053H101,FIh.V,
828229203,SSE.V,
335934105,FM.TO,
302591102,FPX.V,
890520109,TXT_u.TO,
08410Q109,,No best match available
05335P109,XLY.V,
894353101,TVL.V,
731916102,POM.TO,
30252D103,,No best match available
239590201,,No best match available
09368H109,BXXX.CD,
04519R106,,No best match available
34967D101,FT.TO,
71642P109,,No best match available
095768107,,No best match available
01438U400,ALD.V,
350891206,,No best match available
74386V100,,No best match available
353487200,,No best match available
89131L108,TORQ.V,
356500108,FRU.TO,
90922H207,UNI.TO,
29330R100,EGM.V,
G29195131,,No best match available
363906108,,No best match available
30024G103,TNA.V,
03077Y107,PAOS.PK,
828426106,,No best match available
371485301,GNBT.PK,
493748107,,No best match available
36171B300,GGL.V,
376394102,GVC.TO,
37636Q106,GIT.V,
234067205,DJI.V,
44053J201,HPL.V,
056620107,,No best match available
75101V101,RPC.V,
254848104,DMX.V,
64044N103,,No best match available
38076R109,,No best match available
380932103,GBNh.V^H16,
55378N107,MTY.TO,
381149103,GPXM.PK,
544312101,LA.V,
13467N108,CAV.V,
115867202,BWMG.PK,
29266X105,ENGh.V,
83607X100,,No best match available
38655P201,GPG.V,
389914102,GC.TO,
39141Y103,GWGh.V^A17,
54142G100,,No best match available
893459305,TAKD.PK,
36150T108,,No best match available
399900208,GSAh.V,
403918105,,No best match available
14159N208,EKG.V,
414567206,,No best match available
756825303,ROCh.V,
090690108,RX.V,
423325307,HLTOY.PK,
95818P007,,No best match available
77174P300,RCT.V,
053750105,,No best match available
437183205,HLFN.PK,
439734104,HFBC.O^G19,
68268C107,OEG.V,
448943100,HYD.V,
448956102,,No best match available
44923F108,,No best match available
69353K202,,No best match available
465448108,ICL.V,
46060X107,,No best match available
451920409,IDL.V,
45648H105,,No best match available
45772J208,ISM.CD,
009120403,IQ.V,
80100R101,STC.V,
45810J103,ITKG.PK,
458189107,,No best match available
029569407,ARSC.PK,
458968104,,No best match available
291014108,,No best match available
G5086A114,,No best match available
86881M104,SURG.V,
13708P201,CVV.V,
45937P107,,No best match available
356455204,FVL.TO,
656529104,,No best match available
46026R103,,No best match available
92531V106,,No best match available
46050R102,ITH.TO,
298804105,,No best match available
88337V100,TLT.V,
461193104,,No best match available
97653G100,,No best match available
98959V106,ZNX.V,
465927101,,No best match available
878519107,,No best match available
349915108,FVI.TO,
20588Y400,CLC.TO^F16,
45824L102,,No best match available
48826D201,KLS.TO,
296437106,ESK.V,
09251U100,PXX.TO^L18,
019226109,AHP.V,
654484104,NB.TO,
498696103,KDX.TO^G18,
00829A601,AGG.V,
500444104,KOLR.PK,
59012H104,,No best match available
V0195Q103,,No best match available
95024Q302,,No best match available
10778T105,BRY.TO,
72811X204,PLY.V,
270116106,ERLh.V,
76131P106,RGD.V,
29258Y103,EDR.TO,
52886U103,,No best match available
317716108,,No best match available
665803102,,No best match available
82639W106,SMT.TO,
779899202,ROXG.TO,
54139C104,,No best match available
G8052E102,,No best match available
55068L106,LRL.V^D17,
276165701,ECXh.V,
55335L103,,No best match available
553474107,,No best match available
554225102,MCBC.O,
554324400,BMK.V,
554905109,MKZ_u.TO,
555901107,,No best match available
58548A203,MLR.V,
828365106,,No best match available
98981A104,,No best match available
560912107,MJS.V,
381452101,,No best match available
26873J107,EMX.V,
572903102,,No best match available
410347108,HF.TO^F14,
292483203,ENA.V,
59548Q107,MSVB.O,
78467Y107,,No best match available
602532103,MMM.V,
748934106,,No best match available
602913105,MIOh.V,
561047101,MLG.TO^G13,
64115A402,NTWK.O,
690022108,OCG.V,
590815205,,No best match available
605038108,,No best match available
902166107,TDCh.V^H18,
025308107,MLY.V,
300410305,EVR.V,
42234M101,HRTT.PK,
98979X108,ZMA.V,
62541D107,,No best match available
62541J104,,No best match available
09254X101,MUJ,
88833T104,TIC.V,
62875E101,,No best match available
81732K100,,No best match available
268449105,,No best match available
037622107,,No best match available
68618L203,,No best match available
635905102,,No best match available
169464104,CHWE.PK,
29258V109,,No best match available
74623Q104,NIC.V,
03099Q934,,No best match available
134808203,CNE.TO,
644902108,NGGh.V^I15,
667271100,,No best match available
L69683305,,No best match available
653905109,NKO.TO^C19,
863363305,SBW.V,
653917104,NIO.V,
918474206,,No best match available
92765V103,,No best match available
655568103,,No best match available
20451T306,,No best match available
862759107,SMD.V,
65626P101,NOT.V,
768027203,RVTI.PK,
656914108,NTCh.V^H17,
659012108,NODB.PK,
436871404,HII.AS^C13,
66510M204,NDM.TO,
072777105,,No best match available
667270201,NWYF.PK,
667516108,NWIN.PK,
67000Y104,,No best match available
921428108,VRB.V,
677347007,,No best match available
80933A101,,No best match available
966785305,,No best match available
80917W202,SCRH.PK,
29873T307,EOX.TO,
683345201,,No best match available
30399A939,,No best match available
685921108,,No best match available
68827L101,OR,
292671708,EFR.TO,
18975Y108,,No best match available
69341K108,,No best match available
69367V103,,No best match available
69444E108,,No best match available
50015Q100,,No best match available
01434T100,IRON.TO,
92202K207,VAN.V,
694929100,,No best match available
695942102,,No best match available
69805W101,,No best match available
443628102,HBM.TO,
98906U300,ZNNC.PK,
703693200,,No best match available
704699107,PGC.O,
70468W107,,No best match available
704911106,,No best match available
75774C109,,No best match available
654485101,,No best match available
57055L107,MRKR.O,
846785608,SPE.TO^F18,
13758Y201,CML.V,
721530103,PLBN.PK,
696434208,PLL.V^I15,
13710X101,,No best match available
739369106,,No best match available
76689T104,,No best match available
73755F100,,No best match available
268259108,,No best match available
730153202,,No best match available
13711B108,CSQ.CD,
835426206,SOQh.V^B16,
74266J102,PMX.V,
880841101,TRA.V,
74326T108,,No best match available
74341P107,,No best match available
48299K922,,No best match available
747952109,QTA.V,
755902202,,No best match available
75746K304,,No best match available
65567N107,,No best match available
083684100,,No best match available
373686104,,No best match available
44570P201,HOC.V,
86944A105,SGM.V^G19,
766910103,REI_u.TO,
77434W202,RDIJ.J,
774903108,,No best match available
775903206,,No best match available
11801R108,,No best match available
780919205,RYSMF.PK,
872606108,,No best match available
27580T107,EW.V,
78462F103,,No best match available
784921108,SLIh.V^E16,
785246109,SBB.TO,
92330B103,,No best match available
790595102,,No best match available
399455203,,No best match available
306071101,FO.V,
919162107,,No best match available
03674T105,,No best match available
Q22628103,,No best match available
62999L932,,No best match available
58446X206,,No best match available
816911101,,No best match available
14068G997,,No best match available
817499106,SIR.V,
745915108,PUR.TO^B18,
85511Y108,DIAM.TO,
57681U109,,No best match available
403527104,,No best match available
587582107,ML.TO^J14,
603465105,MWX.V,
550372106,LUN.TO,
842632101,,No best match available
84359Y106,STPJF.PK,
926795105,VKIN.PK,
82835P103,SVM.TO,
84920P105,SPSa.V,
04854Q101,AGB.V^G19,
85525T202,SAM.TO,
69946T207,TEUM.O,
69338U101,PHX.TO,
50544R108,LTX.V,
15116L102,CUBE.CD,
00652E506,,No best match available
63009M100,NTS.V,
74975F201,,No best match available
078314705,BXE.TO,
86888W105,SRYB.PK,
87252K107,,No best match available
874915101,,No best match available
876851106,,No best match available
909172504,USS.V,
87972L104,TMCV.PK,
29390Q109,,No best match available
88033T102,,No best match available
88346B103,TMG.V,
019774108,NPC.TO^G13,
887902104,,No best match available
88831E109,TLA.V,
105254106,BMWh.V^L18,
040521106,AZ.TO^H18,
89156A102,,No best match available
451353106,,No best match available
09369M107,BITK.V,
892917303,,No best match available
621886100,MLC.NLB,
895921104,,No best match available
89600C100,,No best match available
87310A109,TWC.TO,
86769Q102,,No best match available
85284P102,STMP.V,
899910103,,No best match available
67575Y109,OVT.V,
45069D203,,No best match available
903914208,UPLC.PK,
83401X108,,No best match available
909458101,UBOH.O,
134828102,CCB.V,
949474100,,No best match available
86860J106,FIRE.TO,
629815101,NKW.V,
74347D207,PCY.TO,
37945M200,BOBh.V,
916887102,,No best match available
48023P106,JSDA.PK,
218139202,,No best match available
917919102,,No best match available
45671C106,IGh.V,
92232F202,,No best match available
75686Y405,RPX.V,
98978C105,ZUM.V,
62544X209,,No best match available
92625W101,VIT.V,
926924101,,No best match available
657477105,,No best match available
47737R101,,No best match available
975529108,,No best match available
29786T105,ETX.TO,
32076V103,FR.TO,
92852B101,VCI.V,
46261R107,,No best match available
934632209,,No best match available
94154L209,WFGh.V,
947902102,,No best match available
29271B106,,No best match available
G3040R158,,No best match available
803007103,,No best match available
202372108,,No best match available
79547T100,,No best match available
82699X937,,No best match available
17185N100,,No best match available
959907205,WRY.V,
960908309,WPRT.TO,
39119X103,GQ.V,
92890W109,WAIh.V^E17,
963900105,,No best match available
136637105,SPI.V,
42703A208,HBRM.PK,
96948A100,,No best match available
972907109,,No best match available
60299R930,,No best match available
02264P309,,No best match available
86277F846,SOGh.V,
92346R100,VG.TO^G14,
984846105,YZCAY.PK,
00818V103,,No best match available
855157103,SNA.CD,
34416Q109,FCCG.PK,
32043P106,FGBI.O,
44043J204,,No best match available
756764106,RLH,
68210P107,,No best match available
71299D938,,No best match available
23256A100,,No best match available
042068106,,No best match available
169423100,,No best match available
740367404,PFBC.O,
83545R207,SOFO.PK,
270318108,EFTI.PK,
292762101,,No best match available
68234M106,,No best match available
G39320117,,No best match available
24242R108,,No best match available
G03910109,,No best match available
176682102,,No best match available
630075109,,No best match available
74973L101,,No best match available
09059E100,BOTH.PK,
58436J100,MDIN.PK,
825908106,,No best match available
025353103,,No best match available
10947N104,BTSR.PK,
35907K204,,No best match available
848940300,,No best match available
27785A200,,No best match available
426927109,HTBK.O,
G55312105,,No best match available
511637100,LBAI.O,
83083D206,,No best match available
20368X101,TCFC.O,
69834N106,PUC.V,
33582V108,,No best match available
05566T101,,No best match available
20343H106,,No best match available
05461R101,,No best match available
562750109,MANH.O,
911301109,,No best match available
15235H107,,No best match available
12618T105,CRAI.O,
09660L105,DHF,
00687R100,ADNY.PK,
462028101,,No best match available
517942108,LHO^L18,
90331S109,,No best match available
982569105,WUHN.PK,
00599X930,,No best match available
813903101,SFDL.PK,
031652100,AMKR.O,
055668107,,No best match available
556302107,,No best match available
140677105,CPSO.PK,
45665Q103,IPCC.O^G18,
84129R100,,No best match available
69806Y106,POE.V,
92276F100,VTR,
345526107,FGFH.PK,
09254A101,MUS,
69372L850,,No best match available
86606G101,SMMF.O,
366652105,GRUA.PK,
62473L309,,No best match available
319462107,FIZN.PK,
294752100,,No best match available
45767M109,,No best match available
32110J108,,No best match available
26143X100,,No best match available
34637U301,FRMC.PK,
30049R209,EVOL.O,
62874N607,,No best match available
804137107,,No best match available
25386R101,,No best match available
45768S105,IOSP.O,
00856J202,AGTK.PK,
