,RIC,error
97717X420,,No best match available
75486K100,,No best match available
33939L738,,No best match available
45664X109,,No best match available
233051481,,No best match available
233051515,,No best match available
53099L930,,No best match available
47632B102,,No best match available
50133S103,KSHB.PK,
356390104,FRHC.PK,
78468R796,,No best match available
78478D100,STGGQ.PK,
02072L409,,No best match available
26924G508,,No best match available
78468R770,,No best match available
962084109,,No best match available
78468R754,,No best match available
78468R762,,No best match available
25490K372,,No best match available
25490K117,,No best match available
25490K380,,No best match available
34959J108,FTV,
92206P103,,No best match available
92204G105,,No best match available
694740200,PPEh.V,
81727U105,SENS.K,
46137V605,,No best match available
78463X152,,No best match available
05351W103,AGR,
242315109,DLS.V,
553443102,MPX.CD^B19,
68235C107,OCX,
G4418R101,,No best match available
02136K108,ATI.V,
V0393H103,,No best match available
81374A105,SCWX.O,
37249N102,,No best match available
46641Q605,,No best match available
92532W103,VSM,
97717X297,,No best match available
97717X313,,No best match available
02072L300,,No best match available
69355W105,PRD.V^I16,
G16234109,,No best match available
00401C108,ACIA.O,
98475Y105,YRIV.PK,
13740W107,,No best match available
67059N108,NTNX.O,
75101R100,,No best match available
42704L104,HRI,
G33856108,,No best match available
G8789K124,,No best match available
74373B109,PTI.O,
52468L109,,No best match available
52468L208,,No best match available
52468L406,,No best match available
007628209,APC.V,
52468L307,,No best match available
518410105,LBL.V,
784730103,SSRM.O,
75605A405,,No best match available
97717X255,,No best match available
97717X289,,No best match available
97717X271,,No best match available
97717X263,,No best match available
46435G656,,No best match available
46435G649,,No best match available
46435G664,,No best match available
873379101,TRHC.O,
92840Y106,,No best match available
849431101,SBPH.O,
40054A108,SUPV.K,
09784Y108,BNP.TO,
185063104,CLSD.O,
80599A932,,No best match available
044902104,,No best match available
44052U108,,No best match available
67113P107,,No best match available
92189F577,,No best match available
78464A110,,No best match available
253748305,DFFN.O,
75605A504,,No best match available
75605A603,,No best match available
36164Y101,GCP,
69012T206,OTLK.O,
05366U100,AVXS.O^E18,
74641L103,,No best match available
49877M108,,No best match available
72580T202,PVOT.CD,
085900108,,No best match available
84725L309,,No best match available
407038108,,No best match available
74933L100,,No best match available
74933H109,,No best match available
74933P101,,No best match available
74933M108,,No best match available
74347B847,,No best match available
87357P100,TCMD.O,
85833F100,,No best match available
15644G104,CTRC.O,
15136A102,CDEV.O,
60855D101,MBRX.O,
28106W103,EDIT.O,
Q8922K105,,No best match available
86672D107,,No best match available
71678F108,PRQ.TO,
30064C103,XCT.TO,
75615P103,RETA.O,
19625F200,,No best match available
221015100,CRVS.O,
052776101,,No best match available
05582R105,,No best match available
158520205,CHMP.PK,
05581U109,,No best match available
46090A804,,No best match available
872917109,TVI.V,
81728J109,SRTS.O,
87601A107,TNX.TO,
74365N103,PTIX.PK,
74347B532,,No best match available
26432K108,DUC,
95766H106,,No best match available
04957F101,,No best match available
28661D102,ELIO.PK,
132061805,,No best match available
11953Q106,,No best match available
69374H709,,No best match available
97717X560,,No best match available
47103U209,,No best match available
47103U100,,No best match available
10575Q106,,No best match available
05535M104,,No best match available
921946810,,No best match available
921946794,,No best match available
31866L309,,No best match available
31866L200,,No best match available
586320103,,No best match available
31866L507,,No best match available
31866L408,,No best match available
17163X104,,No best match available
381430305,,No best match available
381430404,,No best match available
27889B104,EYTH.PK,
89399X000,,No best match available
225847102,CTX.TO,
78468R747,,No best match available
29265G103,,No best match available
293570107,ESI.TO,
047649108,ATKR.K,
44599K936,,No best match available
26924G805,,No best match available
26924G706,,No best match available
46138E834,,No best match available
92243L107,VXL.V,
656357100,NRIS.PK,
33738R878,,No best match available
74255Y201,,No best match available
74255Y300,,No best match available
60250M201,,No best match available
92647N857,,No best match available
55303A105,MGP,
28249U105,EIGR.O,
53046P109,LEXEA.O^G19,
47804J701,,No best match available
47804J883,,No best match available
47804J875,,No best match available
47804J867,,No best match available
47804J800,,No best match available
27888N109,ZEST.PK,
87240Y102,,No best match available
87239W109,,No best match available
87239X107,,No best match available
87809T106,,No best match available
87809R100,,No best match available
87818P103,,No best match available
91099V938,,No best match available
132061870,,No best match available
27888J108,ECS.TO^G19,
46641Q704,,No best match available
46641Q506,,No best match available
301505855,,No best match available
301505863,,No best match available
45688C107,NGVT.K,
98585M108,YIN.O,
155905102,,No best match available
46136U103,IVQu.TO,
25490K265,,No best match available
25490K257,,No best match available
25490K240,,No best match available
97717X214,,No best match available
97717X131,,No best match available
40421B102,,No best match available
29278D105,ENIC.K,
29261D104,,No best match available
44053D105,,No best match available
46436B102,,No best match available
46436T103,,No best match available
46436R107,,No best match available
00782L107,,No best match available
37246B101,,No best match available
00774U107,AGHC.PK,
45826J105,NTLA.O,
33739P509,,No best match available
33739P608,,No best match available
33739P806,,No best match available
78470P309,,No best match available
78470P200,,No best match available
84842N105,,No best match available
37954Y889,,No best match available
38055D105,,No best match available
18383M167,,No best match available
233051499,,No best match available
00162Q494,,No best match available
84841T103,,No best match available
531229888,BATRK.O,
531229854,FWONK.O,
53199L939,,No best match available
55452R107,,No best match available
55452P101,,No best match available
55453X103,,No best match available
55454N104,,No best match available
84841X104,,No best match available
84841W106,,No best match available
71723F103,PZRXQ.PK,
91851C201,EGY,
55378T104,,No best match available
36870A108,GEMP.O,
032108102,,No best match available
44053P108,,No best match available
46435G532,,No best match available
04521X208,AEEX.PK,
G3402M102,,No best match available
71377L109,,No best match available
97717X198,,No best match available
97717X172,,No best match available
97717X156,,No best match available
97717X149,,No best match available
12326C105,BFST.O,
90171V204,TRWH.K,
51476W107,,No best match available
301505772,,No best match available
301505830,,No best match available
22164K101,COTV.K^H18,
40829T101,HMMR.PK,
98979F107,ZOM,
37954Y764,,No best match available
74587B101,PLSE.O,
37955P200,,No best match available
459283107,CO.CD,
37954Y798,,No best match available
37954Y772,,No best match available
45409B479,,No best match available
45409B487,,No best match available
00765F101,AAV.TO,
46138J759,,No best match available
44053E103,,No best match available
67076E107,JHD,
46641Q886,,No best match available
630104107,NH.O,
46435G623,,No best match available
46435G615,,No best match available
46435G599,,No best match available
46435G581,,No best match available
46435G573,,No best match available
46435G565,,No best match available
46435G557,,No best match available
46435G540,,No best match available
46435G631,,No best match available
33740Y101,,No best match available
05465L100,AXV.V,
16954L105,COE,
452924400,IGP.V,
17162D109,,No best match available
17162G102,,No best match available
05581X103,,No best match available
44053G306,,No best match available
226534709,,No best match available
46435G524,,No best match available
98923T104,ZDGE.K,
92499Y936,,No best match available
G0084W101,,No best match available
43110A104,HHDS.PK,
03835L108,APVO.O,
00848K101,UAVS.K,
45783G201,,No best match available
064520109,BPRN.O,
816212104,SELB.O,
499113108,KNT.V,
90138F102,TWLO.K,
H00263105,,No best match available
92047W101,VVV,
65339B100,,No best match available
35473P306,,No best match available
35473P108,,No best match available
35473P207,,No best match available
35473P405,,No best match available
75703X109,RMNh.V^C19,
47580P103,JELD.K,
453204109,PI.O,
00162Q528,,No best match available
00162Q510,,No best match available
87184Q107,SYRS.O,
43283X105,HGV,
700517105,PK,
457464105,,No best match available
25460E869,,No best match available
47103U308,,No best match available
47103U407,,No best match available
47103U605,,No best match available
47103U506,,No best match available
26922A784,,No best match available
48283N106,KDMN.K,
53567X101,LN,
19761L300,,No best match available
19761L201,,No best match available
19761L102,,No best match available
49299X930,,No best match available
00162Q544,,No best match available
00162Q536,,No best match available
46434V514,,No best match available
33739P707,,No best match available
09625V107,,No best match available
891054603,TXG.TO,
25490K190,,No best match available
46435G474,,No best match available
46435G441,,No best match available
68752L100,KIDS.O,
55453L109,,No best match available
55453M107,,No best match available
92207U101,,No best match available
92207T104,,No best match available
92207Q100,,No best match available
922032107,,No best match available
154130108,CENMF.PK^D12,
87266J104,TPIC.O,
005098108,GOLF.K,
82900L102,SMPL.O,
22027E409,,No best match available
03476L102,SOAN.PK,
004892105,ACBM.PK,
95827Q103,,No best match available
17253G102,CTO.V,
22942F101,,No best match available
23077R100,,No best match available
233051440,,No best match available
78468R119,,No best match available
78468R127,,No best match available
41165F101,,No best match available
46435G516,,No best match available
46434G863,,No best match available
46137V415,,No best match available
95766P108,MNP,
15199P939,,No best match available
20084V306,,No best match available
874224207,TLND.O,
18972D107,CEOh.V,
013872106,AA,
09075A108,,No best match available
752378109,RNDB.O,
35969P109,,No best match available
49714P108,KNSL.O,
98585X104,YETI.K,
30258D107,,No best match available
00768Y586,,No best match available
37954Y731,,No best match available
32051X108,FHB.O,
05070R104,BOLD.O,
74366E102,PTGX.O,
25499E930,,No best match available
92940L103,WCFB.PK,
33939L696,,No best match available
33939L688,,No best match available
30227M105,XOG.O,
G21612109,,No best match available
132061706,,No best match available
62525M107,MULG.PK,
G7243H107,,No best match available
00773Q107,,No best match available
46138E859,,No best match available
97719H100,,No best match available
97719D109,,No best match available
97719G201,,No best match available
97718Q200,,No best match available
97719L101,,No best match available
97718P111,,No best match available
05502L105,AZRX.O,
00214Q500,,No best match available
00938A104,AIRG.O,
44053T100,,No best match available
Y41053102,,No best match available
44053K109,,No best match available
92852K200,OTTV.PK,
558868105,MDGL.O,
25490K166,,No best match available
53566Q107,,No best match available
444904403,,No best match available
00400R866,,No best match available
55304A104,,No best match available
52468L505,,No best match available
59515Q106,,No best match available
76156V202,REW.V,
04965B100,ATOM.O,
14141X108,,No best match available
150921104,,No best match available
44485Q203,EROX.PK,
26518Q102,DEN.TO^I17,
63910B102,NLS,
14068E109,CAPS.PK,
45770X100,,No best match available
774515100,RCKY.O,
82981J109,SITC.K,
853612109,,No best match available
423501105,HMGN.PK,
165167107,CHK,
786598300,SGA.O,
144418100,,No best match available
225447101,CREE.O,
42223C106,,No best match available
28622M100,,No best match available
25490K182,,No best match available
747545101,QCP^G18,
12799F932,,No best match available
50218P107,LKSD.K,
25787G100,DFIN.K,
87832Q103,TECR.PK,
G5509L101,,No best match available
819320102,SNM.V,
379336100,,No best match available
Y8172W107,,No best match available
84699X008,,No best match available
228903100,CRY,
460588106,IPAH.PK,
101541100,,No best match available
913483103,UEIC.O,
26923G855,,No best match available
21241B100,CTRA.K,
G0177J108,,No best match available
09247D105,BKN,
46130L109,,No best match available
46132P108,IIM,
6706K4105,,No best match available
706582202,PENC.PK,
24610V103,VMM,
246100101,,No best match available
24610T108,VFL,
74255Y409,,No best match available
74255Y508,,No best match available
018626101,,No best match available
30257X104,FBK,
88399L933,,No best match available
29267A203,,No best match available
29978A104,EVBG.O,
29472R108,ELS,
67077N106,JHB,
33739P871,,No best match available
74157K846,,No best match available
33739P889,,No best match available
88339J105,TTD.O,
909911109,UBCP.O,
78516C106,,No best match available
66988N106,NOVN.O,
75952R209,RELV.O,
26856L103,ELF,
03835C108,,No best match available
276217106,,No best match available
913356101,UVCL.PK,
867931602,SCON.O,
444859102,HUM,
31730E101,FIL.V,
925602203,,No best match available
800111106,SDON.PK,
398132100,GSUM.O,
05367P100,AVID.O,
461202103,INTU.O,
26924G854,,No best match available
40624Q203,HALL.O,
269388104,,No best match available
26924G862,,No best match available
25065D100,DEST.O,
694873100,,No best match available
824889109,SCVL.O,
88032L209,TENX.O,
14070T102,CSTR.O,
04302Q109,ATMS.PK,
03009T101,,No best match available
67061E104,NMT,
67061F101,,No best match available
67061Q107,NMY,
67061U108,,No best match available
67064R102,NPV,
011311107,ALG,
03234A109,AMTL.O^K96,
245915103,DDF,
595017104,MCHP.O,
52170U207,,No best match available
976512103,,No best match available
101044105,BOMN.O,
41754X109,,No best match available
471109108,,No best match available
168615102,CHS,
00808Y208,AEMD.O,
76028H209,,No best match available
11499Z933,,No best match available
25460E208,,No best match available
25460E109,,No best match available
381430529,,No best match available
038237103,,No best match available
55454L108,,No best match available
M7061C100,,No best match available
761519008,,No best match available
55453N105,,No best match available
559235403,MAGAA.PK,
55453P100,,No best match available
359664109,FLGT.O,
88399Q932,,No best match available
40399H008,,No best match available
G0726L125,,No best match available
05945F103,BANF.O,
287711824,,No best match available
023111206,AMRN.O,
46435G433,,No best match available
9415EQ108,,No best match available
H1467J104,,No best match available
98979T206,ZPAS.PK,
30242L108,FFWC.PK,
89351T401,TRZ.TO,
37954Y715,,No best match available
37954Y814,,No best match available
37954Y780,,No best match available
75899Q934,,No best match available
00773T101,ASIX.K,
23305L206,DZSI.O,
29414T105,EOSS.PK,
91912H108,VNR.TO,
64065P102,,No best match available
64156L101,NSU.TO^C19,
17161Q101,,No best match available
12556E102,,No best match available
22266L106,COUP.O,
67424L100,,No best match available
30041T104,MRAM.O,
66976U104,NZC.TO,
73102V105,POLA.O,
00653L202,ATXG.PK,
46138J791,,No best match available
46138J833,,No best match available
46435GAA0,,No best match available
46641Q803,,No best match available
67092P102,,No best match available
316092840,,No best match available
316092824,,No best match available
316092782,,No best match available
316092832,,No best match available
316092790,,No best match available
316092816,,No best match available
87975M109,TELO.V,
92550T107,VTNL.PK,
46641Q878,,No best match available
88799D937,,No best match available
97651K103,,No best match available
H17182108,,No best match available
44053G405,,No best match available
34988V106,FOSL.O,
36174X101,GGP^H18,
09253T101,MVT,
33738R829,,No best match available
33738R852,,No best match available
33738R837,,No best match available
155792104,,No best match available
33738R811,,No best match available
801056102,SANM.O,
33738R845,,No best match available
33738R860,,No best match available
95766L107,,No best match available
921132106,,No best match available
973149107,,No best match available
44053X101,,No best match available
44053M105,,No best match available
598039105,MSL,
74934A103,,No best match available
74934L109,,No best match available
896095106,TCBK.O,
45899N934,,No best match available
74934W105,,No best match available
74934C109,,No best match available
00768Y560,,No best match available
33738R795,,No best match available
969450105,,No best match available
008916108,,No best match available
000942102,,No best match available
038336103,ATR,
722015104,,No best match available
67103H107,ORLY.O,
92532R203,VCSY.PK,
45168Q204,,No best match available
709796106,,No best match available
V7780T103,,No best match available
03965L100,ARNC.K,
73179P106,POL,
466313103,JBL,
032108300,,No best match available
287711816,,No best match available
751907304,,No best match available
035255108,ANIK.O,
35473P504,,No best match available
46062R108,,No best match available
588327106,MMBI.OB^C08,
759351604,RGA,
74255Y607,,No best match available
46090A879,,No best match available
M51474118,,No best match available
17899E933,,No best match available
37990V204,,No best match available
148881105,,No best match available
98385X106,,No best match available
31868A103,,No best match available
63905A200,NTZ,
683960108,,No best match available
017427105,,No best match available
31867C118,,No best match available
046353108,AZN,
09255T109,,No best match available
373865104,GABC.O,
802013102,,No best match available
84763M201,SPGZ.PK,
716599105,,No best match available
45964K104,,No best match available
67060D107,NTC,
67060P100,NNC,
88830M102,TWI,
969490101,,No best match available
008914202,,No best match available
67060F102,,No best match available
67060Q108,NOM,
288853104,PERY.O^J18,
41013J107,,No best match available
746922103,PMO,
26829L107,ECN.TO,
344159108,,No best match available
857689103,,No best match available
917912206,,No best match available
12514G108,CDW.O,
421946104,HR,
004239109,AKR,
74347B417,,No best match available
09247B109,,No best match available
09247C107,,No best match available
09247E103,,No best match available
09247U107,,No best match available
556304202,,No best match available
89628W302,,No best match available
84741T104,SPE,
H8817H100,,No best match available
875465106,SKT,
83080P103,,No best match available
40423K100,HHBT.PK,
343389102,FTK,
020002101,ALL,
33740F409,,No best match available
72663E205,NPT.CD,
33740F508,,No best match available
00768Y578,,No best match available
81720R109,SNES.O,
00499J932,,No best match available
450056106,IRTC.O,
362409104,GTYH.O,
N70544106,,No best match available
33740G100,,No best match available
458751302,LINK.PK,
535919401,LGFa,
70156Q107,,No best match available
68752M108,OFIX.O,
M15332121,,No best match available
G7T16G103,,No best match available
M6786D104,,No best match available
M4146Y108,,No best match available
014384200,,No best match available
518416300,,No best match available
698813102,PZZA.O,
87402A108,TBL.TO,
46132H106,VCV,
92112Q104,,No best match available
46132K109,VPV,
37253A103,THRM.O,
068463108,BBSI.O,
35473P603,,No best match available
84841V108,,No best match available
526262100,,No best match available
816922108,SMF.TO,
09239B109,BL.O,
G637AM102,,No best match available
98980A105,ZTO,
74766D100,QTNA.O^F19,
77208P102,RCKE.PK,
37958D105,,No best match available
078137106,,No best match available
46132J102,,No best match available
92112W101,,No best match available
50511P101,,No best match available
864323100,SUBCY.PK,
027649102,,No best match available
09247Q106,,No best match available
95766E103,,No best match available
302695101,,No best match available
89530U105,,No best match available
529898108,LBY,
6706L0102,,No best match available
92204C104,,No best match available
746819101,,No best match available
74933V108,RARX.O,
670734102,NMS,
36165L108,GDS.O,
302445101,FLIR.O,
61972D107,,No best match available
87975L101,TMRR.PK,
00753U102,,No best match available
63889N103,NHEL.PK,
194693107,CIGI.TO,
76112Y100,,No best match available
94624Q101,WAYN.PK,
98850P109,YUMC.K,
05635W101,,No best match available
37940U108,,No best match available
92206Y104,,No best match available
286199203,,No best match available
39986L109,GRWG.PK,
824543102,SHLO.O,
984245100,YPF,
247357106,,No best match available
05970V106,BCTF.O,
400491106,SIM,
40049C102,,No best match available
26924G821,,No best match available
86677E100,,No best match available
70555R102,PEER.PK,
21871W101,CRTG.PK,
19239C106,CCA.TO,
828815100,SWWI.PK,
76155H105,,No best match available
861642403,SGY^E18,
715914107,,No best match available
920944105,,No best match available
83307A103,,No best match available
31866N107,,No best match available
109696104,BCO,
31866J106,,No best match available
09255L106,,No best match available
94110N109,,No best match available
17163M108,,No best match available
59633P105,,No best match available
45783G102,,No best match available
61744H105,MSD,
09254J102,MUA,
737464107,,No best match available
781748108,,No best match available
32006W106,FDEF.O,
133131102,CPT,
6706D8104,,No best match available
246101109,VCF,
493143101,,No best match available
09258E109,MHE,
95766V105,,No best match available
46500E107,ISO.V,
716768106,,No best match available
845770106,,No best match available
82935M109,SHI,
01879R106,AWF,
G2109M100,,No best match available
76329W103,RCH.TO,
233051465,,No best match available
75971D108,,No best match available
910535608,,No best match available
232556100,,No best match available
45781V101,IIPR.K,
233051473,,No best match available
87538X105,TLF.O,
004934105,,No best match available
017486101,,No best match available
744290305,,No best match available
609027107,MCRI.O,
01853E204,,No best match available
44544R101,,No best match available
04964A103,ATRM.PK,
08437M107,,No best match available
457642205,INOD.O,
206787103,CNDT.K,
78470E205,,No best match available
78470E106,,No best match available
058586108,BLDP.TO,
29476L107,EQR,
597880103,MHGI.PK,
76009U104,,No best match available
099724106,BWA,
565011103,,No best match available
359678109,FLL.O,
892081100,,No best match available
78462K102,,No best match available
58464T202,MDCN.PK,
74641F106,,No best match available
847215100,SPTN.O,
360912406,,No best match available
51508L103,,No best match available
804395101,BFS,
884402207,,No best match available
74641W109,,No best match available
95766W103,,No best match available
983845108,,No best match available
136383106,,No best match available
63873X109,,No best match available
974250102,WINA.O,
71377A103,PFGC.K,
98872F204,YUMA.K,
513272104,LW,
78074G200,ROYL.PK,
57699M933,,No best match available
G88576106,,No best match available
69323T101,PCM,
349907105,,No best match available
04280A100,ARWR.O,
26922A768,,No best match available
26922A776,,No best match available
359523107,FTEK.O,
88018X102,,No best match available
220587109,CLDB.O,
386490205,,No best match available
802014100,SFEF.PK,
225401108,CS,
029570108,,No best match available
191241108,KOF,
47009M400,JAG.TO,
G0551A103,,No best match available
19247R103,RFI,
46138G813,,No best match available
46138J627,,No best match available
48171T207,CBT_u.TO,
717528103,,No best match available
12989J108,CGY.TO,
25460E505,,No best match available
59100U108,CASH.O,
49271V100,KDP,
381430545,,No best match available
641144308,,No best match available
713655108,,No best match available
833635105,SQM,
04648X107,,No best match available
730529104,,No best match available
46130M107,,No best match available
46133F109,,No best match available
46133J101,,No best match available
46435G417,,No best match available
011662004,,No best match available
195872106,,No best match available
29269R105,EFX.TO,
880192109,TEI,
456910306,IMCI.PK,
60886R103,,No best match available
68268N103,,No best match available
067774109,BKS^H19,
97717Y709,,No best match available
571903202,MAR.O,
019223106,,No best match available
904034105,,No best match available
077454106,BDC,
220317101,,No best match available
37933G108,,No best match available
134800101,,No best match available
74727A104,QCRH.O,
201607108,,No best match available
90290T205,,No best match available
M0392N101,,No best match available
62944W207,NVIC.PK,
741454102,,No best match available
670872100,,No best match available
00434Y101,,No best match available
92214X106,VREX.O,
46132E103,VKI,
34499Z000,,No best match available
103304101,BYD,
162828107,CKPT.O,
243537107,DECK.K,
390320109,GECC.O,
66920H209,,No best match available
01345P106,ALBO.O,
03599Z939,,No best match available
22160K105,COST.O,
457660108,,No best match available
29274F104,ENIA.K,
85336L109,SDI,
000949107,,No best match available
95766G108,,No best match available
529043101,LXP,
895925105,TGIC.PK,
24610W101,,No best match available
989133301,ZAR.TO,
00775N102,ADGO.PK,
769397100,RVSB.O,
27887Q103,BOPT.PK^F19,
88339B102,MVEN.PK,
62474G200,,No best match available
683755102,,No best match available
124830100,CBL,
225302108,,No best match available
696077403,PTN,
749114104,QMCI.PK,
589405109,,No best match available
G6852T105,,No best match available
758849103,REG.O,
32020R109,FFIN.O,
466189107,,No best match available
549486108,,No best match available
703481101,PTEN.O,
45780T206,IPO.TO,
336453105,,No best match available
Y3799D939,,No best match available
45337C102,INCY.O,
292052305,NYNY.O,
374689107,ROCK.O,
465741106,ITRI.O,
07317Q105,BTE.TO,
96812T102,WRD^B19,
12699R945,,No best match available
37954Y699,,No best match available
03070Q101,,No best match available
917047102,URBN.O,
156492100,CNTY.O,
14575E105,CARS.K,
913543104,UFPI.O,
46641Q845,,No best match available
045604105,,No best match available
67001V109,NSTM.PK,
47103U886,,No best match available
554335208,MACE.PK,
651290108,NFX^B19,
380355107,GSY.TO,
879378404,,No best match available
52468L604,,No best match available
G4740B105,,No best match available
879273209,TEO,
985290105,,No best match available
349853101,FWRD.O,
G10830100,,No best match available
09254K109,MZA,
101119105,BPFH.O,
337331102,,No best match available
806882106,SCHN.O,
00687E109,ATRX.PK,
95766K109,HIO,
33939L670,,No best match available
437877103,,No best match available
925550105,VIAV.O,
046265104,,No best match available
125151100,,No best match available
74332S201,,No best match available
483497103,KALV.O,
04516T105,GRR^D18,
730563103,,No best match available
433707205,HWGG.PK,
874161102,,No best match available
891013104,,No best match available
46132G108,,No best match available
954235107,,No best match available
68399Z934,,No best match available
00207R101,,No best match available
572901106,,No best match available
46133K108,,No best match available
46123M106,IDEA.PK,
649445103,NYCB.K,
92427X109,,No best match available
07329M100,BBAR.K,
50063B104,,No best match available
35999C938,,No best match available
59503A204,MBOT.O,
929358109,WVFC.O,
044908101,,No best match available
28473M100,,No best match available
444903108,,No best match available
151895109,,No best match available
737397604,POSC.PK,
912899507,,No best match available
46138E248,,No best match available
001941103,,No best match available
01626K206,ALMC.PK,
46138E131,,No best match available
701354300,PRKR.PK,
909408007,,No best match available
12564R103,CLHI.PK,
344123203,,No best match available
612570101,,No best match available
40048P104,,No best match available
87151H106,,No best match available
367626108,,No best match available
398502302,,No best match available
820280105,,No best match available
92511P103,,No best match available
866674104,SUI,
46435G425,,No best match available
14713L102,CASA.O,
08653C106,BEST.K,
556100105,,No best match available
556269108,SHOO.O,
25374Q404,,No best match available
89674K103,,No best match available
828806109,SPG,
277432100,EMN,
881451108,,No best match available
112830104,RA,
92790A207,,No best match available
61945Q102,,No best match available
G68657108,,No best match available
780915104,RMT,
47103U878,,No best match available
29273B104,NDRA.O,
233051432,,No best match available
44053C107,,No best match available
84764T304,SPDC.PK,
726900103,,No best match available
459875100,,No best match available
91139G107,URYL.PK,
844767103,,No best match available
84756E109,,No best match available
69399D931,,No best match available
902673102,UFPT.O,
16411R208,LNG,
00301T102,,No best match available
63563H109,,No best match available
67090J108,,No best match available
318687100,FBSI.PK,
91911V306,,No best match available
82599P935,,No best match available
382867109,,No best match available
88338H100,TH.TO,
925542102,,No best match available
001940105,ATA.TO,
751908104,,No best match available
957668106,,No best match available
200641108,,No best match available
20369M104,CFBI.O,
69324R104,PCSB.O,
032108409,,No best match available
232820100,,No best match available
67092P201,,No best match available
48266R207,KSBI.PK,
58470H101,MED,
67092P300,,No best match available
67092P409,,No best match available
67092P508,,No best match available
67092P607,,No best match available
48669A108,FRAC.K,
319426102,,No best match available
47804J859,,No best match available
89686D105,TRVG.O,
69374H881,,No best match available
411901101,,No best match available
67092P706,,No best match available
096631106,BEI_u.TO,
31604Q107,,No best match available
902691005,,No best match available
82452L104,PIXY.O,
136188117,RIGP_u.NLB,
47009K107,JAG,
65443B103,,No best match available
00400R858,,No best match available
G98338109,,No best match available
33740K101,FIV,
65342T106,NODK.O,
49835F104,KIWB.PK,
498990936,,No best match available
44931Q104,ICCH.O,
22834Q108,,No best match available
13767U109,,No best match available
18947K400,,No best match available
379302102,,No best match available
39054K108,GLUX.PK,
405217100,HAIN.O,
150838100,CGIP.PK,
147154207,,No best match available
10971P306,,No best match available
899040109,,No best match available
858098106,STCN.O,
556162105,MCZAF.PK,
03780P104,,No best match available
87970T208,,No best match available
G9376R100,,No best match available
470457102,,No best match available
784153108,,No best match available
59522J103,MAA,
565105103,,No best match available
67110P100,,No best match available
45782N108,INSE.O,
26861V104,,No best match available
75134P303,METC.O,
243798105,DWOG.PK,
81617J301,WTTR.K,
52468L703,,No best match available
481116101,JNCE.O,
03767D108,APEN.O,
947621207,WEBC.PK,
10481L100,,No best match available
82661L101,SGMA.O,
234264109,DAKT.O,
607660305,,No best match available
44999P931,,No best match available
835460106,,No best match available
42222G108,,No best match available
00756J104,ADX.CD,
H5861P103,,No best match available
G28365107,,No best match available
23332B106,DSPG.O,
454089103,IFN,
64124W304,NTII.PK,
573284106,MLM,
60740F105,MINI.O,
892356106,TSCO.O,
433550100,,No best match available
46132T100,,No best match available
46130W105,,No best match available
61745C105,IIF,
53803W206,LMSC.PK,
012653101,ALB,
00653D101,AAD.V^E19,
07556Q881,BZH,
294703103,,No best match available
31787P108,,No best match available
891069106,TPS.CD,
87953B109,,No best match available
49435R102,KRP,
042682203,ARTX.O,
53219K101,,No best match available
89156L108,TXP.TO,
00162Q486,,No best match available
23908L108,,No best match available
92656A101,NIHK.PK,
245916101,,No best match available
46138G888,,No best match available
03923E107,ARCAY.PK,
23908L207,,No best match available
747277101,,No best match available
23908L306,,No best match available
G491BT108,,No best match available
398845107,GRVE.PK,
40441H105,HVBC.O,
09075E100,BIVV.O^C18,
85236E106,SRG.V,
86789P100,,No best match available
693315103,,No best match available
96145D105,WRK,
350392106,FBM,
09058V103,BCRX.O,
44053H106,,No best match available
70322A101,,No best match available
26923G871,,No best match available
40049J206,TV,
62946E106,,No best match available
309627107,FMNB.O,
257386102,,No best match available
554382101,MAC,
68162K106,ZEUS.O,
053484101,AVB,
76131K107,,No best match available
891894107,,No best match available
55453Q108,,No best match available
629337106,NNBR.O,
882673106,,No best match available
12601V109,CBRI.PK,
217204106,CPRT.O,
95766C107,,No best match available
716016209,,No best match available
806037107,SCSC.O,
72200X104,RCS,
52187K101,LPTX.O,
202216107,CEFC.PK,
76155G206,RVLT.O,
620071100,MPAA.O,
42839Y104,,No best match available
09066V103,,No best match available
55272D106,,No best match available
26788T109,,No best match available
751028101,,No best match available
26789J100,,No best match available
08160E207,BMBN.PK,
26800B102,,No best match available
51504L107,LARK.O,
26800U100,,No best match available
82567D104,,No best match available
119918100,BUI.TO,
76026W208,RPRN.OB^B07,
071734107,BHC.TO,
26801J104,,No best match available
532746104,LMNR.O,
36467A107,GPIC.O^E19,
001547108,AKS,
66538H732,,No best match available
66538H724,,No best match available
66538H682,,No best match available
66538H716,,No best match available
74340W103,PLD,
85472N109,STN.TO,
66538H690,,No best match available
35473P702,,No best match available
67075T105,JPT,
29256X107,,No best match available
20342P109,,No best match available
320866106,FMBH.O,
730234101,,No best match available
84917J104,,No best match available
136914108,,No best match available
46187W107,INVH.K,
68763X309,ORYX.PK,
109473405,,No best match available
928551308,VVUS.O,
900006206,,No best match available
553903105,,No best match available
35805P107,FRII.TO,
730694106,,No best match available
505688101,,No best match available
L6388F110,,No best match available
67053A102,,No best match available
M84116108,,No best match available
26969P108,EXP,
98149E105,,No best match available
105022206,,No best match available
00110J105,,No best match available
00848G100,,No best match available
00850F107,,No best match available
00851M101,,No best match available
00111B101,,No best match available
00850E100,,No best match available
843380106,SMBC.O,
02553E106,AEO,
00111A103,,No best match available
008492100,ADC,
923725105,VET.TO,
407497106,HLNE.O,
