CIK,Year,d_income,d_loss,d_increase,d_decrease,d_strong,d_discontinued,d_international,d_focus,d_repurchase,d_service,d_goodwill,d_reset,d_expenditure,d_stress,d_exit,d_tranche,d_accordingly
0001078037,2011,0.5140064,0.32670286,0.44708174,0.46083224,0.259908,0.3706043,0.27414346,0.26317897,0.437326,0.30943185,0.3145543,0.23135822,0.398317,0.19629051,0.2020365,0.3452694,0.28382578
0001038280,2011,0.55963534,0.36438188,0.45129994,0.4837282,0.25865123,0.37576672,0.24752235,0.2537542,0.43108433,0.32443345,0.3291866,0.23042448,0.39524814,0.20547482,0.21258831,0.32210732,0.27814984
0000316793,2011,0.5475227,0.35097593,0.50198334,0.51067024,0.2605885,0.35399848,0.2242797,0.24010098,0.43347344,0.28822955,0.31284702,0.23236863,0.4208097,0.19291407,0.20199324,0.32319844,0.2603254
0001076195,2011,0.5444169,0.33183447,0.46162504,0.46065703,0.24603938,0.3376932,0.23374063,0.2507879,0.37980238,0.34113184,0.2927802,0.20855922,0.43300912,0.19146655,0.20187058,0.30422914,0.22793956
0001368218,2011,0.5121135,0.33646154,0.45536855,0.4701316,0.26801732,0.3464646,0.258702,0.2642435,0.3937721,0.3241249,0.30200547,0.2029028,0.3925443,0.2020433,0.19197598,0.28367388,0.28653598
0000846876,2011,0.51347417,0.34021637,0.45408744,0.47809434,0.25949022,0.37327078,0.2374805,0.26646647,0.42916152,0.3360796,0.31434664,0.23324926,0.40415442,0.19075716,0.18397433,0.3195505,0.28084135
0001058090,2011,0.49836686,0.32537293,0.5215331,0.5200397,0.25511158,0.31225163,0.21088782,0.24007775,0.37839025,0.31255826,0.24982643,0.2445236,0.38936394,0.21527085,0.19456536,0.26065987,0.2650959
0000886328,2011,0.5253067,0.32649443,0.44500852,0.4511318,0.25490347,0.36032072,0.2570115,0.27128235,0.40537512,0.33430815,0.30147415,0.22251734,0.41646063,0.19084384,0.17654839,0.2996653,0.2964848
0000849146,2011,0.50816935,0.35497272,0.4681225,0.49970403,0.26690853,0.3556188,0.25362706,0.26613095,0.41465876,0.28568575,0.28474727,0.2305632,0.4086822,0.24134187,0.1796446,0.29211417,0.26905745
0001289790,2011,0.37519377,0.26410794,0.35062858,0.34557104,0.18710236,0.27423906,0.20322515,0.19131279,0.35221767,0.2673114,0.2384062,0.2203931,0.35210964,0.16270405,0.15286878,0.28563237,0.24099869
0000073605,2011,0.50579745,0.3300439,0.5526082,0.5681857,0.2431042,0.35744646,0.20898527,0.22926217,0.3904497,0.34571725,0.2782512,0.22887594,0.44644278,0.18316716,0.1743203,0.3097941,0.25320277
0001436126,2011,0.56803924,0.33558908,0.5268821,0.5228121,0.28525317,0.33561164,0.23286334,0.25802344,0.40677768,0.32662362,0.30023143,0.18950437,0.4392472,0.16901888,0.17947106,0.31555766,0.23680821
0000868725,2011,0.5316732,0.346575,0.459852,0.48490474,0.23862627,0.37302932,0.21988097,0.2320291,0.46080366,0.3011021,0.30302843,0.2202815,0.4208862,0.18010649,0.20010158,0.36555925,0.249967
0001126216,2011,0.5135309,0.3297726,0.4339596,0.4523305,0.24814154,0.35942975,0.24601232,0.24319762,0.4624547,0.3601468,0.3115731,0.22879238,0.38769853,0.17800693,0.20094591,0.3673453,0.2505505
0001297720,2011,0.506111,0.32091728,0.45524064,0.45627877,0.24986455,0.31060696,0.22854148,0.24064463,0.427821,0.2908487,0.2836165,0.23191112,0.40935707,0.216207,0.18699071,0.34182772,0.2980916
0000003116,2011,0.4774397,0.31130067,0.4301868,0.44665644,0.22485459,0.36232185,0.21131456,0.22682147,0.4754566,0.3022839,0.29613188,0.25972348,0.387021,0.17702328,0.19756949,0.38096374,0.29009247
0000023666,2011,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0001163165,2011,0.48232806,0.30887398,0.46857065,0.4733274,0.26316506,0.3041723,0.2791237,0.27053404,0.38841844,0.28349042,0.2845385,0.20191261,0.41297528,0.22404346,0.1974289,0.32839298,0.29526457
0001140310,2011,0.482418,0.29429424,0.3846937,0.3975096,0.21670794,0.34984756,0.22246554,0.22927259,0.50427186,0.30498758,0.30086476,0.23145111,0.3718098,0.17314124,0.18569852,0.38775113,0.28341252
0000870753,2011,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0000278041,2011,0.5260615,0.34607977,0.44309515,0.45909137,0.24380721,0.3439212,0.24634404,0.2373149,0.43631825,0.30572313,0.3240736,0.22874428,0.3910526,0.1883381,0.21274406,0.3492315,0.2739737
0000912093,2011,0.53264916,0.3564256,0.47812498,0.48701352,0.2649531,0.35264748,0.23897012,0.26671246,0.4369246,0.32258078,0.31025818,0.23060572,0.42611477,0.208479,0.20658103,0.33830905,0.27760607
0000797721,2011,0.51523316,0.31228584,0.4862382,0.4910617,0.25098944,0.33833805,0.23809153,0.24544494,0.41211617,0.3737859,0.2977261,0.22376479,0.42745584,0.17755006,0.1819281,0.34838888,0.2605923
0001389050,2011,0.52936316,0.35339707,0.4628914,0.4808808,0.25965762,0.34104952,0.25916907,0.24983484,0.44503003,0.31669974,0.32323533,0.235454,0.40151092,0.21150304,0.21223807,0.34798372,0.26874748
0001271940,2011,0.5003383,0.34115276,0.50289434,0.5149173,0.25698885,0.3449842,0.24075302,0.23519883,0.39525554,0.31456712,0.2802177,0.21824983,0.40467814,0.16893137,0.16907373,0.3159807,0.2491779
0001275283,2011,0.48466495,0.3077495,0.45120478,0.45289618,0.26081908,0.35852668,0.2658038,0.25430322,0.41330302,0.29046902,0.25956088,0.20652111,0.38451582,0.22862357,0.20365244,0.28676072,0.28455687
0001205181,2011,0.5048293,0.36529616,0.47637644,0.48922643,0.26474053,0.3564011,0.24690576,0.26370338,0.41328087,0.33034965,0.29786763,0.2480798,0.40582597,0.21360847,0.1933213,0.3085118,0.2931074
0001166291,2011,0.49741617,0.35829476,0.49603686,0.51783746,0.22912394,0.36120042,0.21513101,0.21960032,0.40836874,0.3254843,0.28989738,0.24278842,0.38313964,0.18070874,0.20668381,0.30162966,0.23604539
0001216596,2011,0.5082757,0.36623362,0.49981138,0.5349994,0.27418816,0.3589577,0.23641087,0.23538682,0.42504874,0.29393417,0.31922612,0.23840156,0.39441797,0.20669462,0.19774835,0.3183728,0.2869452
0000821995,2011,0.4798414,0.32150832,0.43588635,0.4602893,0.22988233,0.38475925,0.23582272,0.21833754,0.4721684,0.27805352,0.28489122,0.2193678,0.3784086,0.17063206,0.18590772,0.36605144,0.25843298
0001170650,2011,0.53199935,0.33019358,0.4657723,0.47448036,0.25470644,0.35235453,0.21550909,0.24474333,0.43677846,0.31884527,0.29520568,0.233997,0.40338647,0.17743978,0.17823628,0.32113028,0.26584646
0001004673,2011,0.49547854,0.33622167,0.46432713,0.47162825,0.2583644,0.34986502,0.25628904,0.2608191,0.420375,0.32383648,0.32131058,0.2353941,0.4087416,0.18508962,0.21352841,0.33835524,0.28118658
0000310764,2011,0.5072882,0.34544876,0.44285426,0.46598145,0.25216997,0.34392366,0.25256115,0.22062363,0.43043566,0.28175345,0.27194518,0.22700118,0.35371256,0.18576382,0.17759864,0.30389893,0.24098174
0000894627,2011,0.4485164,0.30827725,0.4259468,0.44667253,0.21276534,0.28855953,0.20716526,0.19693694,0.41511306,0.22740994,0.27292368,0.18796456,0.3995148,0.13053678,0.1858333,0.33449808,0.2271388
0001091862,2011,0.4938129,0.32055768,0.4526907,0.4578249,0.27377364,0.34775844,0.28435594,0.27435604,0.41879764,0.31978822,0.28417626,0.21480754,0.38100407,0.23444799,0.20451786,0.33562568,0.29818577
0000077476,2011,0.52634424,0.33844763,0.4349701,0.44199044,0.2625548,0.32537168,0.2345073,0.25146496,0.45660207,0.28142327,0.3128812,0.23839886,0.3840443,0.19813852,0.20247476,0.31904384,0.27881756
0001100682,2011,0.53456545,0.348214,0.4735264,0.48471078,0.26735124,0.3498007,0.25183368,0.2568443,0.41964528,0.3297429,0.33914343,0.22366461,0.4188877,0.21373728,0.19903286,0.31867117,0.2815182
0001316898,2011,0.511482,0.3470579,0.484514,0.5122144,0.24520355,0.3564346,0.19679007,0.22557974,0.4460922,0.28702328,0.3021627,0.22760397,0.39085615,0.17758192,0.19365084,0.29785034,0.257102
0001296205,2011,0.54158217,0.35541207,0.48685136,0.49653894,0.28257823,0.36612293,0.24879976,0.2591581,0.42028916,0.32320437,0.29767123,0.217943,0.38981733,0.1868419,0.18611252,0.29878986,0.2619954
0001406574,2011,0.44691673,0.25407958,0.41369507,0.39304537,0.27185872,0.31338328,0.3078328,0.29448545,0.42164582,0.3706506,0.26549226,0.20864548,0.3696704,0.21379966,0.18894237,0.3197606,0.31199658
0001340041,2011,0.5152833,0.33939058,0.45102355,0.4706443,0.2643194,0.34806058,0.24891776,0.26339874,0.4239469,0.34147894,0.32834983,0.23536031,0.4146553,0.21805762,0.21318793,0.32254145,0.29996023
0000056868,2011,0.48727027,0.31087843,0.48584995,0.4972031,0.25755304,0.28894752,0.24288452,0.250778,0.39373067,0.28628004,0.27652976,0.19752528,0.425872,0.20067093,0.18880038,0.32020864,0.27090198
0000722104,2011,0.50031066,0.33677328,0.4470713,0.46176127,0.24721475,0.37524638,0.25430977,0.25940514,0.4479452,0.29219425,0.29099965,0.23492105,0.4061261,0.20310675,0.19025111,0.340966,0.29323563
0000904080,2011,0.4957305,0.34035695,0.43695658,0.45898014,0.2218597,0.3093485,0.22252697,0.21743757,0.4302278,0.26117355,0.30032402,0.22886434,0.41882646,0.20068036,0.20730956,0.34531552,0.27712026
0001336917,2011,0.53255475,0.3432796,0.50230634,0.5080892,0.2778053,0.34712034,0.25370666,0.25944927,0.40750316,0.31194335,0.3026188,0.21680821,0.4143502,0.19196756,0.18863842,0.30913812,0.27274168
0001104252,2011,0.5396637,0.36480698,0.44531712,0.4733596,0.2569617,0.33978596,0.23555587,0.2358731,0.4416659,0.29007733,0.34418157,0.23809242,0.3968701,0.20953006,0.19896492,0.3277349,0.27221382
0000085408,2011,0.45688605,0.30266115,0.44920737,0.46554628,0.2522624,0.31195256,0.22036996,0.24313268,0.39808476,0.30656064,0.25022933,0.23452757,0.38494042,0.17959562,0.18420684,0.3035243,0.25707984
0001313024,2011,0.503935,0.33863485,0.45479876,0.48162192,0.24094102,0.31493923,0.21646535,0.24208781,0.42438644,0.2504437,0.29393846,0.2265805,0.4363875,0.2006548,0.19942741,0.34370834,0.28209472
0000849399,2011,0.5648346,0.35129827,0.47561124,0.49563855,0.2641956,0.35462898,0.23327069,0.24615434,0.43704033,0.30053344,0.34042862,0.22496904,0.43872258,0.19821504,0.18493038,0.32991123,0.2893615
0000019584,2011,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0001029199,2011,0.54363227,0.3464791,0.4906744,0.5091236,0.2661176,0.33829355,0.2682761,0.24288084,0.4255642,0.33540317,0.33004186,0.22732568,0.41886362,0.2083303,0.21432362,0.3305423,0.2727599
0001227930,2011,0.5180285,0.33706957,0.47963694,0.49008453,0.266277,0.35934037,0.24658862,0.26950002,0.41933343,0.3422216,0.31394705,0.2285122,0.40463322,0.19355413,0.18576749,0.30929717,0.27327922
0001384072,2011,0.48054454,0.32056552,0.43614393,0.45494133,0.23531626,0.31869787,0.23380762,0.22538103,0.45541185,0.27743602,0.29544544,0.23435213,0.37238976,0.18273838,0.19964884,0.35940504,0.28535002
0000935724,2011,0.5090378,0.38950333,0.43846634,0.46241587,0.23787206,0.30957413,0.20993288,0.22769326,0.42951772,0.2623297,0.28328785,0.26843894,0.37101755,0.21760824,0.20955633,0.35756737,0.27542505
0000820097,2011,0.5325955,0.3462281,0.45258874,0.47303557,0.25209725,0.33626693,0.22483717,0.24098583,0.42538363,0.30212733,0.3450717,0.25891957,0.42261586,0.21571961,0.18951574,0.33583412,0.29466954
0001037646,2011,0.5248731,0.32661214,0.5029684,0.5032434,0.30008727,0.34128714,0.2949694,0.26869082,0.42218834,0.32644582,0.30607003,0.22531259,0.41380376,0.22369075,0.19591564,0.33098453,0.28427848
0001403853,2011,0.51694226,0.35027218,0.42656296,0.45252287,0.24140564,0.3559545,0.24596871,0.23351589,0.4403567,0.2911631,0.3325835,0.21033658,0.39282238,0.18133767,0.20077482,0.33357722,0.26523942
0001431888,2011,0.53038955,0.29341164,0.4873277,0.4926885,0.25780103,0.37716645,0.25410056,0.26459315,0.39313772,0.3611471,0.28018555,0.19713901,0.42420223,0.19711687,0.18037428,0.30041492,0.26033413
0001009626,2011,0.5414265,0.35135928,0.4923069,0.51760244,0.258216,0.35647154,0.23203534,0.24976927,0.4390504,0.30022246,0.3087598,0.2267796,0.41033757,0.1892239,0.19623351,0.32058227,0.26205045
0000002491,2011,0.54126674,0.32985598,0.477674,0.48214605,0.2739726,0.3547044,0.24463096,0.25927702,0.42273834,0.34228414,0.3112345,0.25176498,0.41659972,0.19778848,0.19187771,0.33158436,0.2713723
0001040130,2011,0.5267541,0.34170502,0.5247872,0.5392444,0.25115326,0.3730391,0.20520297,0.22137429,0.43158674,0.29611292,0.27477452,0.21149796,0.39943314,0.15744552,0.16712946,0.2873513,0.23049618
0001060990,2011,0.49585328,0.33738217,0.44887772,0.47303137,0.23690888,0.32082754,0.22168799,0.21706267,0.43312764,0.26627702,0.28327793,0.2344979,0.39460257,0.1855585,0.20266429,0.3307697,0.27685058
0000027419,2011,0.5273787,0.33052832,0.47039953,0.48472783,0.25881767,0.33537906,0.21153313,0.23941149,0.43937778,0.30115667,0.29302016,0.26126325,0.40273944,0.21404576,0.20371166,0.33657476,0.28546545
0001144354,2011,0.5046233,0.3216852,0.44368556,0.44786778,0.21890736,0.3199816,0.21353436,0.21392913,0.43004695,0.34271362,0.2920816,0.24084829,0.3826944,0.1817722,0.19397014,0.32136193,0.23611335
0000877212,2011,0.49421564,0.3526704,0.46372792,0.4976146,0.23990998,0.3513941,0.19849727,0.22390133,0.3861136,0.29615816,0.28369164,0.23949489,0.37557676,0.18260461,0.18527462,0.2589226,0.24058136
0000884144,2011,0.4834813,0.30534762,0.45596087,0.46636388,0.24540032,0.3663644,0.22976162,0.26004714,0.45026213,0.3539533,0.2856871,0.23973526,0.39692277,0.1672358,0.19183974,0.30418265,0.2839748
0000071557,2011,0.5459262,0.3189501,0.44911787,0.46724662,0.2515431,0.3477326,0.24207963,0.2635297,0.4149382,0.37510574,0.31529146,0.24012889,0.400984,0.21593462,0.20043826,0.32233298,0.27992108
0001477246,2011,0.50000995,0.3251714,0.48060256,0.48150325,0.28672782,0.34778515,0.2599894,0.28636366,0.4130694,0.30730882,0.2742789,0.22306548,0.37636638,0.20791216,0.20668857,0.33505097,0.28906554
0001315257,2011,0.50811684,0.35252705,0.4678835,0.49259293,0.25848374,0.3390711,0.22428747,0.22245017,0.4358832,0.28383794,0.27723116,0.22922805,0.35914972,0.18464719,0.18141417,0.33267576,0.25153214
0000071691,2011,0.529102,0.34148082,0.45684478,0.46545538,0.24547295,0.33375233,0.22439408,0.24602503,0.40636745,0.31862074,0.30870795,0.22611593,0.4148292,0.21158887,0.20041645,0.3175939,0.26997373
0001067701,2011,0.5304573,0.3555266,0.48080033,0.5093343,0.27524102,0.34730232,0.22499101,0.25353172,0.42335343,0.33654076,0.31175688,0.24960087,0.4052011,0.21536686,0.18735152,0.2998081,0.28033993
0000105132,2011,0.549263,0.3595354,0.49521494,0.5119339,0.28092256,0.35386166,0.24874985,0.24373291,0.41370308,0.2839998,0.31169465,0.21789837,0.41065156,0.18592982,0.18020079,0.30192277,0.2499265
0000928659,2011,0.46183735,0.30541888,0.4430928,0.44451526,0.2590488,0.3702766,0.2770109,0.26894763,0.44918686,0.40880743,0.28306907,0.24589196,0.3654349,0.19482255,0.19492126,0.3243969,0.29407683
0001394156,2011,0.44590783,0.2887613,0.43013087,0.43659812,0.21760927,0.33327526,0.19240108,0.2236042,0.41317597,0.31310543,0.24007441,0.22079746,0.34958145,0.1620536,0.21821368,0.29639602,0.22005218
0001005214,2011,0.4848739,0.3040467,0.45954147,0.46194556,0.25148186,0.34186545,0.23394245,0.2605735,0.4080269,0.3532886,0.29737017,0.25799927,0.4059022,0.21936433,0.21833523,0.32084197,0.29120356
0001302707,2011,0.5063247,0.35079002,0.46125513,0.47728404,0.24036567,0.34546956,0.2466789,0.23956855,0.42890972,0.33187354,0.31956646,0.24647683,0.4052452,0.2155575,0.21602416,0.33204797,0.28763723
0001024725,2011,0.5137171,0.32307306,0.45571133,0.4693913,0.26417914,0.35426518,0.26654786,0.25435328,0.43557283,0.31471094,0.30296066,0.24788356,0.3986234,0.22014569,0.20643799,0.34697056,0.2788167
0001388319,2011,0.3658458,0.27892172,0.38018814,0.40671796,0.23683327,0.3387526,0.25923485,0.2770995,0.38428402,0.29318827,0.21550207,0.23245478,0.34500113,0.2670621,0.17750174,0.31665045,0.28960654
0001235468,2011,0.539466,0.3163966,0.45802453,0.45472944,0.23494275,0.3557248,0.24128617,0.24484083,0.43351942,0.32289812,0.32218415,0.2108599,0.43065685,0.17150089,0.19615659,0.33231303,0.2620854
0001311486,2011,0.50272256,0.32159203,0.4708142,0.48151895,0.2599321,0.3162339,0.25215244,0.2514253,0.3954039,0.33370608,0.28823003,0.23068443,0.43181583,0.1968794,0.20158328,0.32989448,0.26879355
0000714256,2011,0.45632803,0.3011621,0.42617247,0.40686896,0.28371128,0.32227454,0.2782097,0.28911066,0.4504966,0.33383107,0.26205394,0.21761383,0.35621276,0.2201045,0.19842672,0.3357972,0.32307187
0000711404,2011,0.53177345,0.34273162,0.45863175,0.48260033,0.25173068,0.34838846,0.22502778,0.25184998,0.4358036,0.26985848,0.29356402,0.22695617,0.39366895,0.1939008,0.1801484,0.32676718,0.26493394
0001091907,2011,0.48260537,0.3215375,0.47310728,0.47932777,0.25524962,0.33255875,0.23895116,0.24122019,0.37172464,0.29605597,0.27530643,0.21902709,0.37258157,0.15541421,0.17925139,0.2697501,0.24827689
0001346526,2011,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0001402281,2011,0.43927875,0.2755247,0.406482,0.4016319,0.23725598,0.3010956,0.28546447,0.2538458,0.4377443,0.30226448,0.2864673,0.19150339,0.39911884,0.18897615,0.19590195,0.3481897,0.31386492
0001320461,2011,0.51812494,0.35043105,0.42278802,0.44688368,0.2521048,0.3497024,0.2563062,0.24279247,0.4520281,0.29736927,0.32514712,0.2550704,0.3847842,0.22141904,0.2254147,0.36605373,0.29372343
0001023131,2011,0.5253413,0.35636866,0.47303855,0.4754755,0.258618,0.33773923,0.25705287,0.24706529,0.40887308,0.32413703,0.30803677,0.2152479,0.42846864,0.19231887,0.19891904,0.3165637,0.25875607
0000352825,2011,0.48292303,0.33948475,0.4605804,0.4787498,0.26824132,0.3519142,0.21844478,0.23064905,0.42321184,0.29315364,0.2830189,0.22784136,0.36471397,0.18893372,0.19590428,0.31192514,0.26458973
0001047335,2011,0.5577678,0.32831773,0.47560915,0.47577712,0.22933254,0.32291168,0.20055032,0.24572606,0.39307562,0.35322008,0.26361123,0.21005079,0.4179969,0.20572723,0.17424998,0.28915012,0.24796732
0001418819,2011,0.5127806,0.32475847,0.46207368,0.4751168,0.24570851,0.35323465,0.2387341,0.24378972,0.41706643,0.3576431,0.310574,0.25440007,0.41368985,0.179756,0.18962267,0.3288855,0.2606374
0000892907,2011,0.5111636,0.36645165,0.48586434,0.48755333,0.2726257,0.33584368,0.22214313,0.2541832,0.4180951,0.30594474,0.29201806,0.23814382,0.3780832,0.19521387,0.2010179,0.29393965,0.28130794
0000840264,2011,0.11852736,0.11545919,0.16083366,0.17340273,0.072607264,0.1666978,0.051658794,0.06318487,0.18450892,0.09411606,0.09647733,0.1981542,0.16191193,0.07359619,0.15453546,0.18627727,0.14342992
0000866706,2011,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0000712843,2011,0.50604194,0.33031762,0.45615894,0.47601742,0.25678256,0.3531633,0.23182613,0.2531961,0.41059515,0.34881043,0.28412157,0.2339381,0.38854548,0.21386252,0.20443664,0.2982445,0.2824493
0001362468,2011,0.4776194,0.3323386,0.49535713,0.49375328,0.22859846,0.32506445,0.20450583,0.2062159,0.37256733,0.36544773,0.25494495,0.22837105,0.38546425,0.16000293,0.19859242,0.27500063,0.21351802
0001076700,2011,0.48080614,0.3110359,0.45480147,0.4706012,0.25201762,0.35415652,0.26500335,0.2796973,0.3982038,0.3570297,0.30874926,0.2258469,0.41442707,0.20763479,0.19511068,0.30614644,0.29124486
0001376755,2011,0.40712693,0.28290814,0.4334784,0.4219251,0.3121754,0.3005911,0.2595135,0.3103198,0.36063176,0.33901623,0.22944191,0.2176978,0.3297492,0.23550497,0.21639948,0.28394696,0.2987874
0000790705,2011,0.5022611,0.3277427,0.4778505,0.49339038,0.27812365,0.35826617,0.26680985,0.2797931,0.39749557,0.36646,0.3077548,0.23326927,0.41974667,0.22777969,0.19148354,0.31624383,0.31677842
0001020475,2011,0.51284903,0.33469105,0.4390334,0.45943528,0.24485672,0.37121704,0.24245672,0.2728706,0.447107,0.315711,0.30374965,0.21259916,0.4157859,0.21179244,0.1951984,0.31820017,0.2851937
0001376610,2011,0.48228747,0.34318045,0.4503194,0.4755317,0.2197971,0.33466443,0.20336033,0.22386639,0.41190404,0.24335164,0.29075712,0.21716222,0.40578565,0.17503007,0.17965725,0.32953617,0.25204942
0001157780,2011,0.52436924,0.3580396,0.47655186,0.50019044,0.2646827,0.36481535,0.25286624,0.2417985,0.42442304,0.29817575,0.32524988,0.222173,0.41960442,0.19742155,0.19340447,0.32433456,0.26110283
0001396279,2011,0.5491898,0.36184755,0.49868834,0.5100691,0.27093747,0.3397053,0.21780407,0.25470063,0.43331176,0.30050367,0.28847718,0.23948936,0.41756016,0.20532554,0.19955039,0.32751998,0.2886595
0000357108,2011,0.48949352,0.3076259,0.4220029,0.43848878,0.23293634,0.33755672,0.23268469,0.24105445,0.46622217,0.3047304,0.2895208,0.2600236,0.42932117,0.20189433,0.19332524,0.3888179,0.31102204
0001084991,2011,0.49128392,0.30817345,0.45192692,0.45503163,0.2742353,0.3217244,0.26734775,0.2799888,0.41470844,0.3512149,0.28327358,0.23266405,0.39391953,0.24106857,0.19605452,0.30917078,0.3131661
0000941604,2011,0.52211946,0.3393855,0.4579425,0.4799247,0.24577,0.35122946,0.21066722,0.24484354,0.40232494,0.34080642,0.3123625,0.22523595,0.39511302,0.18478166,0.1858313,0.2907969,0.26355466
0000886912,2011,0.5240844,0.3202635,0.41323793,0.4401795,0.22420208,0.35905984,0.24734193,0.2284885,0.45476094,0.29366827,0.32055476,0.22315264,0.39143902,0.20914832,0.17744718,0.30715576,0.31224343
0001016546,2011,0.48179254,0.33561632,0.4433687,0.4571329,0.2582447,0.3620023,0.23303254,0.268233,0.42652518,0.31560236,0.29365316,0.23243712,0.38746464,0.1923496,0.18873508,0.3405971,0.2578654
0000722723,2011,0.51959664,0.34036124,0.44441748,0.46060804,0.23907894,0.34567845,0.24009453,0.24523193,0.43703625,0.32384458,0.30006522,0.24575214,0.40342084,0.21749714,0.20267144,0.34971657,0.27930763
0000798949,2011,0.4726719,0.3317401,0.46654233,0.4950872,0.24636295,0.29732975,0.20521422,0.2150534,0.41552702,0.26500097,0.26356393,0.23203027,0.3841349,0.1842748,0.18352473,0.31680614,0.2718742
0000861884,2011,0.5234646,0.34856084,0.5162213,0.51966363,0.29178604,0.3331689,0.230479,0.25879556,0.42136,0.29540786,0.28744474,0.24079414,0.40558568,0.21228763,0.18453208,0.32640976,0.28158978
0000795551,2011,0.45849246,0.31111124,0.4454843,0.45393428,0.27601457,0.3601144,0.2751284,0.2965945,0.3815882,0.34873405,0.25899252,0.21760818,0.3708262,0.24499093,0.18983881,0.2826144,0.3035016
0000820608,2011,0.46854925,0.29772708,0.4171012,0.4333442,0.2545204,0.36030763,0.27486032,0.27780253,0.4566896,0.31019413,0.30625075,0.21151443,0.3931534,0.20440385,0.20122667,0.35526675,0.30894503
0000919742,2011,0.48471168,0.34914848,0.45161542,0.47142196,0.27079108,0.33915642,0.26972586,0.28793502,0.42810994,0.31242636,0.32387182,0.22699736,0.40976256,0.23094888,0.21138822,0.32297912,0.29758057
0001017480,2011,0.5386443,0.33986035,0.49837732,0.500493,0.27056184,0.35497683,0.22595568,0.24559146,0.4202937,0.3029673,0.28152677,0.21727747,0.40468383,0.18364336,0.19113506,0.2929626,0.26855025
0000804212,2011,0.53207177,0.3500736,0.48029485,0.49471152,0.26796713,0.3598756,0.23366244,0.23735042,0.47491738,0.30047056,0.31284398,0.23571457,0.40401658,0.18841413,0.20156197,0.34950364,0.2850537
0000863456,2011,0.54119927,0.36456293,0.50811505,0.51988673,0.266875,0.34385642,0.21142842,0.23452067,0.43171707,0.28817606,0.29461008,0.23914038,0.3985697,0.19342299,0.19949885,0.307959,0.27061403
0000310568,2011,0.49702922,0.32121027,0.45669216,0.46150568,0.27307278,0.33324513,0.2497835,0.2704924,0.41504732,0.32839337,0.2906846,0.2551556,0.40043014,0.22348574,0.19810313,0.33480743,0.28314137
0000006955,2011,0.5588281,0.35037863,0.49864542,0.50932693,0.29548973,0.36015457,0.24284273,0.26004884,0.42713568,0.29832724,0.31231725,0.20633726,0.42273155,0.1925102,0.19393037,0.31421706,0.2629856
0000758743,2011,0.482045,0.31115928,0.43996158,0.4549107,0.25146502,0.35952857,0.23625673,0.2474898,0.46152478,0.3149492,0.28100723,0.23408891,0.3966645,0.18521678,0.18891917,0.34851646,0.2975619
0000944739,2011,0.4298288,0.27566937,0.42381775,0.41498795,0.2717577,0.3105962,0.2772717,0.28892446,0.39876518,0.39268887,0.2372632,0.2367416,0.36072943,0.21839318,0.18361665,0.31184757,0.2940758
0001323974,2011,0.521159,0.32410198,0.5039837,0.50458354,0.27831733,0.36791763,0.24849357,0.271733,0.42764333,0.33889884,0.28425568,0.22722939,0.39895132,0.20165686,0.18933024,0.31788203,0.27218524
0000896841,2011,0.5164116,0.35209832,0.4886326,0.5101239,0.25815707,0.36435118,0.23777549,0.25216758,0.41901422,0.31942147,0.33234423,0.23549159,0.40901902,0.20113435,0.19297469,0.30815881,0.2775369
0001001082,2011,0.5166675,0.34721,0.49033678,0.49954718,0.27255744,0.34870255,0.22770038,0.2582225,0.4252204,0.36737755,0.30011958,0.25283307,0.4044424,0.19365369,0.19554648,0.3095054,0.2824524
0000946840,2011,0.47321615,0.32549238,0.45426977,0.46795946,0.25313896,0.37753218,0.25622445,0.25703037,0.43411618,0.29430276,0.28891796,0.22966006,0.40332028,0.21725343,0.18082748,0.34377313,0.2945551
0000357020,2011,0.5304865,0.37259007,0.4463524,0.4745821,0.2556572,0.35633546,0.21527474,0.23252079,0.45319417,0.28939486,0.32115668,0.24074765,0.38427967,0.17776306,0.19155115,0.32993168,0.2452977
0001038357,2011,0.50911885,0.33276343,0.4468615,0.47380573,0.22965652,0.3410326,0.22718455,0.21769427,0.45801866,0.26092762,0.30510527,0.20309529,0.40618697,0.17535451,0.18929721,0.34931955,0.27572376
0000875296,2011,0.5217699,0.3682901,0.54742986,0.5646887,0.27920398,0.34883913,0.22123578,0.24362825,0.42922232,0.2994987,0.28961542,0.23580755,0.39763594,0.19176406,0.18490195,0.32585627,0.24226235
0000918581,2011,0.5193113,0.3406241,0.5015659,0.5026262,0.28474885,0.33211806,0.252263,0.27203977,0.37589327,0.3484802,0.3074373,0.23481141,0.4256623,0.21495955,0.18864675,0.30100316,0.27834335
0001116521,2011,0.52551025,0.33599922,0.46464697,0.46873036,0.25731742,0.3526858,0.25173905,0.26813215,0.43711978,0.33835256,0.3237566,0.23276025,0.424388,0.20568995,0.21070534,0.34144875,0.28044623
